Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55796748, 21432816.776838, 0.000146, 0.000784, 0.000041, 0.000074
55796749, 21432825.357371, 0.000155, 0.000814, 0.000047, 0.000083
55796750, 21432833.900145, 0.000418, 0.000820, 0.000048, 0.000082
55796751, 21432842.002660, 0.000170, 0.000823, 0.000055, 0.000082
55796752, 21432850.752349, 0.000454, 0.000870, 0.000048, 0.000083
55796753, 21432859.344964, 0.000240, 0.000812, 0.000047, 0.000081
55796754, 21432866.891302, 0.000149, 0.000749, 0.000042, 0.000075
55796755, 21432875.585864, 0.000179, 0.000758, 0.000044, 0.000080
55796756, 21432884.144497, 0.000415, 0.000844, 0.000049, 0.000085
55796757, 21432891.958917, 0.000156, 0.000806, 0.000045, 0.000078
55796758, 21432900.415603, 0.000171, 0.000820, 0.000046, 0.000081
55796759, 21432908.923263, 0.000224, 0.000750, 0.000042, 0.000078
55796760, 21432917.151134, 0.000156, 0.000813, 0.000052, 0.000086
55796761, 21432925.893272, 0.000413, 0.000910, 0.000048, 0.000082
55796762, 21432933.810017, 0.000255, 0.000833, 0.000045, 0.000080
55796763, 21432941.897050, 0.000200, 0.000783, 0.000045, 0.000074
55796764, 21432950.442468, 0.000171, 0.000805, 0.000045, 0.000077
55796765, 21432958.840629, 0.000368, 0.000759, 0.000045, 0.000072
55796766, 21432967.585032, 0.000479, 0.001033, 0.000047, 0.000081
55796767, 21432975.360561, 0.000163, 0.000818, 0.000048, 0.000083
55796768, 21432983.844433, 0.000292, 0.000827, 0.000046, 0.000080
55796769, 21432991.939774, 0.000162, 0.000822, 0.000048, 0.000085
55796770, 21433000.633581, 0.000333, 0.000788, 0.000040, 0.000071
55796771, 21433008.793110, 0.000304, 0.000743, 0.000041, 0.000083
55796772, 21433017.577537, 0.000418, 0.001015, 0.000046, 0.000082
55796773, 21433026.062919, 0.000409, 0.001010, 0.000049, 0.000082
55796774, 21433033.877717, 0.000398, 0.000800, 0.000047, 0.000081
55796775, 21433041.993447, 0.000206, 0.000837, 0.000049, 0.000080
55796776, 21433050.670640, 0.000431, 0.000865, 0.000047, 0.000081
55796777, 21433058.661769, 0.000147, 0.000746, 0.000044, 0.000077
55796778, 21433069.701488, 0.000155, 0.000809, 0.000046, 0.000078
55796779, 21433075.233807, 0.000162, 0.000858, 0.000052, 0.000090
55796780, 21433083.589679, 0.000152, 0.000778, 0.000047, 0.000082
55796781, 21433092.053161, 0.000163, 0.000860, 0.000051, 0.000094
55796782, 21433100.859865, 0.000448, 0.000927, 0.000047, 0.000081
55796783, 21433108.626710, 0.000199, 0.000740, 0.000041, 0.000074
55796784, 21433116.999573, 0.000159, 0.000818, 0.000046, 0.000079
55796785, 21433125.733026, 0.000418, 0.000855, 0.000047, 0.000080
55796786, 21433133.483635, 0.000153, 0.000781, 0.000045, 0.000078
55796787, 21433142.965454, 0.000168, 0.000823, 0.000047, 0.000080
55796788, 21433150.677928, 0.000319, 0.000848, 0.000048, 0.000084
55796789, 21433158.623746, 0.000252, 0.000763, 0.000042, 0.000069
55796790, 21433167.388916, 0.000165, 0.000847, 0.000049, 0.000081
55796791, 21433175.627738, 0.000454, 0.000918, 0.000048, 0.000080
55796792, 21433183.843904, 0.000278, 0.000810, 0.000047, 0.000083
55796793, 21433192.139363, 0.000175, 0.000820, 0.000047, 0.000079
55796794, 21433200.526574, 0.000177, 0.000823, 0.000049, 0.000085
55796795, 21433208.445585, 0.000150, 0.000745, 0.000041, 0.000070
55796796, 21433216.946448, 0.000165, 0.000847, 0.000060, 0.000092
55796797, 21433225.687452, 0.000417, 0.000962, 0.000050, 0.000089
55796798, 21433233.955725, 0.000155, 0.000791, 0.000049, 0.000084
55796799, 21433242.547208, 0.000418, 0.001061, 0.000049, 0.000081
55796800, 21433250.478300, 0.000186, 0.000827, 0.000049, 0.000081
55796801, 21433258.750727, 0.000358, 0.000726, 0.000040, 0.000066
55796802, 21433267.524959, 0.000501, 0.001004, 0.000047, 0.000072
55796803, 21433275.641066, 0.000459, 0.000851, 0.000048, 0.000079
55796804, 21433283.915758, 0.000171, 0.000851, 0.000049, 0.000084
55796805, 21433291.846096, 0.000183, 0.000830, 0.000056, 0.000070
55796806, 21433300.180068, 0.000163, 0.000787, 0.000045, 0.000077
55796807, 21433308.976199, 0.000422, 0.000803, 0.000046, 0.000079
55796808, 21433316.912201, 0.000167, 0.000756, 0.000045, 0.000074
55796809, 21433325.512745, 0.000372, 0.000814, 0.000047, 0.000079
55796810, 21433333.630741, 0.000172, 0.000851, 0.000047, 0.000081
55796811, 21433342.397421, 0.000420, 0.001007, 0.000051, 0.000087
55796812, 21433350.575075, 0.000198, 0.000824, 0.000047, 0.000079
55796813, 21433359.137106, 0.000201, 0.000872, 0.000049, 0.000083
55796814, 21433367.179963, 0.000175, 0.000830, 0.000045, 0.000082
55796815, 21433376.070867, 0.000167, 0.000812, 0.000049, 0.000086
55796816, 21433383.801087, 0.000215, 0.000811, 0.000047, 0.000079
55796817, 21433391.910398, 0.000172, 0.000819, 0.000050, 0.000088
55796818, 21433400.694824, 0.000451, 0.000790, 0.000045, 0.000075
55796819, 21433408.902307, 0.000415, 0.000807, 0.000050, 0.000090
55796820, 21433416.964798, 0.000202, 0.000829, 0.000048, 0.000087
55796821, 21433426.582546, 0.000321, 0.000847, 0.000052, 0.000084
55796822, 21433434.203645, 0.000343, 0.000822, 0.000047, 0.000079
55796823, 21433443.317700, 0.000200, 0.000874, 0.000049, 0.000086
55796824, 21433451.921265, 0.000295, 0.000755, 0.000043, 0.000072
55796825, 21433458.930304, 0.000375, 0.000837, 0.000053, 0.000086
55796826, 21433467.126459, 0.000155, 0.000794, 0.000053, 0.000080
55796827, 21433476.154426, 0.000465, 0.000895, 0.000051, 0.000088
55796828, 21433483.832539, 0.000195, 0.000820, 0.000046, 0.000080
55796829, 21433492.186146, 0.000178, 0.000844, 0.000050, 0.000091
55796830, 21433500.907893, 0.000283, 0.000771, 0.000040, 0.000072
55796831, 21433508.716273, 0.000179, 0.000839, 0.000048, 0.000086
55796832, 21433517.063838, 0.000166, 0.000808, 0.000045, 0.000081
55796833, 21433525.193161, 0.000157, 0.000789, 0.000045, 0.000086
55796834, 21433533.746885, 0.000197, 0.000790, 0.000046, 0.000083
55796835, 21433542.102757, 0.000172, 0.000823, 0.000048, 0.000084
55796836, 21433550.712363, 0.000417, 0.000853, 0.000044, 0.000075
55796837, 21433559.098064, 0.000381, 0.000761, 0.000045, 0.000071
55796838, 21433567.019717, 0.000197, 0.000809, 0.000048, 0.000080
55796839, 21433576.069206, 0.000438, 0.000874, 0.000048, 0.000080
55796840, 21433583.997278, 0.000372, 0.000840, 0.000049, 0.000081
55796841, 21433592.466802, 0.000167, 0.000847, 0.000047, 0.000080
55796842, 21433600.117352, 0.000163, 0.000746, 0.000043, 0.000073
55796843, 21433609.015053, 0.000412, 0.000811, 0.000047, 0.000076
55796844, 21433617.172694, 0.000189, 0.000811, 0.000048, 0.000081
55796845, 21433625.731327, 0.000175, 0.000783, 0.000046, 0.000070
55796846, 21433634.124957, 0.000323, 0.000814, 0.000048, 0.000086
55796847, 21433642.691141, 0.000172, 0.000822, 0.000047, 0.000081
55796848, 21433650.688311, 0.000446, 0.000890, 0.000043, 0.000076
55796849, 21433658.714177, 0.000301, 0.000805, 0.000045, 0.000080
55796850, 21433667.273565, 0.000180, 0.000879, 0.000056, 0.000095
55796851, 21433675.731761, 0.000410, 0.000861, 0.000048, 0.000082
55796852, 21433684.489002, 0.000426, 0.000828, 0.000049, 0.000086
55796853, 21433692.252071, 0.000165, 0.000829, 0.000046, 0.000079
55796854, 21433700.301725, 0.000186, 0.000847, 0.000049, 0.000083
55796855, 21433709.003461, 0.000408, 0.000856, 0.000048, 0.000081
55796856, 21433716.868099, 0.000180, 0.000799, 0.000042, 0.000076
55796857, 21433725.643842, 0.000409, 0.000833, 0.000041, 0.000068
55796858, 21433733.857365, 0.000296, 0.000821, 0.000044, 0.000074
55796859, 21433741.873036, 0.000145, 0.000754, 0.000040, 0.000073
55796860, 21433750.759787, 0.000452, 0.000830, 0.000041, 0.000074
55796861, 21433759.325972, 0.000379, 0.000777, 0.000047, 0.000079
55796862, 21433767.794740, 0.000169, 0.000802, 0.000048, 0.000080
55796863, 21433775.391674, 0.000313, 0.000816, 0.000052, 0.000082
55796864, 21433783.558378, 0.000183, 0.000814, 0.000046, 0.000080
55796865, 21433792.013931, 0.000184, 0.000757, 0.000043, 0.000075
55796866, 21433800.720953, 0.000435, 0.000962, 0.000052, 0.000093
55796867, 21433808.637698, 0.000183, 0.000825, 0.000049, 0.000088
55796868, 21433816.861794, 0.000158, 0.000835, 0.000043, 0.000070
55796869, 21433825.916191, 0.000304, 0.000845, 0.000049, 0.000083
55796870, 21433833.535024, 0.000172, 0.000795, 0.000049, 0.000077
55796871, 21433841.855026, 0.000170, 0.000828, 0.000050, 0.000088
55796872, 21433850.235818, 0.000156, 0.000782, 0.000046, 0.000083
55796873, 21433858.618875, 0.000183, 0.000839, 0.000048, 0.000092
55796874, 21433866.956623, 0.000208, 0.000809, 0.000054, 0.000081
55796875, 21433876.121652, 0.000377, 0.000944, 0.000047, 0.000080
55796876, 21433883.845452, 0.000199, 0.000793, 0.000045, 0.000077
55796877, 21433892.109572, 0.000190, 0.000768, 0.000046, 0.000069
55796878, 21433900.757314, 0.000454, 0.000867, 0.000046, 0.000078
55796879, 21433909.091286, 0.000383, 0.000823, 0.000048, 0.000082
55796880, 21433916.884562, 0.000165, 0.000821, 0.000048, 0.000079
55796881, 21433925.528151, 0.000273, 0.000878, 0.000046, 0.000080
55796882, 21433933.475480, 0.000165, 0.000861, 0.000046, 0.000076
55796883, 21433942.042042, 0.000171, 0.000793, 0.000043, 0.000072
55796884, 21433950.685253, 0.000448, 0.000827, 0.000048, 0.000082
55796885, 21433964.142246, 0.000163, 0.000781, 0.000045, 0.000084
55796886, 21433966.863096, 0.000181, 0.000847, 0.000047, 0.000082
55796887, 21433975.803464, 0.000437, 0.000940, 0.000046, 0.000080
55796888, 21433983.637519, 0.000166, 0.000836, 0.000047, 0.000080
55796889, 21433991.959408, 0.000158, 0.000749, 0.000042, 0.000073
55796890, 21434000.134041, 0.000161, 0.000810, 0.000048, 0.000083
55796891, 21434008.781405, 0.000266, 0.000816, 0.000047, 0.000080
55796892, 21434017.053832, 0.000168, 0.000798, 0.000047, 0.000082
55796893, 21434025.911509, 0.000448, 0.000872, 0.000049, 0.000083
55796894, 21434033.962295, 0.000390, 0.000832, 0.000048, 0.000082
55796895, 21434042.386887, 0.000462, 0.000896, 0.000042, 0.000069
55796896, 21434050.731053, 0.000455, 0.000888, 0.000050, 0.000080
55796897, 21434058.753898, 0.000168, 0.000796, 0.000047, 0.000079
55796898, 21434066.982148, 0.000188, 0.000805, 0.000049, 0.000085
55796899, 21434075.777524, 0.000417, 0.000867, 0.000047, 0.000079
55796900, 21434083.559095, 0.000163, 0.000856, 0.000049, 0.000084
55796901, 21434092.421681, 0.000442, 0.000869, 0.000040, 0.000070
55796902, 21434100.975405, 0.000428, 0.000844, 0.000042, 0.000072
55796903, 21434108.640303, 0.000187, 0.000828, 0.000048, 0.000080
55796904, 21434117.510441, 0.000428, 0.001004, 0.000049, 0.000082
55796905, 21434125.699421, 0.000413, 0.000833, 0.000046, 0.000078
55796906, 21434133.893311, 0.000370, 0.000820, 0.000048, 0.000079
55796907, 21434141.932014, 0.000167, 0.000856, 0.000048, 0.000085
55796908, 21434150.731167, 0.000443, 0.000977, 0.000051, 0.000085
55796909, 21434158.701150, 0.000261, 0.000824, 0.000049, 0.000083
55796910, 21434166.861435, 0.000174, 0.000826, 0.000050, 0.000083
55796911, 21434175.638310, 0.000416, 0.000889, 0.000048, 0.000085
55796912, 21434183.590547, 0.000162, 0.000815, 0.000049, 0.000080
55796913, 21434191.980024, 0.000186, 0.000855, 0.000048, 0.000085
55796914, 21434200.227530, 0.000160, 0.000797, 0.000046, 0.000078
55796915, 21434208.595107, 0.000181, 0.000816, 0.000049, 0.000085
55796916, 21434217.170731, 0.000177, 0.000848, 0.000047, 0.000079
55796917, 21434225.818473, 0.000450, 0.000988, 0.000050, 0.000085
55796918, 21434233.891914, 0.000350, 0.000808, 0.000047, 0.000081
55796919, 21434241.962712, 0.000173, 0.000823, 0.000050, 0.000084
55796920, 21434250.236271, 0.000179, 0.000793, 0.000046, 0.000078
55796921, 21434258.873063, 0.000404, 0.000780, 0.000049, 0.000085
55796922, 21434267.012203, 0.000195, 0.000859, 0.000047, 0.000078
55796923, 21434275.306907, 0.000176, 0.000844, 0.000049, 0.000086
55796924, 21434283.544218, 0.000154, 0.000725, 0.000042, 0.000073
55796925, 21434292.721707, 0.000422, 0.001113, 0.000049, 0.000088
55796926, 21434300.755124, 0.000424, 0.000826, 0.000046, 0.000077
55796927, 21434308.722087, 0.000183, 0.000852, 0.000049, 0.000088
55796928, 21434316.930325, 0.000163, 0.000793, 0.000045, 0.000075
55796929, 21434325.191046, 0.000185, 0.000844, 0.000047, 0.000083
55796930, 21434333.748924, 0.000275, 0.000743, 0.000041, 0.000068
55796931, 21434342.006247, 0.000214, 0.000830, 0.000048, 0.000079
55796932, 21434350.601505, 0.000424, 0.000799, 0.000047, 0.000076
55796933, 21434358.778781, 0.000319, 0.000810, 0.000049, 0.000081
55796934, 21434367.265296, 0.000216, 0.000838, 0.000049, 0.000082
55796935, 21434375.408590, 0.000353, 0.000803, 0.000047, 0.000080
55796936, 21434383.736898, 0.000172, 0.000825, 0.000049, 0.000085
55796937, 21434392.952522, 0.000455, 0.001093, 0.000049, 0.000083
55796938, 21434400.267025, 0.000160, 0.000827, 0.000047, 0.000076
55796939, 21434408.867947, 0.000368, 0.000856, 0.000048, 0.000075
55796940, 21434416.963288, 0.000172, 0.000800, 0.000045, 0.000079
55796941, 21434425.087325, 0.000152, 0.000729, 0.000041, 0.000063
55796942, 21434433.732801, 0.000309, 0.000825, 0.000048, 0.000092
55796943, 21434441.781322, 0.000164, 0.000738, 0.000041, 0.000074
55796944, 21434450.585383, 0.000424, 0.000849, 0.000050, 0.000082
55796945, 21434458.738871, 0.000268, 0.000815, 0.000048, 0.000079
55796946, 21434466.989775, 0.000198, 0.000832, 0.000057, 0.000075
55796947, 21434475.620526, 0.000325, 0.000736, 0.000046, 0.000072
55796948, 21434483.589377, 0.000173, 0.000846, 0.000047, 0.000087
55796949, 21434491.884458, 0.000162, 0.000743, 0.000042, 0.000070
55796950, 21434500.519362, 0.000327, 0.000838, 0.000048, 0.000088
55796951, 21434508.667565, 0.000161, 0.000750, 0.000043, 0.000070
55796952, 21434516.765548, 0.000165, 0.000774, 0.000045, 0.000076
55796953, 21434525.605857, 0.000421, 0.000848, 0.000042, 0.000072
55796954, 21434533.660796, 0.000152, 0.000744, 0.000046, 0.000076
55796955, 21434541.953612, 0.000153, 0.000733, 0.000042, 0.000080
55796956, 21434550.745590, 0.000429, 0.000950, 0.000048, 0.000077
55796957, 21434558.693297, 0.000165, 0.000848, 0.000046, 0.000076
55796958, 21434566.956284, 0.000177, 0.000820, 0.000046, 0.000080
55796959, 21434575.610822, 0.000421, 0.000854, 0.000043, 0.000074
55796960, 21434583.699744, 0.000200, 0.000828, 0.000048, 0.000084
55796961, 21434592.436973, 0.000168, 0.000815, 0.000050, 0.000084
55796962, 21434600.596125, 0.000403, 0.000915, 0.000046, 0.000079
55796963, 21434608.722050, 0.000185, 0.000927, 0.000051, 0.000090
55796964, 21434616.841933, 0.000185, 0.000770, 0.000046, 0.000082
55796965, 21434625.627492, 0.000421, 0.000857, 0.000045, 0.000078
55796966, 21434633.819871, 0.000326, 0.000795, 0.000047, 0.000078
55796967, 21434641.974492, 0.000196, 0.000847, 0.000049, 0.000083
55796968, 21434650.682647, 0.000411, 0.000795, 0.000046, 0.000078
55796969, 21434658.604301, 0.000248, 0.000799, 0.000045, 0.000078
55796970, 21434667.338887, 0.000179, 0.000841, 0.000050, 0.000083
55796971, 21434675.632835, 0.000451, 0.000814, 0.000045, 0.000076
55796972, 21434683.735727, 0.000214, 0.000816, 0.000048, 0.000079
55796973, 21434692.036472, 0.000167, 0.000775, 0.000044, 0.000085
55796974, 21434700.702716, 0.000443, 0.000843, 0.000042, 0.000070
55796975, 21434708.928322, 0.000312, 0.000785, 0.000043, 0.000071
55796976, 21434716.957586, 0.000165, 0.000751, 0.000043, 0.000070
55796977, 21434725.136750, 0.000167, 0.000747, 0.000043, 0.000070
55796978, 21434733.981212, 0.000364, 0.000821, 0.000049, 0.000081
55796979, 21434742.108269, 0.000176, 0.000840, 0.000048, 0.000078
55796980, 21434751.040330, 0.000480, 0.000935, 0.000047, 0.000078
55796981, 21434758.732792, 0.000161, 0.000816, 0.000047, 0.000079
55796982, 21434766.962551, 0.000161, 0.000804, 0.000050, 0.000083
55796983, 21434777.636017, 0.000262, 0.000800, 0.000046, 0.000079
55796984, 21434783.610106, 0.000173, 0.000840, 0.000051, 0.000082
55796985, 21434792.683760, 0.000457, 0.001072, 0.000047, 0.000079
55796986, 21434802.525791, 0.000161, 0.000830, 0.000048, 0.000081
55796987, 21434809.014146, 0.000350, 0.000802, 0.000047, 0.000081
55796988, 21434817.527092, 0.000444, 0.000958, 0.000049, 0.000084
55796989, 21434825.657925, 0.000449, 0.000869, 0.000043, 0.000069
55796990, 21434833.999071, 0.000375, 0.000819, 0.000047, 0.000082
55796991, 21434841.947911, 0.000158, 0.000821, 0.000048, 0.000083
55796992, 21434850.687783, 0.000427, 0.000847, 0.000047, 0.000076
55796993, 21434859.064044, 0.000409, 0.000836, 0.000046, 0.000073
55796994, 21434867.202429, 0.000176, 0.000874, 0.000047, 0.000079
55796995, 21434875.455598, 0.000304, 0.000758, 0.000042, 0.000074
55796996, 21434883.680827, 0.000162, 0.000860, 0.000047, 0.000082
55796997, 21434892.456947, 0.000166, 0.000852, 0.000045, 0.000079
55796998, 21434900.761845, 0.000441, 0.000955, 0.000046, 0.000079
55796999, 21434909.645198, 0.000162, 0.000845, 0.000043, 0.000071
55797000, 21434916.975181, 0.000155, 0.000774, 0.000042, 0.000071
55797001, 21434925.764516, 0.000406, 0.000838, 0.000047, 0.000078
55797002, 21434933.981438, 0.000356, 0.000818, 0.000047, 0.000078
55797003, 21434943.315623, 0.000437, 0.000946, 0.000045, 0.000070
55797004, 21434951.133064, 0.000417, 0.000809, 0.000048, 0.000079
55797005, 21434958.692995, 0.000159, 0.000824, 0.000047, 0.000083
55797006, 21434967.492147, 0.000160, 0.000826, 0.000044, 0.000085
55797007, 21434975.400585, 0.000158, 0.000857, 0.000048, 0.000080
55797008, 21434983.917684, 0.000189, 0.000803, 0.000047, 0.000073
55797009, 21434991.937508, 0.000172, 0.000798, 0.000047, 0.000081
55797010, 21435000.479528, 0.000297, 0.000818, 0.000046, 0.000088
55797011, 21435008.736473, 0.000169, 0.000834, 0.000050, 0.000087
55797012, 21435017.331731, 0.000149, 0.000725, 0.000041, 0.000071
55797013, 21435025.939072, 0.000441, 0.000887, 0.000049, 0.000087
55797014, 21435033.798802, 0.000206, 0.000820, 0.000047, 0.000080
55797015, 21435041.989294, 0.000174, 0.000846, 0.000049, 0.000088
55797016, 21435050.592481, 0.000421, 0.000820, 0.000046, 0.000079
55797017, 21435058.922300, 0.000222, 0.000842, 0.000048, 0.000085
55797018, 21435067.042938, 0.000159, 0.000742, 0.000041, 0.000071
55797019, 21435075.751093, 0.000496, 0.000859, 0.000049, 0.000088
55797020, 21435083.884192, 0.000416, 0.000815, 0.000045, 0.000073
55797021, 21435092.157374, 0.000174, 0.000821, 0.000049, 0.000087
55797022, 21435100.291983, 0.000156, 0.000848, 0.000042, 0.000070
55797023, 21435108.899701, 0.000324, 0.000805, 0.000042, 0.000080
55797024, 21435116.768494, 0.000146, 0.000729, 0.000040, 0.000073
55797025, 21435125.276531, 0.000162, 0.000788, 0.000045, 0.000075
55797026, 21435134.552568, 0.000190, 0.000804, 0.000046, 0.000078
55797027, 21435142.552758, 0.000416, 0.001078, 0.000047, 0.000096
55797028, 21435150.745137, 0.000404, 0.000913, 0.000046, 0.000080
55797029, 21435158.735510, 0.000173, 0.000835, 0.000046, 0.000080
55797030, 21435166.839535, 0.000145, 0.000730, 0.000044, 0.000069
55797031, 21435175.823325, 0.000414, 0.000909, 0.000046, 0.000079
55797032, 21435183.697780, 0.000219, 0.000817, 0.000049, 0.000080
55797033, 21435191.893180, 0.000167, 0.000845, 0.000047, 0.000087
55797034, 21435200.108592, 0.000159, 0.000795, 0.000043, 0.000073
55797035, 21435208.674021, 0.000285, 0.000753, 0.000040, 0.000070
55797036, 21435216.967592, 0.000194, 0.000751, 0.000042, 0.000070
55797037, 21435225.598343, 0.000403, 0.000830, 0.000046, 0.000071
55797038, 21435233.871524, 0.000162, 0.000835, 0.000047, 0.000072
55797039, 21435242.078252, 0.000191, 0.000831, 0.000047, 0.000081
55797040, 21435250.809062, 0.000416, 0.000920, 0.000049, 0.000085
55797041, 21435258.758278, 0.000174, 0.000827, 0.000048, 0.000078
55797042, 21435267.588770, 0.000437, 0.001038, 0.000050, 0.000083
55797043, 21435275.693550, 0.000299, 0.000828, 0.000046, 0.000077
55797044, 21435283.844018, 0.000186, 0.000827, 0.000047, 0.000074
55797045, 21435292.520833, 0.000163, 0.000800, 0.000046, 0.000080
55797046, 21435302.298676, 0.000409, 0.000845, 0.000041, 0.000071
55797047, 21435308.865568, 0.000151, 0.000774, 0.000041, 0.000070
55797048, 21435316.950714, 0.000159, 0.000826, 0.000047, 0.000079
55797049, 21435325.857855, 0.000423, 0.000927, 0.000047, 0.000078
55797050, 21435333.777998, 0.000176, 0.000836, 0.000047, 0.000078
55797051, 21435342.656819, 0.000172, 0.000826, 0.000047, 0.000078
55797052, 21435350.432349, 0.000259, 0.000824, 0.000043, 0.000070
55797053, 21435358.631147, 0.000150, 0.000751, 0.000043, 0.000069
55797054, 21435367.147491, 0.000173, 0.000854, 0.000049, 0.000081
55797055, 21435375.434643, 0.000153, 0.000728, 0.000048, 0.000081
55797056, 21435383.744450, 0.000197, 0.000726, 0.000044, 0.000068
55797057, 21435393.891944, 0.000212, 0.000807, 0.000048, 0.000074
