Frame Number, Timestamp
55889446, 22205382.189193
55889447, 22205382.246207
55889448, 22205382.282455
55889449, 22205382.298691
55889450, 22205382.314927
55889451, 22205382.325877
55889452, 22205382.335694
55889453, 22205382.346266
55889454, 22205382.380626
55889455, 22205382.407812
55889456, 22205388.916934
55889457, 22205397.050788
55889458, 22205405.675498
55889459, 22205414.002296
55889460, 22205421.963973
55889461, 22205430.438405
55889462, 22205438.889427
55889463, 22205446.809948
55889464, 22205455.587201
55889465, 22205463.842636
55889466, 22205472.000655
55889467, 22205480.146214
55889468, 22205488.807927
55889469, 22205496.689179
55889470, 22205505.140579
55889471, 22205513.990327
55889472, 22205521.990895
55889473, 22205530.105114
55889474, 22205538.442107
55889475, 22205546.791560
55889476, 22205555.246736
55889477, 22205564.296224
55889478, 22205572.124615
55889479, 22205580.095731
55889480, 22205588.439898
55889481, 22205596.802944
55889482, 22205605.302674
55889483, 22205613.873390
55889484, 22205622.196412
55889485, 22205631.463387
55889486, 22205639.455271
55889487, 22205646.839248
55889488, 22205655.868348
55889489, 22205663.920644
55889490, 22205672.311253
55889491, 22205680.613886
55889492, 22205688.821368
55889493, 22205699.455943
55889494, 22205705.246528
55889495, 22205713.571060
55889496, 22205721.852926
55889497, 22205730.222391
55889498, 22205739.096304
55889499, 22205746.726465
55889500, 22205755.239788
55889501, 22205763.485029
55889502, 22205771.901313
55889503, 22205780.649114
55889504, 22205788.779948
55889505, 22205797.072764
55889506, 22205805.901745
55889507, 22205813.878902
55889508, 22205821.884756
55889509, 22205830.762445
55889510, 22205838.852500
55889511, 22205846.929339
55889512, 22205855.289365
55889513, 22205863.647879
55889514, 22205872.060388
55889515, 22205880.201416
55889516, 22205888.533123
55889517, 22205897.076653
55889518, 22205905.140654
55889519, 22205913.749505
55889520, 22205922.189578
55889521, 22205930.156163
55889522, 22205938.853368
55889523, 22205947.109936
55889524, 22205955.218493
55889525, 22205963.749562
55889526, 22205971.937788
55889527, 22205980.677660
55889528, 22205988.722027
55889529, 22205997.771515
55889530, 22206005.208732
55889531, 22206013.925571
55889532, 22206022.103225
55889533, 22206030.792501
55889534, 22206038.810060
55889535, 22206046.918994
55889536, 22206055.177827
55889537, 22206063.889380
55889538, 22206071.977169
55889539, 22206080.206929
55889540, 22206089.042707
55889541, 22206096.908478
55889542, 22206105.520350
55889543, 22206114.203207
55889544, 22206122.016117
55889545, 22206130.180177
55889546, 22206138.832828
55889547, 22206147.620275
55889548, 22206155.250436
55889549, 22206163.868349
55889550, 22206172.998262
55889551, 22206180.220258
55889552, 22206190.242018
55889553, 22206196.994302
55889554, 22206205.733796
55889555, 22206214.744772
55889556, 22206222.127239
55889557, 22206230.596385
55889558, 22206239.706287
55889559, 22206246.814630
55889560, 22206255.986455
55889561, 22206264.372533
55889562, 22206271.866765
55889563, 22206280.807510
55889564, 22206288.805435
55889565, 22206297.175277
55889566, 22206305.122228
55889567, 22206313.743917
55889568, 22206322.733370
55889569, 22206330.802280
55889570, 22206339.200819
55889571, 22206346.920466
55889572, 22206355.924645
55889573, 22206364.738900
55889574, 22206372.177627
55889575, 22206381.001700
55889576, 22206388.861052
55889577, 22206396.957526
55889578, 22206405.794436
55889579, 22206413.956231
55889580, 22206423.239820
55889581, 22206430.238287
55889582, 22206439.609475
55889583, 22206446.992320
55889584, 22206455.690280
55889585, 22206463.470341
55889586, 22206471.774484
55889587, 22206480.117895
55889588, 22206488.526251
55889589, 22206496.896848
55889590, 22206505.166632
55889591, 22206513.584427
55889592, 22206521.760192
55889593, 22206530.227073
55889594, 22206538.646756
55889595, 22206546.817235
55889596, 22206555.771573
55889597, 22206563.672460
55889598, 22206572.084591
55889599, 22206580.185596
55889600, 22206588.831072
55889601, 22206596.784443
55889602, 22206605.365353
55889603, 22206613.733685
55889604, 22206623.365781
55889605, 22206632.025606
55889606, 22206638.937984
55889607, 22206647.034080
55889608, 22206655.622542
55889609, 22206664.018438
55889610, 22206672.040150
55889611, 22206680.696954
55889612, 22206688.794938
55889613, 22206697.375093
55889614, 22206705.130610
55889615, 22206713.828571
55889616, 22206721.746448
55889617, 22206730.623760
55889618, 22206739.072139
55889619, 22206747.056093
55889620, 22206755.216378
55889621, 22206763.414043
55889622, 22206772.012322
55889623, 22206780.347427
55889624, 22206788.947971
55889625, 22206797.848693
55889626, 22206805.772612
55889627, 22206813.912885
55889628, 22206821.993122
55889629, 22206830.657100
55889630, 22206838.592347
55889631, 22206849.109493
55889632, 22206855.672609
55889633, 22206863.660340
55889634, 22206872.533875
55889635, 22206880.984520
55889636, 22206888.742303
55889637, 22206896.968664
55889638, 22206905.171238
55889639, 22206913.604892
55889640, 22206921.921118
55889641, 22206930.276234
55889642, 22206938.437652
55889643, 22206947.061228
55889644, 22206955.135047
55889645, 22206963.501114
55889646, 22206971.915133
55889647, 22206980.178120
55889648, 22206988.714098
55889649, 22206997.123964
55889650, 22207005.788697
55889651, 22207013.790775
55889652, 22207022.506104
55889653, 22207030.654684
55889654, 22207038.461175
55889655, 22207046.899359
55889656, 22207055.210299
55889657, 22207064.289616
55889658, 22207072.703258
55889659, 22207080.315672
55889660, 22207088.663615
55889661, 22207096.879404
55889662, 22207105.767665
55889663, 22207113.421236
55889664, 22207122.502064
55889665, 22207130.192638
55889666, 22207138.456380
55889667, 22207147.345396
55889668, 22207155.213055
55889669, 22207163.513800
55889670, 22207171.946321
55889671, 22207180.976930
55889672, 22207188.599162
55889673, 22207196.819105
55889674, 22207205.707366
55889675, 22207213.730966
55889676, 22207221.804407
55889677, 22207230.689270
55889678, 22207238.429685
55889679, 22207246.822559
55889680, 22207255.721015
55889681, 22207263.781619
55889682, 22207271.814281
55889683, 22207281.962908
55889684, 22207288.646850
55889685, 22207296.904174
55889686, 22207305.087113
55889687, 22207313.836802
55889688, 22207322.662007
55889689, 22207330.351448
55889690, 22207338.625007
55889691, 22207349.110437
55889692, 22207355.147960
55889693, 22207363.574062
55889694, 22207372.027728
55889695, 22207381.214278
55889696, 22207388.542374
55889697, 22207397.522765
55889698, 22207405.100442
55889699, 22207413.934709
