Frame Number, Timestamp
55957568, 22772992.380033
55957569, 22773000.541073
55957570, 22773008.847104
55957571, 22773017.132746
55957572, 22773025.823155
55957573, 22773034.318732
55957574, 22773042.516019
55957575, 22773050.522629
55957576, 22773058.798831
55957577, 22773067.351422
55957578, 22773075.650279
55957579, 22773083.933655
55957580, 22773092.619156
55957581, 22773100.655971
55957582, 22773109.393955
55957583, 22773117.203845
55957584, 22773126.213687
55957585, 22773133.804202
55957586, 22773142.549360
55957587, 22773150.561633
55957588, 22773159.368714
55957589, 22773167.163500
55957590, 22773175.468776
55957591, 22773184.361946
55957592, 22773192.270006
55957593, 22773200.399707
55957594, 22773210.031426
55957595, 22773217.082754
55957596, 22773225.642898
55957597, 22773233.750698
55957598, 22773242.072966
55957599, 22773251.201368
55957600, 22773258.893453
55957601, 22773267.680522
55957602, 22773275.726400
55957603, 22773283.759817
55957604, 22773292.352432
55957605, 22773300.445130
55957606, 22773308.988660
55957607, 22773317.431753
55957608, 22773325.614692
55957609, 22773333.703237
55957610, 22773342.455946
55957611, 22773350.673246
55957612, 22773358.796905
55957613, 22773367.003632
55957614, 22773375.566041
55957615, 22773383.694609
55957616, 22773392.614964
55957617, 22773401.176240
55957618, 22773409.447912
55957619, 22773417.247984
55957620, 22773425.667289
55957621, 22773433.689379
55957622, 22773442.416413
55957623, 22773451.137406
55957624, 22773458.778139
55957625, 22773467.265787
55957626, 22773475.648844
55957627, 22773484.523513
55957628, 22773492.443278
55957629, 22773500.639811
55957630, 22773509.079883
55957631, 22773517.399130
55957632, 22773525.784075
55957633, 22773534.307215
55957634, 22773542.528668
55957635, 22773550.654216
55957636, 22773559.270996
55957637, 22773567.708048
55957638, 22773575.792061
55957639, 22773583.713337
55957640, 22773592.129999
55957641, 22773600.524384
55957642, 22773609.394522
55957643, 22773617.127007
55957644, 22773625.519882
55957645, 22773634.360945
55957646, 22773642.134209
55957647, 22773650.463650
55957648, 22773658.864077
55957649, 22773667.332845
55957650, 22773675.562982
55957651, 22773683.795385
55957652, 22773692.165228
55957653, 22773700.440675
55957654, 22773708.902647
55957655, 22773717.225291
55957656, 22773725.655169
55957657, 22773734.421094
55957658, 22773742.491137
55957659, 22773750.564200
55957660, 22773759.332768
55957661, 22773767.180793
55957662, 22773775.583108
55957663, 22773784.453623
55957664, 22773792.320149
55957665, 22773800.599372
55957666, 22773808.884258
55957667, 22773817.136295
55957668, 22773825.372096
55957669, 22773833.807260
55957670, 22773842.580359
55957671, 22773850.785576
55957672, 22773861.068245
55957673, 22773867.594358
55957674, 22773877.762997
55957675, 22773884.406161
55957676, 22773893.304617
55957677, 22773900.555308
55957678, 22773908.799416
55957679, 22773917.465282
55957680, 22773925.634251
55957681, 22773934.411881
55957682, 22773942.548378
55957683, 22773950.697713
55957684, 22773958.842517
55957685, 22773967.572949
55957686, 22773975.944679
55957687, 22773984.476504
55957688, 22773992.536730
55957689, 22774000.509357
55957690, 22774008.857677
55957691, 22774017.440475
55957692, 22774025.657019
55957693, 22774034.349693
55957694, 22774042.488456
55957695, 22774050.444092
55957696, 22774059.321781
55957697, 22774067.210962
55957698, 22774075.865878
55957699, 22774084.622741
55957700, 22774092.467368
55957701, 22774100.556667
55957702, 22774109.026569
55957703, 22774117.436812
55957704, 22774125.590678
55957705, 22774133.881983
55957706, 22774142.737018
55957707, 22774150.525007
55957708, 22774158.915239
55957709, 22774167.282061
55957710, 22774178.811502
55957711, 22774183.823137
55957712, 22774192.272649
55957713, 22774200.559046
55957714, 22774208.880181
55957715, 22774217.018943
55957716, 22774226.184727
55957717, 22774233.866238
55957718, 22774242.769980
55957719, 22774250.831716
55957720, 22774258.831907
55957721, 22774267.237997
55957722, 22774275.544406
55957723, 22774283.786625
55957724, 22774294.581672
55957725, 22774300.582192
55957726, 22774309.334902
55957727, 22774317.463847
55957728, 22774325.545595
55957729, 22774333.972452
55957730, 22774342.171628
55957731, 22774350.660785
55957732, 22774359.327029
55957733, 22774367.237355
55957734, 22774375.560000
55957735, 22774383.958538
55957736, 22774392.398233
55957737, 22774400.821692
55957738, 22774408.836230
55957739, 22774417.179264
55957740, 22774425.403360
55957741, 22774433.859668
55957742, 22774442.121145
55957743, 22774451.016958
55957744, 22774458.686387
55957745, 22774467.275982
55957746, 22774475.616750
55957747, 22774484.141023
55957748, 22774492.664163
55957749, 22774500.576377
55957750, 22774508.869193
55957751, 22774518.565100
55957752, 22774525.471060
55957753, 22774533.939074
55957754, 22774542.480715
55957755, 22774550.691974
55957756, 22774559.644424
55957757, 22774567.212661
55957758, 22774575.576462
55957759, 22774584.156617
55957760, 22774592.226282
55957761, 22774600.870626
55957762, 22774608.945200
55957763, 22774617.359974
55957764, 22774625.584826
55957765, 22774633.916532
55957766, 22774642.466481
55957767, 22774650.706813
55957768, 22774659.048336
55957769, 22774667.625471
55957770, 22774675.613956
55957771, 22774683.983043
55957772, 22774692.174289
55957773, 22774701.016863
55957774, 22774709.034045
55957775, 22774717.498282
55957776, 22774725.617033
55957777, 22774734.921389
55957778, 22774742.759975
55957779, 22774750.780554
55957780, 22774758.713535
55957781, 22774767.193253
55957782, 22774775.466057
55957783, 22774783.774354
55957784, 22774792.578792
55957785, 22774800.659785
55957786, 22774809.370583
55957787, 22774817.100803
55957788, 22774826.610940
55957789, 22774833.992653
55957790, 22774842.581869
55957791, 22774851.069895
55957792, 22774858.853731
55957793, 22774867.492789
55957794, 22774875.769368
55957795, 22774884.282692
55957796, 22774893.011991
55957797, 22774900.862659
55957798, 22774909.333316
55957799, 22774917.707689
55957800, 22774925.430735
55957801, 22774934.316353
55957802, 22774942.414714
55957803, 22774950.593500
55957804, 22774958.878009
55957805, 22774967.103238
55957806, 22774975.522544
55957807, 22774984.383619
55957808, 22774992.648871
55957809, 22775000.465557
55957810, 22775008.875045
55957811, 22775017.522787
55957812, 22775025.700819
55957813, 22775033.933221
55957814, 22775042.683288
55957815, 22775051.154699
55957816, 22775058.858488
55957817, 22775067.275906
55957818, 22775075.691813
55957819, 22775083.909113
55957820, 22775092.057692
55957821, 22775100.478886
55957822, 22775108.830982
55957823, 22775117.566323
55957824, 22775125.614088
55957825, 22775134.173099
55957826, 22775142.585608
55957827, 22775151.048335
55957828, 22775159.583558
55957829, 22775167.116302
55957830, 22775175.429130
55957831, 22775184.428778
55957832, 22775192.371198
55957833, 22775200.711589
55957834, 22775209.411060
55957835, 22775217.225102
55957836, 22775226.669163
55957837, 22775233.926274
55957838, 22775242.421851
55957839, 22775250.517569
55957840, 22775259.066385
55957841, 22775267.325596
55957842, 22775275.598777
55957843, 22775283.703180
55957844, 22775292.191583
55957845, 22775300.682629
55957846, 22775308.788164
55957847, 22775317.544272
55957848, 22775325.821984
55957849, 22775333.893915
55957850, 22775343.327026
55957851, 22775350.841647
55957852, 22775359.611348
55957853, 22775367.812411
55957854, 22775375.752944
55957855, 22775383.853193
55957856, 22775392.059920
55957857, 22775400.886258
55957858, 22775408.900419
55957859, 22775417.257801
55957860, 22775425.512103
55957861, 22775433.941604
55957862, 22775442.170230
55957863, 22775450.813442
55957864, 22775458.801172
55957865, 22775467.140807
55957866, 22775475.656019
55957867, 22775483.802710
55957868, 22775492.197473
55957869, 22775500.616778
55957870, 22775508.780839
55957871, 22775517.320593
55957872, 22775526.011757
55957873, 22775535.895699
55957874, 22775542.390474
55957875, 22775550.611171
55957876, 22775558.872648
55957877, 22775567.159422
55957878, 22775575.664816
55957879, 22775584.383166
55957880, 22775592.695238
55957881, 22775600.589328
55957882, 22775608.834569
55957883, 22775618.017343
55957884, 22775625.653168
55957885, 22775633.707352
55957886, 22775642.605431
55957887, 22775650.518400
55957888, 22775659.084962
55957889, 22775667.387217
55957890, 22775675.720811
55957891, 22775683.775373
55957892, 22775692.155788
55957893, 22775700.539601
55957894, 22775708.785219
55957895, 22775717.326483
55957896, 22775725.569080
55957897, 22775734.287808
55957898, 22775743.113391
55957899, 22775750.550607
55957900, 22775758.931022
55957901, 22775767.431507
55957902, 22775776.311462
55957903, 22775784.554059
55957904, 22775792.434179
55957905, 22775800.740587
55957906, 22775809.003952
55957907, 22775817.247682
55957908, 22775825.831235
55957909, 22775834.757632
55957910, 22775842.494648
55957911, 22775851.623429
55957912, 22775859.000232
55957913, 22775867.429733
55957914, 22775875.768236
55957915, 22775884.263057
55957916, 22775892.424852
55957917, 22775900.569656
55957918, 22775908.957245
55957919, 22775917.420350
55957920, 22775925.490393
55957921, 22775934.229887
55957922, 22775942.615210
55957923, 22775950.732450
55957924, 22775958.733396
55957925, 22775967.842542
55957926, 22775978.591901
55957927, 22775985.399312
55957928, 22775995.007621
55957929, 22776000.532011
55957930, 22776009.307376
55957931, 22776017.424994
55957932, 22776026.145232
55957933, 22776034.268891
55957934, 22776042.253978
55957935, 22776050.695938
55957936, 22776058.787126
55957937, 22776067.242301
55957938, 22776075.478857
55957939, 22776083.830953
55957940, 22776092.308784
55957941, 22776100.492101
55957942, 22776108.777365
55957943, 22776117.325426
55957944, 22776125.543480
55957945, 22776133.803069
55957946, 22776142.781950
55957947, 22776150.706246
55957948, 22776158.975652
55957949, 22776167.533152
55957950, 22776175.431018
55957951, 22776184.435952
55957952, 22776192.389700
55957953, 22776201.840934
55957954, 22776208.909632
55957955, 22776217.391993
55957956, 22776225.734650
55957957, 22776234.052008
55957958, 22776242.635562
55957959, 22776252.024495
55957960, 22776258.842101
55957961, 22776267.315023
55957962, 22776275.596512
55957963, 22776284.515735
55957964, 22776292.995831
55957965, 22776300.516870
55957966, 22776309.152907
55957967, 22776317.356614
55957968, 22776325.506704
55957969, 22776333.836523
55957970, 22776342.555250
55957971, 22776350.522213
55957972, 22776359.393861
55957973, 22776367.337036
55957974, 22776375.661947
55957975, 22776384.503010
55957976, 22776392.553796
55957977, 22776401.607438
55957978, 22776408.759204
55957979, 22776417.437530
55957980, 22776425.590640
55957981, 22776433.841167
55957982, 22776442.410750
55957983, 22776450.555931
55957984, 22776458.958245
55957985, 22776467.381704
55957986, 22776475.604290
55957987, 22776484.556362
55957988, 22776492.726842
55957989, 22776500.501239
55957990, 22776509.126703
55957991, 22776517.010221
55957992, 22776525.511084
55957993, 22776533.867333
55957994, 22776542.533577
55957995, 22776550.689708
55957996, 22776559.403905
55957997, 22776567.541912
55957998, 22776575.495282
55957999, 22776584.332192
55958000, 22776592.516642
55958001, 22776600.697694
55958002, 22776608.868929
55958003, 22776617.455880
55958004, 22776625.689793
55958005, 22776634.027541
55958006, 22776642.528782
55958007, 22776650.727957
55958008, 22776659.024926
55958009, 22776667.254686
55958010, 22776675.683808
55958011, 22776684.467857
55958012, 22776692.618703
55958013, 22776700.900191
55958014, 22776708.874706
55958015, 22776717.407663
55958016, 22776725.427865
55958017, 22776733.982722
55958018, 22776742.827184
55958019, 22776750.840967
55958020, 22776759.390538
55958021, 22776767.311059
55958022, 22776777.986034
55958023, 22776784.697540
55958024, 22776794.188043
55958025, 22776801.382098
55958026, 22776808.822713
55958027, 22776817.567871
55958028, 22776825.546161
55958029, 22776833.741561
55958030, 22776843.191663
55958031, 22776850.776892
55958032, 22776858.692504
55958033, 22776867.502606
55958034, 22776875.499398
55958035, 22776884.304214
55958036, 22776892.483755
55958037, 22776900.581739
55958038, 22776909.375605
55958039, 22776919.228586
55958040, 22776925.809449
55958041, 22776934.227999
55958042, 22776942.158337
55958043, 22776950.698468
55958044, 22776958.895378
55958045, 22776967.423049
55958046, 22776975.670178
55958047, 22776984.307348
55958048, 22776992.408730
55958049, 22777000.720424
55958050, 22777009.183152
55958051, 22777017.215059
55958052, 22777025.643804
55958053, 22777033.959274
55958054, 22777042.784480
55958055, 22777050.962511
55958056, 22777059.263256
55958057, 22777067.711635
55958058, 22777075.709937
55958059, 22777083.754682
55958060, 22777092.402424
55958061, 22777100.624632
55958062, 22777109.359595
55958063, 22777117.393013
55958064, 22777125.604649
55958065, 22777134.226338
55958066, 22777142.392664
55958067, 22777150.530293
55958068, 22777158.884655
55958069, 22777167.124987
55958070, 22777175.506912
55958071, 22777183.914512
55958072, 22777192.322868
55958073, 22777200.505052
55958074, 22777209.368771
55958075, 22777217.538117
55958076, 22777225.761080
55958077, 22777233.894557
55958078, 22777242.222110
55958079, 22777250.627823
55958080, 22777259.405453
55958081, 22777267.468321
55958082, 22777275.494187
55958083, 22777284.052443
55958084, 22777292.433990
55958085, 22777300.589366
55958086, 22777309.267315
55958087, 22777317.491033
55958088, 22777325.587129
55958089, 22777334.060806
55958090, 22777342.294719
55958091, 22777351.383098
55958092, 22777359.958722
55958093, 22777367.381969
55958094, 22777375.898312
55958095, 22777383.798821
55958096, 22777392.211708
55958097, 22777400.643473
55958098, 22777408.947239
55958099, 22777417.332184
55958100, 22777425.603856
55958101, 22777434.248955
55958102, 22777442.444354
55958103, 22777451.502527
55958104, 22777459.417384
55958105, 22777467.715108
55958106, 22777475.985647
55958107, 22777484.094581
55958108, 22777492.494252
55958109, 22777500.637168
55958110, 22777509.339659
55958111, 22777518.333643
55958112, 22777525.503155
55958113, 22777533.931522
55958114, 22777542.810721
55958115, 22777550.480528
55958116, 22777559.434489
55958117, 22777567.572874
55958118, 22777575.724852
55958119, 22777583.831142
55958120, 22777592.137928
55958121, 22777600.548549
55958122, 22777608.858356
55958123, 22777617.227066
55958124, 22777625.584826
55958125, 22777633.942585
55958126, 22777642.154976
55958127, 22777650.673208
55958128, 22777659.516159
55958129, 22777667.515972
55958130, 22777675.887702
55958131, 22777684.350052
55958132, 22777692.330986
55958133, 22777700.601902
55958134, 22777709.519237
55958135, 22777717.409173
55958136, 22777725.853777
55958137, 22777734.137153
55958138, 22777742.340859
55958139, 22777750.561557
55958140, 22777758.786786
55958141, 22777767.632003
55958142, 22777775.848547
55958143, 22777783.975982
55958144, 22777792.314863
55958145, 22777801.051714
55958146, 22777808.850276
55958147, 22777817.386254
55958148, 22777825.519731
55958149, 22777833.918647
55958150, 22777842.388925
55958151, 22777850.635676
55958152, 22777859.243017
55958153, 22777867.123892
55958154, 22777875.742560
55958155, 22777884.127506
55958156, 22777891.975908
55958157, 22777900.789408
55958158, 22777908.785445
55958159, 22777917.475477
55958160, 22777925.456033
55958161, 22777936.493108
55958162, 22777942.480413
55958163, 22777950.485890
55958164, 22777958.851201
55958165, 22777967.262577
55958166, 22777975.599948
55958167, 22777983.756457
55958168, 22777992.367573
55958169, 22778000.546359
55958170, 22778008.822939
55958171, 22778017.511838
55958172, 22778025.725739
55958173, 22778033.786342
55958174, 22778042.464291
55958175, 22778050.585307
55958176, 22778059.374264
55958177, 22778067.303847
55958178, 22778077.145878
55958179, 22778083.765254
55958180, 22778092.756973
55958181, 22778100.620101
55958182, 22778109.381495
55958183, 22778117.556505
55958184, 22778125.622395
55958185, 22778133.941264
55958186, 22778142.587873
55958187, 22778150.568807
55958188, 22778159.372490
55958189, 22778167.315288
55958190, 22778175.675690
55958191, 22778184.306064
55958192, 22778192.536956
55958193, 22778201.257949
55958194, 22778209.020263
55958195, 22778217.624583
55958196, 22778225.556054
55958197, 22778233.745035
55958198, 22778242.558535
55958199, 22778250.962360
55958200, 22778258.882125
55958201, 22778267.572534
55958202, 22778276.309385
55958203, 22778284.394153
55958204, 22778292.816857
55958205, 22778300.806098
55958206, 22778308.884447
55958207, 22778317.620921
55958208, 22778325.536155
55958209, 22778333.774222
55958210, 22778342.861846
55958211, 22778350.740455
55958212, 22778359.422935
55958213, 22778367.387255
55958214, 22778375.811846
55958215, 22778384.537748
55958216, 22778392.568522
55958217, 22778400.623462
55958218, 22778409.552879
55958219, 22778417.396373
55958220, 22778425.532115
55958221, 22778434.469462
55958222, 22778442.382431
55958223, 22778450.729241
55958224, 22778458.875178
55958225, 22778467.314117
55958226, 22778475.630343
55958227, 22778483.996032
55958228, 22778492.405143
55958229, 22778500.538997
55958230, 22778509.353252
55958231, 22778517.566021
55958232, 22778525.743296
55958233, 22778534.008926
55958234, 22778542.469010
55958235, 22778550.508469
55958236, 22778558.876046
55958237, 22778567.431281
55958238, 22778575.477158
55958239, 22778583.880605
55958240, 22778593.252548
55958241, 22778600.697316
55958242, 22778609.327690
55958243, 22778617.189685
55958244, 22778625.516106
55958245, 22778633.935789
55958246, 22778642.594858
55958247, 22778650.639981
55958248, 22778659.438378
55958249, 22778667.477459
55958250, 22778675.577331
55958251, 22778684.698937
55958252, 22778692.354396
55958253, 22778700.557725
55958254, 22778709.618918
55958255, 22778717.482802
55958256, 22778725.450142
55958257, 22778733.853212
55958258, 22778742.535314
55958259, 22778750.639339
55958260, 22778759.432450
55958261, 22778767.427354
55958262, 22778775.431698
55958263, 22778784.440030
55958264, 22778792.584833
55958265, 22778800.532162
55958266, 22778808.922394
55958267, 22778817.175186
55958268, 22778825.858421
55958269, 22778834.531461
55958270, 22778843.348359
55958271, 22778850.625482
55958272, 22778858.754805
55958273, 22778867.405190
55958274, 22778875.829404
55958275, 22778883.974585
55958276, 22778892.299118
55958277, 22778901.463391
55958278, 22778908.861339
55958279, 22778917.217589
55958280, 22778925.558735
55958281, 22778934.096223
55958282, 22778942.671092
55958283, 22778950.636922
55958284, 22778958.882540
55958285, 22778967.177999
55958286, 22778975.565588
55958287, 22778983.915041
55958288, 22778992.425721
55958289, 22779001.244130
55958290, 22779009.493523
55958291, 22779017.504664
55958292, 22779025.661550
55958293, 22779034.350071
55958294, 22779042.705943
55958295, 22779050.652516
55958296, 22779059.469415
55958297, 22779067.121098
55958298, 22779075.636309
55958299, 22779083.903071
55958300, 22779092.596123
55958301, 22779100.747724
55958302, 22779108.898569
55958303, 22779117.178924
55958304, 22779125.600873
55958305, 22779133.747187
55958306, 22779142.768734
55958307, 22779150.643945
55958308, 22779159.586956
55958309, 22779167.558450
55958310, 22779175.778393
55958311, 22779184.550736
55958312, 22779192.896036
55958313, 22779201.088793
55958314, 22779209.275130
55958315, 22779217.379533
55958316, 22779225.723322
55958317, 22779233.873790
55958318, 22779242.419585
55958319, 22779250.754312
55958320, 22779258.839081
55958321, 22779267.506080
55958322, 22779275.755473
55958323, 22779284.363947
55958324, 22779292.895772
55958325, 22779301.344151
55958326, 22779309.370017
55958327, 22779317.572968
55958328, 22779325.464037
55958329, 22779333.879567
55958330, 22779343.550176
55958331, 22779351.567358
55958332, 22779359.204693
55958333, 22779367.447290
55958334, 22779375.675917
55958335, 22779383.959293
55958336, 22779392.582115
55958337, 22779400.931945
55958338, 22779409.475853
55958339, 22779417.406568
55958340, 22779425.693720
55958341, 22779433.714677
55958342, 22779442.208744
55958343, 22779450.682421
