Frame Number, Timestamp
55804401, 21496592.399215
55804402, 21496600.521364
55804403, 21496609.405094
55804404, 21496617.398110
55804405, 21496625.479858
55804406, 21496633.949382
55804407, 21496642.525383
55804408, 21496650.887674
55804409, 21496659.188797
55804410, 21496667.457825
55804411, 21496675.876375
55804412, 21496684.279067
55804413, 21496692.412543
55804414, 21496700.904344
55804415, 21496709.094458
55804416, 21496717.273244
55804417, 21496725.424089
55804418, 21496734.157920
55804419, 21496742.302724
55804420, 21496751.486253
55804421, 21496759.135293
55804422, 21496767.357501
55804423, 21496775.931615
55804424, 21496783.894047
55804425, 21496792.242367
55804426, 21496801.029437
55804427, 21496808.831019
55804428, 21496817.358691
55804429, 21496826.097807
55804430, 21496834.224487
55804431, 21496842.243179
55804432, 21496850.887901
55804433, 21496859.037235
55804434, 21496867.449744
55804435, 21496875.846773
55804436, 21496884.157335
55804437, 21496892.179425
55804438, 21496900.986128
55804439, 21496909.241941
55804440, 21496917.395429
55804441, 21496926.042794
55804442, 21496934.095845
55804443, 21496942.298042
55804444, 21496950.865737
55804445, 21496958.963720
55804446, 21496967.196123
55804447, 21496977.675134
55804448, 21496984.499159
55804449, 21496992.136871
55804450, 21497000.990773
55804451, 21497009.196367
55804452, 21497017.269808
55804453, 21497025.753302
55804454, 21497033.944926
55804455, 21497042.264928
55804456, 21497051.005932
55804457, 21497059.031421
55804458, 21497067.302714
55804459, 21497076.134338
55804460, 21497084.164735
55804461, 21497092.160772
55804462, 21497100.957281
55804463, 21497108.850616
55804464, 21497117.267278
55804465, 21497125.747374
55804466, 21497133.889535
55804467, 21497142.805360
55804468, 21497150.562388
55804469, 21497159.170861
55804470, 21497167.309246
55804471, 21497175.582050
55804472, 21497184.026654
55804473, 21497192.232248
55804474, 21497200.525819
55804475, 21497209.177715
55804476, 21497217.313834
55804477, 21497226.163204
55804478, 21497233.974227
55804479, 21497242.137910
55804480, 21497250.984637
55804481, 21497258.876084
55804482, 21497267.275000
55804483, 21497276.015249
55804484, 21497284.231038
55804485, 21497292.171193
55804486, 21497301.330935
55804487, 21497309.078146
55804488, 21497317.318856
55804489, 21497325.616580
55804490, 21497333.846717
55804491, 21497342.270554
55804492, 21497351.253588
55804493, 21497359.127666
55804494, 21497367.271715
55804495, 21497375.966655
55804496, 21497383.836579
55804497, 21497392.145253
55804498, 21497400.394647
55804499, 21497409.270071
55804500, 21497417.477553
55804501, 21497425.521543
55804502, 21497433.974453
