Frame Number, Timestamp
55923305, 22487547.520292
55923306, 22487547.567489
55923307, 22487547.597318
55923308, 22487547.614309
55923309, 22487547.637342
55923310, 22487547.661507
55923311, 22487547.680764
55923312, 22487547.699265
55923313, 22487547.713613
55923314, 22487547.739289
55923315, 22487549.545260
55923316, 22487557.471822
55923317, 22487565.401782
55923318, 22487573.849028
55923319, 22487582.075390
55923320, 22487590.673669
55923321, 22487599.520773
55923322, 22487607.537200
55923323, 22487616.038440
55923324, 22487624.077899
55923325, 22487631.996532
55923326, 22487640.703554
55923327, 22487648.809467
55923328, 22487657.011663
55923329, 22487665.799110
55923330, 22487673.673189
55923331, 22487681.943727
55923332, 22487690.575611
55923333, 22487699.342291
55923334, 22487707.583000
55923335, 22487715.241480
55923336, 22487723.664938
55923337, 22487732.066120
55923338, 22487740.648918
55923339, 22487748.750678
55923340, 22487757.006490
55923341, 22487765.434858
55923342, 22487773.679721
55923343, 22487781.973292
55923344, 22487790.619146
55923345, 22487798.654074
55923346, 22487807.773037
55923347, 22487815.292944
55923348, 22487823.636356
55923349, 22487831.983165
55923350, 22487840.658471
55923351, 22487848.818756
55923352, 22487856.937506
55923353, 22487865.385508
55923354, 22487875.485427
55923355, 22487882.158420
55923356, 22487890.500321
55923357, 22487898.742541
55923358, 22487907.031203
55923359, 22487916.628562
55923360, 22487923.866038
55923361, 22487932.583633
55923362, 22487940.477723
55923363, 22487949.132639
55923364, 22487958.799473
55923365, 22487965.374671
55923366, 22487973.829847
55923367, 22487982.758887
55923368, 22487992.190110
55923369, 22487998.860082
55923370, 22488007.583340
55923371, 22488015.808569
55923372, 22488024.011143
55923373, 22488032.030590
55923374, 22488040.360408
55923375, 22488048.587902
55923376, 22488057.452376
55923377, 22488065.786348
55923378, 22488073.714798
55923379, 22488082.645348
55923380, 22488090.894365
55923381, 22488098.911169
55923382, 22488107.584209
55923383, 22488115.799998
55923384, 22488123.737510
55923385, 22488132.466432
55923386, 22488140.279342
55923387, 22488148.916134
55923388, 22488157.030354
55923389, 22488165.333742
55923390, 22488173.858770
55923391, 22488182.375114
55923392, 22488191.179552
55923393, 22488198.699836
55923394, 22488208.727638
55923395, 22488215.470483
55923396, 22488223.832773
55923397, 22488232.275489
55923398, 22488241.695007
55923399, 22488248.941167
55923400, 22488257.139965
55923401, 22488265.574374
55923402, 22488273.705585
55923403, 22488281.898719
55923404, 22488291.183441
55923405, 22488298.717696
55923406, 22488307.077721
55923407, 22488315.311257
55923408, 22488323.764922
55923409, 22488332.579555
55923410, 22488340.824418
55923411, 22488348.803464
55923412, 22488357.179725
55923413, 22488365.722877
55923414, 22488373.923185
55923415, 22488382.123871
55923416, 22488391.530174
55923417, 22488399.102942
55923418, 22488406.971734
55923419, 22488415.680644
55923420, 22488423.997248
55923421, 22488432.961403
55923422, 22488440.692378
55923423, 22488448.838692
55923424, 22488457.155673
55923425, 22488465.811344
55923426, 22488474.177788
55923427, 22488481.986545
55923428, 22488490.627113
55923429, 22488499.381333
55923430, 22488508.108744
55923431, 22488515.857843
55923432, 22488523.949408
55923433, 22488531.771758
55923434, 22488541.010037
55923435, 22488549.053271
55923436, 22488557.022878
55923437, 22488565.749156
55923438, 22488574.638928
55923439, 22488582.018752
55923440, 22488590.697834
55923441, 22488599.875700
55923442, 22488607.060315
55923443, 22488615.688800
55923444, 22488624.036743
55923445, 22488631.794526
55923446, 22488640.657489
55923447, 22488648.568193
55923448, 22488657.010531
55923449, 22488665.202910
55923450, 22488673.748327
55923451, 22488685.107480
55923452, 22488690.731929
55923453, 22488698.743069
55923454, 22488707.592817
55923455, 22488715.752347
55923456, 22488723.654366
55923457, 22488732.083489
55923458, 22488740.367620
55923459, 22488751.299351
55923460, 22488758.205688
55923461, 22488765.821879
55923462, 22488773.621573
55923463, 22488782.626130
55923464, 22488790.528149
55923465, 22488799.164941
55923466, 22488806.995597
55923467, 22488815.372991
55923468, 22488823.724332
55923469, 22488832.001667
55923470, 22488840.323556
55923471, 22488849.164998
55923472, 22488857.116102
55923473, 22488865.349260
55923474, 22488873.832377
55923475, 22488882.570361
55923476, 22488890.885831
55923477, 22488898.818435
55923478, 22488907.116914
55923479, 22488915.482225
55923480, 22488923.744457
55923481, 22488932.183019
55923482, 22488940.702761
55923483, 22488949.020497
55923484, 22488957.086009
55923485, 22488965.790388
55923486, 22488973.725635
55923487, 22488982.089058
55923488, 22488991.652812
