Frame Number, Timestamp
55883964, 22159703.486244
55883965, 22159703.548168
55883966, 22159703.569690
55883967, 22159703.588191
55883968, 22159703.606315
55883969, 22159703.625194
55883970, 22159703.643318
55883971, 22159703.659177
55883972, 22159703.699200
55883973, 22159703.726008
55883974, 22159705.142316
55883975, 22159713.637892
55883976, 22159721.474590
55883977, 22159730.769129
55883978, 22159738.525779
55883979, 22159746.388530
55883980, 22159754.981145
55883981, 22159763.319270
55883982, 22159771.571307
55883983, 22159780.228111
55883984, 22159788.335157
55883985, 22159796.478828
55883986, 22159805.369733
55883987, 22159813.324991
55883988, 22159821.520391
55883989, 22159830.318032
55883990, 22159838.444335
55883991, 22159846.429422
55883992, 22159855.304845
55883993, 22159863.815148
55883994, 22159871.653356
55883995, 22159880.252767
55883996, 22159888.251447
55883997, 22159896.830847
55883998, 22159905.326047
55883999, 22159913.325104
55884000, 22159921.600929
55884001, 22159930.183727
55884002, 22159938.476165
55884003, 22159946.510337
55884004, 22159955.272864
55884005, 22159963.145432
55884006, 22159971.611558
55884007, 22159980.228716
55884008, 22159988.297626
55884009, 22159996.388813
55884010, 22160004.863245
55884011, 22160013.230444
55884012, 22160021.999390
55884013, 22160035.509245
55884014, 22160040.793116
55884015, 22160050.925885
55884016, 22160055.624506
55884017, 22160063.223705
55884018, 22160072.062125
55884019, 22160080.308498
55884020, 22160088.289432
55884021, 22160096.997210
55884022, 22160105.052527
55884023, 22160113.114640
55884024, 22160121.576235
55884025, 22160130.285145
55884026, 22160138.321961
55884027, 22160146.531709
55884028, 22160155.247038
55884029, 22160163.193989
55884030, 22160171.637460
55884031, 22160180.176081
55884032, 22160188.078100
55884033, 22160196.603506
55884034, 22160205.280699
55884035, 22160213.350742
55884036, 22160222.135923
55884037, 22160230.187087
55884038, 22160238.143101
55884039, 22160246.628483
55884040, 22160255.430278
55884041, 22160263.424804
55884042, 22160271.702139
55884043, 22160280.315144
55884044, 22160288.139004
55884045, 22160296.610415
55884046, 22160305.252494
55884047, 22160313.228141
55884048, 22160321.926102
55884049, 22160330.582150
55884050, 22160338.439615
55884051, 22160346.589705
55884052, 22160355.312963
55884053, 22160363.393956
55884054, 22160371.643727
55884055, 22160380.605239
55884056, 22160388.425324
55884057, 22160396.530859
55884058, 22160404.907498
55884059, 22160413.511440
55884060, 22160421.864669
55884061, 22160430.151444
55884062, 22160438.930584
55884063, 22160447.518290
55884064, 22160455.227366
55884065, 22160464.372382
55884066, 22160472.742980
55884067, 22160480.181707
55884068, 22160488.305366
55884069, 22160497.208353
55884070, 22160505.403375
55884071, 22160514.033748
55884072, 22160521.736027
55884073, 22160530.040926
55884074, 22160539.406449
55884075, 22160547.080410
55884076, 22160555.349438
55884077, 22160563.437982
55884078, 22160571.572591
55884079, 22160580.109324
55884080, 22160588.215237
55884081, 22160596.843345
55884082, 22160605.152397
55884083, 22160613.261331
55884084, 22160621.473344
55884085, 22160630.089747
55884086, 22160639.427707
55884087, 22160647.077502
55884088, 22160655.634247
55884089, 22160663.464148
55884090, 22160671.747147
55884091, 22160680.158901
55884092, 22160688.724708
55884093, 22160697.057169
55884094, 22160705.527826
55884095, 22160715.173893
55884096, 22160722.202567
55884097, 22160729.832350
55884098, 22160738.277708
55884099, 22160746.550512
55884100, 22160755.281322
55884101, 22160763.331353
55884102, 22160772.115024
55884103, 22160779.856949
55884104, 22160788.538296
55884105, 22160796.527536
55884106, 22160805.218700
55884107, 22160813.108637
55884108, 22160822.182290
55884109, 22160830.232699
55884110, 22160838.328417
55884111, 22160846.978047
55884112, 22160855.023170
55884113, 22160863.344304
55884114, 22160872.403987
55884115, 22160880.141003
55884116, 22160888.385111
55884117, 22160896.544263
55884118, 22160905.230141
55884119, 22160913.221269
55884120, 22160921.592999
55884121, 22160930.254334
55884122, 22160938.343634
55884123, 22160946.499765
55884124, 22160954.974953
55884125, 22160963.174883
55884126, 22160973.178520
55884127, 22160980.428456
55884128, 22160988.705413
55884129, 22160996.686725
55884130, 22161005.099611
55884131, 22161013.214208
55884132, 22161022.074151
55884133, 22161030.089067
55884134, 22161038.813458
55884135, 22161047.771194
55884136, 22161055.196706
55884137, 22161063.472531
55884138, 22161072.039470
55884139, 22161080.100451
55884140, 22161088.321149
55884141, 22161097.069705
55884142, 22161106.863406
55884143, 22161113.373661
55884144, 22161122.237380
55884145, 22161130.284390
55884146, 22161138.556816
55884147, 22161147.295555
55884148, 22161155.311226
55884149, 22161163.300089
55884150, 22161172.523265
55884151, 22161180.434724
55884152, 22161188.552719
55884153, 22161196.603506
55884154, 22161205.314304
55884155, 22161213.351119
55884156, 22161222.272230
55884157, 22161230.236173
55884158, 22161240.081225
55884159, 22161246.571468
55884160, 22161255.150490
55884161, 22161263.343624
55884162, 22161272.019307
55884163, 22161280.189787
55884164, 22161288.385942
55884165, 22161297.048787
55884166, 22161306.086948
55884167, 22161313.285534
55884168, 22161321.499435
55884169, 22161330.255543
55884170, 22161338.334270
55884171, 22161346.748667
55884172, 22161355.168727
55884173, 22161363.326747
55884174, 22161372.218028
55884175, 22161380.298266
55884176, 22161389.976427
55884177, 22161397.303390
55884178, 22161405.461787
55884179, 22161413.491051
55884180, 22161422.084421
55884181, 22161430.205438
55884182, 22161438.551870
55884183, 22161446.684214
55884184, 22161455.274941
55884185, 22161463.211698
55884186, 22161471.558130
55884187, 22161479.969506
55884188, 22161488.296304
55884189, 22161496.671055
55884190, 22161505.273110
55884191, 22161513.334091
55884192, 22161521.543083
55884193, 22161530.242554
55884194, 22161538.858957
55884195, 22161546.959206
55884196, 22161555.408718
55884197, 22161563.172165
55884198, 22161571.594491
55884199, 22161580.274327
55884200, 22161589.649291
55884201, 22161599.222862
55884202, 22161605.252834
55884203, 22161613.077449
55884204, 22161621.660247
55884205, 22161630.253239
55884206, 22161638.527554
55884207, 22161646.472617
55884208, 22161655.031628
55884209, 22161663.221741
55884210, 22161671.831348
55884211, 22161680.031278
55884212, 22161688.413958
55884213, 22161697.087754
55884214, 22161705.239354
55884215, 22161713.360748
55884216, 22161721.699251
55884217, 22161730.390037
55884218, 22161738.210876
55884219, 22161746.581851
55884220, 22161755.050620
55884221, 22161763.164085
55884222, 22161772.437479
55884223, 22161779.849397
55884224, 22161788.243027
55884225, 22161797.301955
55884226, 22161805.312718
55884227, 22161813.217003
55884228, 22161821.955742
55884229, 22161830.290091
55884230, 22161838.274046
55884231, 22161846.642000
55884232, 22161855.128515
55884233, 22161863.315608
55884234, 22161872.085309
55884235, 22161880.204059
55884236, 22161888.246539
55884237, 22161896.413998
55884238, 22161905.024359
55884239, 22161913.278284
55884240, 22161921.578274
55884241, 22161929.763856
55884242, 22161938.256413
55884243, 22161947.138633
55884244, 22161955.399354
55884245, 22161963.231521
55884246, 22161971.711994
55884247, 22161980.297435
55884248, 22161988.216068
55884249, 22161996.713910
55884250, 22162004.929700
55884251, 22162013.239506
55884252, 22162021.576122
55884253, 22162030.053952
55884254, 22162038.687346
55884255, 22162046.808740
55884256, 22162055.167255
55884257, 22162063.426466
55884258, 22162072.294715
55884259, 22162080.302835
55884260, 22162089.640418
55884261, 22162097.356667
55884262, 22162105.195630
55884263, 22162113.169767
55884264, 22162121.923232
55884265, 22162130.190750
55884266, 22162139.671813
55884267, 22162147.946883
55884268, 22162155.036347
55884269, 22162163.329918
55884270, 22162172.011643
55884271, 22162179.800387
55884272, 22162188.210253
55884273, 22162196.482680
55884274, 22162204.830245
55884275, 22162213.197444
55884276, 22162222.345859
55884277, 22162230.241459
55884278, 22162238.323207
55884279, 22162246.777627
55884280, 22162255.103292
55884281, 22162263.352686
55884282, 22162272.181290
55884283, 22162280.346106
55884284, 22162288.207346
55884285, 22162297.216433
55884286, 22162304.829980
55884287, 22162313.200578
55884288, 22162322.102810
55884289, 22162330.161903
55884290, 22162339.009385
55884291, 22162346.329552
55884292, 22162354.934249
55884293, 22162363.309378
55884294, 22162372.458548
55884295, 22162380.174419
55884296, 22162388.217276
55884297, 22162396.396818
55884298, 22162405.254495
55884299, 22162413.448007
55884300, 22162422.083289
55884301, 22162430.018157
55884302, 22162438.258867
55884303, 22162446.674397
55884304, 22162454.969100
55884305, 22162463.135804
55884306, 22162471.732195
55884307, 22162481.406580
55884308, 22162488.471879
55884309, 22162496.536258
55884310, 22162504.932909
55884311, 22162513.879318
55884312, 22162521.998069
55884313, 22162530.074530
