Frame Number, Timestamp
55811176, 21553133.989594
55811177, 21553134.051140
55811178, 21553134.079081
55811179, 21553134.094184
55811180, 21553134.105134
55811181, 21553134.116084
55811182, 21553134.127411
55811183, 21553134.138739
55811184, 21553134.150066
55811185, 21553134.176497
55811186, 21553134.601653
55811187, 21553142.800451
55811188, 21553150.884465
55811189, 21553159.458578
55811190, 21553167.487087
55811191, 21553176.576977
55811192, 21553184.046288
55811193, 21553192.395741
55811194, 21553200.958905
55811195, 21553209.632700
55811196, 21553217.885870
55811197, 21553225.839995
55811198, 21553234.560988
55811199, 21553242.507562
55811200, 21553250.879669
55811201, 21553259.608969
55811202, 21553267.825891
55811203, 21553275.866482
55811204, 21553284.125693
55811205, 21553292.641659
55811206, 21553301.050393
55811207, 21553309.421745
55811208, 21553317.629983
55811209, 21553330.622174
55811210, 21553334.859768
55811211, 21553342.522400
55811212, 21553350.982107
55811213, 21553359.193743
55811214, 21553367.679880
55811215, 21553375.963256
55811216, 21553384.643470
55811217, 21553392.890221
55811218, 21553400.897963
55811219, 21553409.355782
55811220, 21553418.219500
55811221, 21553425.908564
55811222, 21553434.609545
55811223, 21553442.642585
55811224, 21553450.935023
55811225, 21553459.686977
55811226, 21553467.595038
55811227, 21553475.957706
55811228, 21553484.327548
55811229, 21553493.671928
55811230, 21553501.648330
55811231, 21553509.853170
55811232, 21553517.783885
55811233, 21553525.859969
55811234, 21553535.162814
55811235, 21553542.916067
55811236, 21553551.188115
55811237, 21553559.826418
55811238, 21553568.101865
55811239, 21553575.810562
55811240, 21553584.622175
55811241, 21553592.419982
55811242, 21553600.943877
55811243, 21553609.838557
55811244, 21553617.750393
55811245, 21553625.982796
55811246, 21553634.496119
55811247, 21553642.686233
55811248, 21553651.092323
55811249, 21553659.797835
55811250, 21553667.738745
55811251, 21553675.922817
55811252, 21553684.168058
55811253, 21553692.880744
55811254, 21553701.596828
55811255, 21553709.187720
55811256, 21553717.718790
55811257, 21553725.869257
55811258, 21553734.348976
55811259, 21553742.654629
55811260, 21553750.880991
55811261, 21553759.663529
55811262, 21553767.550068
55811263, 21553775.994671
55811264, 21553784.146649
55811265, 21553794.434604
55811266, 21553800.948257
55811267, 21553809.373226
55811268, 21553819.100473
55811269, 21553825.859554
55811270, 21553834.493325
55811271, 21553842.610943
55811272, 21553851.726508
55811273, 21553859.127855
55811274, 21553867.720470
55811275, 21553875.898501
55811276, 21553884.518302
55811277, 21553892.621572
55811278, 21553901.116394
55811279, 21553909.707121
55811280, 21553917.814922
55811281, 21553925.811337
55811282, 21553935.177993
55811283, 21553942.646172
55811284, 21553951.793076
55811285, 21553959.693207
55811286, 21553967.718695
55811287, 21553975.761930
55811288, 21553984.265814
55811289, 21553992.525402
55811290, 21554001.331728
55811291, 21554009.533925
55811292, 21554017.548463
55811293, 21554026.151273
55811294, 21554034.409351
55811295, 21554043.190002
55811296, 21554051.824151
55811297, 21554059.843220
55811298, 21554067.656885
55811299, 21554075.838315
55811300, 21554084.342198
55811301, 21554092.779628
55811302, 21554101.259346
55811303, 21554110.024516
55811304, 21554118.424942
55811305, 21554125.745864
55811306, 21554134.518208
55811307, 21554142.614681
55811308, 21554150.855013
55811309, 21554159.662095
55811310, 21554167.686828
55811311, 21554175.672292
55811312, 21554184.197320
55811313, 21554192.649475
55811314, 21554200.810138
55811315, 21554209.072747
55811316, 21554217.532831
55811317, 21554226.409387
55811318, 21554234.297436
55811319, 21554242.732600
55811320, 21554251.688071
55811321, 21554259.201181
55811322, 21554267.683920
55811323, 21554275.795875
55811324, 21554284.653552
55811325, 21554292.540845
55811326, 21554301.554464
55811327, 21554310.298866
55811328, 21554317.840295
55811329, 21554326.170492
55811330, 21554334.681549
55811331, 21554342.591875
55811332, 21554351.051582
55811333, 21554359.625318
55811334, 21554367.575290
55811335, 21554375.842430
55811336, 21554384.768072
55811337, 21554392.593820
55811338, 21554400.942895
55811339, 21554409.772254
55811340, 21554417.681447
55811341, 21554425.870050
55811342, 21554434.355055
55811343, 21554442.912933
55811344, 21554451.613914
55811345, 21554459.466092
55811346, 21554467.689055
55811347, 21554476.073246
55811348, 21554484.170852
55811349, 21554492.612435
55811350, 21554501.030607
55811351, 21554509.702137
55811352, 21554519.574752
55811353, 21554526.528288
55811354, 21554534.301174
55811355, 21554542.877553
55811356, 21554551.126570
55811357, 21554560.035220
55811358, 21554568.980874
55811359, 21554576.245536
55811360, 21554585.670718
55811361, 21554593.332973
55811362, 21554601.799476
55811363, 21554609.431902
55811364, 21554617.933898
55811365, 21554625.794761
55811366, 21554634.192922
55811367, 21554642.654139
55811368, 21554651.061361
55811369, 21554659.169540
55811370, 21554667.590356
55811371, 21554675.918286
55811372, 21554684.270760
55811373, 21554692.650042
55811374, 21554701.109748
55811375, 21554709.689903
55811376, 21554717.578330
