Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55024936, 15001008.997759, 0.000355, 0.001084, 0.000044, 0.000077
55024937, 15001017.033820, 0.000175, 0.001038, 0.000050, 0.000092
55024938, 15001025.461432, 0.000160, 0.000929, 0.000043, 0.000079
55024939, 15001034.061976, 0.000450, 0.000926, 0.000043, 0.000072
55024940, 15001042.048951, 0.000170, 0.001057, 0.000049, 0.000087
55024941, 15001050.182428, 0.000176, 0.001055, 0.000046, 0.000081
55024942, 15001059.204730, 0.000298, 0.001020, 0.000048, 0.000091
55024943, 15001066.835269, 0.000177, 0.000951, 0.000062, 0.000085
55024944, 15001075.534739, 0.000145, 0.000891, 0.000041, 0.000075
55024945, 15001084.205136, 0.000429, 0.001112, 0.000047, 0.000082
55024946, 15001092.064489, 0.000184, 0.001057, 0.000046, 0.000080
55024947, 15001100.857600, 0.000416, 0.001129, 0.000046, 0.000079
55024948, 15001109.312020, 0.000201, 0.001152, 0.000050, 0.000080
55024949, 15001116.804741, 0.000155, 0.000940, 0.000044, 0.000085
55024950, 15001125.206300, 0.000173, 0.000928, 0.000044, 0.000077
55024951, 15001133.915588, 0.000159, 0.000866, 0.000046, 0.000071
55024952, 15001141.872734, 0.000158, 0.000871, 0.000044, 0.000071
55024953, 15001150.695296, 0.000438, 0.001091, 0.000042, 0.000081
55024954, 15001158.945068, 0.000423, 0.001005, 0.000042, 0.000073
55024955, 15001166.926002, 0.000157, 0.001026, 0.000053, 0.000087
55024956, 15001175.516729, 0.000197, 0.001045, 0.000052, 0.000099
55024957, 15001183.815586, 0.000313, 0.000992, 0.000052, 0.000089
55024958, 15001191.962655, 0.000177, 0.000962, 0.000044, 0.000078
55024959, 15001200.381205, 0.000191, 0.000991, 0.000048, 0.000086
55024960, 15001209.106729, 0.000407, 0.001038, 0.000047, 0.000083
55024961, 15001217.040465, 0.000174, 0.000999, 0.000048, 0.000085
55024962, 15001225.941564, 0.000496, 0.001124, 0.000042, 0.000072
55024963, 15001234.192846, 0.000508, 0.001008, 0.000047, 0.000087
55024964, 15001242.220222, 0.000266, 0.000961, 0.000041, 0.000073
55024965, 15001250.539091, 0.000183, 0.001026, 0.000049, 0.000085
55024966, 15001259.067517, 0.000386, 0.001033, 0.000041, 0.000075
55024967, 15001267.358823, 0.000257, 0.000950, 0.000042, 0.000076
55024968, 15001275.620299, 0.000168, 0.001042, 0.000046, 0.000081
55024969, 15001286.776313, 0.000202, 0.001015, 0.000047, 0.000083
55024970, 15001292.008456, 0.000151, 0.000869, 0.000040, 0.000072
55024971, 15001300.878216, 0.000413, 0.001101, 0.000045, 0.000081
55024972, 15001309.030949, 0.000412, 0.001029, 0.000051, 0.000075
55024973, 15001317.628472, 0.000454, 0.001149, 0.000040, 0.000072
55024974, 15001325.682279, 0.000458, 0.000893, 0.000044, 0.000074
55024975, 15001333.992841, 0.000453, 0.001026, 0.000046, 0.000082
55024976, 15001342.426495, 0.000163, 0.001092, 0.000048, 0.000085
55024977, 15001350.248844, 0.000181, 0.001021, 0.000049, 0.000086
55024978, 15001359.083489, 0.000285, 0.001059, 0.000048, 0.000095
55024979, 15001366.824659, 0.000159, 0.000905, 0.000040, 0.000072
55024980, 15001375.452011, 0.000156, 0.000966, 0.000041, 0.000075
55024981, 15001383.833559, 0.000273, 0.001010, 0.000046, 0.000088
55024982, 15001392.275897, 0.000170, 0.000990, 0.000048, 0.000087
55024983, 15001400.870400, 0.000422, 0.001146, 0.000046, 0.000083
55024984, 15001409.270448, 0.000427, 0.001053, 0.000048, 0.000089
55024985, 15001417.018792, 0.000311, 0.000869, 0.000046, 0.000076
55024986, 15001425.796044, 0.000466, 0.001096, 0.000047, 0.000083
55024987, 15001434.197604, 0.000198, 0.000997, 0.000046, 0.000080
55024988, 15001442.342030, 0.000247, 0.001035, 0.000048, 0.000083
55024989, 15001450.835341, 0.000408, 0.001203, 0.000045, 0.000081
55024990, 15001459.157986, 0.000390, 0.001000, 0.000046, 0.000083
55024991, 15001466.873480, 0.000172, 0.000912, 0.000040, 0.000073
55024992, 15001475.338850, 0.000195, 0.001011, 0.000046, 0.000076
55024993, 15001484.162168, 0.000534, 0.000946, 0.000045, 0.000075
55024994, 15001492.418358, 0.000287, 0.000974, 0.000044, 0.000079
55024995, 15001500.361533, 0.000197, 0.001010, 0.000047, 0.000083
55024996, 15001509.566585, 0.000391, 0.001037, 0.000048, 0.000081
55024997, 15001517.090646, 0.000273, 0.000908, 0.000040, 0.000071
55024998, 15001526.088028, 0.000474, 0.001248, 0.000047, 0.000087
55024999, 15001534.201115, 0.000214, 0.001032, 0.000050, 0.000083
55025000, 15001542.285506, 0.000268, 0.001014, 0.000045, 0.000082
55025001, 15001550.517909, 0.000188, 0.000940, 0.000041, 0.000072
55025002, 15001558.850370, 0.000406, 0.000893, 0.000041, 0.000078
55025003, 15001566.973652, 0.000257, 0.000884, 0.000042, 0.000076
55025004, 15001575.640273, 0.000413, 0.001005, 0.000048, 0.000084
55025005, 15001584.068641, 0.000466, 0.001056, 0.000048, 0.000086
55025006, 15001592.042778, 0.000172, 0.000992, 0.000043, 0.000083
55025007, 15001603.053801, 0.000437, 0.001238, 0.000046, 0.000087
55025008, 15001610.006958, 0.000436, 0.001021, 0.000047, 0.000084
55025009, 15001616.948411, 0.000157, 0.000895, 0.000042, 0.000076
55025010, 15001625.917852, 0.000398, 0.001223, 0.000124, 0.000084
55025011, 15001633.660910, 0.000191, 0.001015, 0.000051, 0.000085
55025012, 15001642.813855, 0.000432, 0.001355, 0.000048, 0.000076
55025013, 15001650.360571, 0.000161, 0.001030, 0.000042, 0.000071
55025014, 15001659.009823, 0.000431, 0.000903, 0.000041, 0.000070
55025015, 15001667.184833, 0.000175, 0.000968, 0.000041, 0.000066
55025016, 15001675.769519, 0.000432, 0.001123, 0.000045, 0.000078
55025017, 15001684.202795, 0.000546, 0.001143, 0.000053, 0.000097
55025018, 15001692.202230, 0.000294, 0.001031, 0.000045, 0.000078
55025019, 15001700.327023, 0.000177, 0.001020, 0.000042, 0.000075
55025020, 15001708.899248, 0.000452, 0.000885, 0.000040, 0.000074
55025021, 15001716.938330, 0.000153, 0.000889, 0.000045, 0.000073
55025022, 15001725.964408, 0.000460, 0.001176, 0.000050, 0.000088
55025023, 15001734.005755, 0.000372, 0.001013, 0.000050, 0.000083
55025024, 15001742.921957, 0.000412, 0.001412, 0.000048, 0.000084
55025025, 15001750.796413, 0.000414, 0.001110, 0.000044, 0.000082
55025026, 15001758.789806, 0.000299, 0.000882, 0.000053, 0.000068
55025027, 15001766.986339, 0.000167, 0.001000, 0.000045, 0.000074
55025028, 15001775.427167, 0.000210, 0.001034, 0.000048, 0.000085
55025029, 15001784.068112, 0.000524, 0.001020, 0.000045, 0.000083
55025030, 15001792.581058, 0.000439, 0.001256, 0.000043, 0.000075
55025031, 15001800.242180, 0.000175, 0.000941, 0.000043, 0.000071
55025032, 15001808.939385, 0.000332, 0.000913, 0.000046, 0.000080
55025033, 15001817.196708, 0.000181, 0.001039, 0.000047, 0.000080
55025034, 15001826.034751, 0.000437, 0.001193, 0.000050, 0.000089
55025035, 15001834.093467, 0.000454, 0.001080, 0.000048, 0.000081
55025036, 15001842.077421, 0.000191, 0.001027, 0.000049, 0.000082
55025037, 15001850.620195, 0.000168, 0.001000, 0.000046, 0.000084
55025038, 15001859.061023, 0.000428, 0.000950, 0.000042, 0.000081
55025039, 15001867.124647, 0.000170, 0.001046, 0.000045, 0.000082
55025040, 15001875.543575, 0.000199, 0.001050, 0.000047, 0.000088
55025041, 15001883.990821, 0.000435, 0.000997, 0.000045, 0.000082
55025042, 15001891.873584, 0.000177, 0.000943, 0.000043, 0.000074
55025043, 15001900.735037, 0.000483, 0.000945, 0.000042, 0.000068
55025044, 15001908.632147, 0.000203, 0.000874, 0.000041, 0.000071
55025045, 15001917.237223, 0.000234, 0.001008, 0.000046, 0.000078
55025046, 15001925.412611, 0.000180, 0.000992, 0.000048, 0.000081
55025047, 15001933.625379, 0.000182, 0.001049, 0.000050, 0.000084
55025048, 15001941.901959, 0.000162, 0.001007, 0.000050, 0.000080
55025049, 15001950.339766, 0.000156, 0.000921, 0.000060, 0.000087
55025050, 15001958.485325, 0.000158, 0.000915, 0.000044, 0.000085
55025051, 15001967.014129, 0.000260, 0.000914, 0.000043, 0.000079
55025052, 15001975.332998, 0.000171, 0.000971, 0.000045, 0.000079
55025053, 15001983.594474, 0.000183, 0.000968, 0.000047, 0.000084
55025054, 15001992.221827, 0.000188, 0.000965, 0.000047, 0.000081
55025055, 15002000.914879, 0.000441, 0.000939, 0.000042, 0.000073
55025056, 15002009.012863, 0.000412, 0.001006, 0.000040, 0.000073
55025057, 15002016.958681, 0.000174, 0.001050, 0.000047, 0.000085
55025058, 15002025.595473, 0.000427, 0.001029, 0.000041, 0.000066
55025059, 15002033.743675, 0.000200, 0.001008, 0.000046, 0.000073
55025060, 15002041.900940, 0.000167, 0.001007, 0.000040, 0.000069
55025061, 15002050.681590, 0.000417, 0.000999, 0.000047, 0.000080
55025062, 15002058.835456, 0.000353, 0.000864, 0.000041, 0.000073
55025063, 15002067.304980, 0.000280, 0.001057, 0.000047, 0.000087
55025064, 15002075.806975, 0.000432, 0.001171, 0.000043, 0.000072
55025065, 15002084.105455, 0.000517, 0.001062, 0.000046, 0.000081
55025066, 15002092.136229, 0.000169, 0.001020, 0.000041, 0.000071
55025067, 15002100.926697, 0.000162, 0.000941, 0.000041, 0.000074
55025068, 15002109.047713, 0.000423, 0.001010, 0.000045, 0.000082
55025069, 15002117.541025, 0.000168, 0.000998, 0.000045, 0.000083
55025070, 15002125.884059, 0.000444, 0.001266, 0.000048, 0.000083
55025071, 15002134.211612, 0.000432, 0.001023, 0.000045, 0.000079
55025072, 15002142.120805, 0.000165, 0.001014, 0.000047, 0.000083
55025073, 15002151.022282, 0.000408, 0.000939, 0.000041, 0.000074
55025074, 15002158.508206, 0.000145, 0.000916, 0.000042, 0.000076
55025075, 15002167.558828, 0.000189, 0.001100, 0.000048, 0.000088
55025076, 15002175.281873, 0.000189, 0.001043, 0.000046, 0.000079
55025077, 15002183.839751, 0.000311, 0.001053, 0.000046, 0.000081
55025078, 15002192.109157, 0.000166, 0.001035, 0.000047, 0.000084
55025079, 15002202.099200, 0.000316, 0.000891, 0.000041, 0.000070
55025080, 15002209.081809, 0.000438, 0.001088, 0.000046, 0.000085
55025081, 15002217.288159, 0.000178, 0.001000, 0.000045, 0.000081
55025082, 15002225.367263, 0.000183, 0.000940, 0.000044, 0.000088
55025083, 15002234.031241, 0.000285, 0.001026, 0.000046, 0.000084
55025084, 15002241.980836, 0.000165, 0.001026, 0.000048, 0.000088
55025085, 15002250.486607, 0.000153, 0.000879, 0.000040, 0.000070
55025086, 15002258.985205, 0.000427, 0.000981, 0.000046, 0.000087
55025087, 15002267.229690, 0.000169, 0.000959, 0.000044, 0.000081
55025088, 15002275.792854, 0.000458, 0.001125, 0.000047, 0.000081
55025089, 15002284.093221, 0.000365, 0.001035, 0.000042, 0.000068
55025090, 15002292.036019, 0.000231, 0.000958, 0.000044, 0.000073
55025091, 15002300.961661, 0.000426, 0.001071, 0.000041, 0.000064
55025092, 15002308.885958, 0.000330, 0.000958, 0.000046, 0.000081
55025093, 15002317.323764, 0.000212, 0.000958, 0.000045, 0.000075
55025094, 15002326.013418, 0.000166, 0.000956, 0.000045, 0.000080
55025095, 15002334.001526, 0.000436, 0.000992, 0.000047, 0.000080
55025096, 15002342.244501, 0.000169, 0.001079, 0.000046, 0.000083
55025097, 15002350.299063, 0.000180, 0.000915, 0.000043, 0.000078
55025098, 15002358.783690, 0.000292, 0.001019, 0.000044, 0.000081
55025099, 15002367.381591, 0.000170, 0.001029, 0.000048, 0.000087
55025100, 15002375.379516, 0.000171, 0.001015, 0.000045, 0.000082
55025101, 15002383.765216, 0.000191, 0.000984, 0.000044, 0.000078
55025102, 15002392.306858, 0.000183, 0.000932, 0.000045, 0.000075
55025103, 15002401.197385, 0.000432, 0.000918, 0.000044, 0.000076
55025104, 15002409.105823, 0.000421, 0.001003, 0.000046, 0.000077
55025105, 15002417.242698, 0.000179, 0.001018, 0.000047, 0.000081
55025106, 15002426.428493, 0.000424, 0.001168, 0.000046, 0.000083
55025107, 15002434.093769, 0.000431, 0.001089, 0.000049, 0.000089
55025108, 15002442.087918, 0.000176, 0.000978, 0.000045, 0.000081
55025109, 15002451.896722, 0.000425, 0.001140, 0.000041, 0.000067
55025110, 15002458.944275, 0.000250, 0.000990, 0.000045, 0.000081
55025111, 15002467.124571, 0.000171, 0.001015, 0.000048, 0.000092
55025112, 15002475.710390, 0.000178, 0.000991, 0.000046, 0.000086
55025113, 15002484.432516, 0.000512, 0.000990, 0.000047, 0.000091
55025114, 15002492.246936, 0.000202, 0.000981, 0.000046, 0.000080
55025115, 15002500.795374, 0.000488, 0.000971, 0.000040, 0.000073
55025116, 15002508.745724, 0.000237, 0.000964, 0.000045, 0.000085
55025117, 15002517.266599, 0.000176, 0.000969, 0.000046, 0.000075
55025118, 15002525.776901, 0.000453, 0.000999, 0.000044, 0.000073
55025119, 15002533.746507, 0.000169, 0.000955, 0.000045, 0.000079
55025120, 15002542.095960, 0.000155, 0.000889, 0.000041, 0.000070
55025121, 15002550.874723, 0.000465, 0.001050, 0.000042, 0.000074
55025122, 15002558.902099, 0.000465, 0.000993, 0.000047, 0.000082
55025123, 15002567.114868, 0.000189, 0.000976, 0.000045, 0.000081
55025124, 15002575.574952, 0.000192, 0.001031, 0.000047, 0.000087
55025125, 15002583.816794, 0.000181, 0.001010, 0.000047, 0.000083
55025126, 15002592.634825, 0.000448, 0.001226, 0.000042, 0.000076
55025127, 15002600.888373, 0.000408, 0.001109, 0.000041, 0.000072
55025128, 15002608.861755, 0.000169, 0.001059, 0.000050, 0.000091
55025129, 15002616.979750, 0.000177, 0.001015, 0.000049, 0.000090
55025130, 15002625.422088, 0.000165, 0.001020, 0.000046, 0.000087
55025131, 15002634.371517, 0.000424, 0.000957, 0.000043, 0.000086
55025132, 15002641.992994, 0.000151, 0.000921, 0.000041, 0.000079
55025133, 15002650.407391, 0.000176, 0.001006, 0.000045, 0.000084
55025134, 15002659.551652, 0.000422, 0.001065, 0.000046, 0.000088
55025135, 15002667.159535, 0.000249, 0.001049, 0.000046, 0.000083
55025136, 15002675.922817, 0.000435, 0.001109, 0.000047, 0.000085
55025137, 15002683.673804, 0.000164, 0.001066, 0.000052, 0.000089
55025138, 15002692.095375, 0.000173, 0.000981, 0.000045, 0.000076
55025139, 15002700.589064, 0.000170, 0.001132, 0.000049, 0.000086
55025140, 15002708.592652, 0.000160, 0.000949, 0.000046, 0.000077
55025141, 15002717.277397, 0.000259, 0.001131, 0.000053, 0.000095
55025142, 15002726.189446, 0.000432, 0.001330, 0.000046, 0.000083
55025143, 15002733.811300, 0.000268, 0.001005, 0.000048, 0.000079
55025144, 15002742.621402, 0.000465, 0.001271, 0.000043, 0.000083
55025145, 15002750.257982, 0.000178, 0.000999, 0.000047, 0.000084
55025146, 15002760.046774, 0.000255, 0.001023, 0.000046, 0.000084
55025147, 15002767.136616, 0.000255, 0.001014, 0.000045, 0.000095
55025148, 15002775.794175, 0.000417, 0.001198, 0.000045, 0.000075
55025149, 15002784.027333, 0.000288, 0.001031, 0.000047, 0.000085
55025150, 15002792.054710, 0.000201, 0.000869, 0.000040, 0.000067
55025151, 15002801.221626, 0.000445, 0.001186, 0.000046, 0.000076
55025152, 15002809.046996, 0.000399, 0.000979, 0.000043, 0.000083
55025153, 15002817.169523, 0.000162, 0.000992, 0.000047, 0.000088
55025154, 15002825.607329, 0.000419, 0.000994, 0.000045, 0.000081
55025155, 15002834.149349, 0.000344, 0.000990, 0.000048, 0.000086
55025156, 15002842.539580, 0.000448, 0.001197, 0.000040, 0.000070
55025157, 15002850.564313, 0.000201, 0.001113, 0.000050, 0.000088
55025158, 15002858.997967, 0.000401, 0.001011, 0.000045, 0.000082
55025159, 15002867.132576, 0.000175, 0.001016, 0.000048, 0.000085
55025160, 15002875.262654, 0.000172, 0.001003, 0.000040, 0.000073
55025161, 15002884.079930, 0.000421, 0.000895, 0.000041, 0.000077
55025162, 15002892.647625, 0.000438, 0.001305, 0.000044, 0.000081
55025163, 15002900.834341, 0.000420, 0.001152, 0.000046, 0.000080
55025164, 15002908.987829, 0.000220, 0.001000, 0.000046, 0.000081
55025165, 15002916.977825, 0.000161, 0.000979, 0.000041, 0.000073
55025166, 15002925.531171, 0.000163, 0.000991, 0.000048, 0.000070
55025167, 15002933.459244, 0.000163, 0.000885, 0.000042, 0.000078
55025168, 15002942.046950, 0.000181, 0.000988, 0.000048, 0.000081
55025169, 15002950.948804, 0.000411, 0.001069, 0.000043, 0.000068
55025170, 15002958.848181, 0.000409, 0.000992, 0.000046, 0.000075
55025171, 15002967.052265, 0.000237, 0.001002, 0.000045, 0.000079
55025172, 15002975.446272, 0.000163, 0.001013, 0.000046, 0.000083
55025173, 15002983.915796, 0.000272, 0.000903, 0.000041, 0.000066
55025174, 15002992.196151, 0.000175, 0.001116, 0.000048, 0.000086
55025175, 15003000.458005, 0.000175, 0.001038, 0.000047, 0.000083
55025176, 15003008.969818, 0.000199, 0.001116, 0.000050, 0.000089
55025177, 15003017.742540, 0.000416, 0.001266, 0.000045, 0.000088
55025178, 15003025.319839, 0.000174, 0.001030, 0.000047, 0.000081
55025179, 15003033.669670, 0.000167, 0.000926, 0.000040, 0.000070
55025180, 15003042.711984, 0.000178, 0.001010, 0.000048, 0.000084
55025181, 15003050.707643, 0.000419, 0.001120, 0.000048, 0.000080
55025182, 15003058.940801, 0.000436, 0.001016, 0.000047, 0.000085
55025183, 15003066.931552, 0.000164, 0.001003, 0.000047, 0.000081
55025184, 15003075.302527, 0.000177, 0.001063, 0.000048, 0.000089
55025185, 15003083.863803, 0.000410, 0.000951, 0.000042, 0.000073
55025186, 15003092.143026, 0.000175, 0.001036, 0.000048, 0.000083
55025187, 15003100.354284, 0.000169, 0.001007, 0.000047, 0.000084
55025188, 15003109.048468, 0.000419, 0.001040, 0.000047, 0.000082
55025189, 15003117.083774, 0.000181, 0.001032, 0.000047, 0.000081
55025190, 15003125.886324, 0.000429, 0.001250, 0.000042, 0.000074
55025191, 15003133.899730, 0.000418, 0.000956, 0.000042, 0.000080
55025192, 15003141.963354, 0.000170, 0.000969, 0.000046, 0.000082
55025193, 15003151.106482, 0.000420, 0.001122, 0.000050, 0.000085
55025194, 15003158.657729, 0.000203, 0.000975, 0.000046, 0.000081
55025195, 15003166.976597, 0.000166, 0.001045, 0.000047, 0.000081
55025196, 15003175.440080, 0.000165, 0.000972, 0.000045, 0.000077
55025197, 15003183.901297, 0.000331, 0.000894, 0.000043, 0.000077
55025198, 15003191.915080, 0.000167, 0.000974, 0.000045, 0.000078
55025199, 15003200.196568, 0.000174, 0.000951, 0.000048, 0.000089
55025200, 15003208.669490, 0.000269, 0.000943, 0.000046, 0.000079
55025201, 15003216.919639, 0.000176, 0.000915, 0.000046, 0.000080
55025202, 15003225.141847, 0.000159, 0.000880, 0.000043, 0.000075
55025203, 15003233.890026, 0.000429, 0.000948, 0.000043, 0.000073
55025204, 15003242.026901, 0.000170, 0.001021, 0.000045, 0.000076
55025205, 15003250.640283, 0.000427, 0.000991, 0.000045, 0.000076
55025206, 15003258.788485, 0.000370, 0.001015, 0.000045, 0.000081
55025207, 15003266.988793, 0.000295, 0.000926, 0.000045, 0.000083
55025208, 15003275.345420, 0.000154, 0.000849, 0.000039, 0.000067
55025209, 15003283.522319, 0.000169, 0.000977, 0.000048, 0.000083
55025210, 15003291.956350, 0.000168, 0.000956, 0.000045, 0.000080
55025211, 15003300.422853, 0.000172, 0.000975, 0.000046, 0.000082
55025212, 15003308.552931, 0.000228, 0.000867, 0.000042, 0.000069
55025213, 15003316.904649, 0.000160, 0.000903, 0.000055, 0.000070
55025214, 15003325.163105, 0.000150, 0.000919, 0.000042, 0.000064
55025215, 15003333.894293, 0.000289, 0.000985, 0.000046, 0.000078
55025216, 15003341.936017, 0.000178, 0.000953, 0.000050, 0.000083
55025217, 15003350.163511, 0.000181, 0.000924, 0.000044, 0.000076
55025218, 15003358.832020, 0.000345, 0.000997, 0.000047, 0.000086
55025219, 15003366.961343, 0.000176, 0.000984, 0.000046, 0.000080
