Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55811321, 21554259.379777, 0.000175, 0.000871, 0.000047, 0.000078
55811322, 21554267.812298, 0.000230, 0.000835, 0.000045, 0.000075
55811323, 21554275.975603, 0.000158, 0.000760, 0.000044, 0.000077
55811324, 21554284.797410, 0.000462, 0.000831, 0.000048, 0.000085
55811325, 21554292.845553, 0.000158, 0.000786, 0.000045, 0.000073
55811326, 21554301.670381, 0.000175, 0.000875, 0.000049, 0.000085
55811327, 21554310.417804, 0.000450, 0.001057, 0.000050, 0.000090
55811328, 21554317.969051, 0.000383, 0.000823, 0.000048, 0.000080
55811329, 21554326.350976, 0.000186, 0.000777, 0.000044, 0.000080
55811330, 21554334.809549, 0.000475, 0.000819, 0.000050, 0.000086
55811331, 21554342.813516, 0.000204, 0.000830, 0.000048, 0.000078
55811332, 21554351.174673, 0.000198, 0.000856, 0.000048, 0.000081
55811333, 21554359.749920, 0.000419, 0.000930, 0.000047, 0.000076
55811334, 21554367.864517, 0.000171, 0.000870, 0.000048, 0.000079
55811335, 21554375.991575, 0.000159, 0.000752, 0.000042, 0.000073
55811336, 21554385.000662, 0.000427, 0.000900, 0.000051, 0.000091
55811337, 21554392.713513, 0.000170, 0.000875, 0.000048, 0.000078
55811338, 21554401.101102, 0.000175, 0.000854, 0.000052, 0.000089
55811339, 21554409.918755, 0.000420, 0.000980, 0.000048, 0.000095
55811340, 21554417.808692, 0.000179, 0.000848, 0.000049, 0.000079
55811341, 21554426.096977, 0.000170, 0.000829, 0.000045, 0.000072
55811342, 21554434.615208, 0.000184, 0.000847, 0.000048, 0.000085
55811343, 21554443.122113, 0.000370, 0.000815, 0.000047, 0.000082
55811344, 21554451.839330, 0.000450, 0.001199, 0.000046, 0.000081
55811345, 21554459.563886, 0.000160, 0.000807, 0.000052, 0.000073
55811346, 21554467.815167, 0.000312, 0.000756, 0.000045, 0.000084
55811347, 21554476.191806, 0.000166, 0.000824, 0.000046, 0.000081
55811348, 21554484.295831, 0.000176, 0.000830, 0.000048, 0.000077
55811349, 21554492.812930, 0.000200, 0.000779, 0.000049, 0.000079
55811350, 21554501.194855, 0.000166, 0.000850, 0.000047, 0.000090
55811351, 21554509.917736, 0.000413, 0.000866, 0.000041, 0.000072
55811352, 21554519.698977, 0.000322, 0.000777, 0.000045, 0.000084
55811353, 21554526.839415, 0.000418, 0.000975, 0.000050, 0.000083
55811354, 21554534.407274, 0.000168, 0.000918, 0.000049, 0.000083
55811355, 21554543.066721, 0.000270, 0.000820, 0.000047, 0.000086
55811356, 21554551.240599, 0.000182, 0.000830, 0.000049, 0.000089
55811357, 21554560.172660, 0.000345, 0.000788, 0.000047, 0.000079
55811358, 21554569.194962, 0.000216, 0.000749, 0.000044, 0.000079
55811359, 21554576.438858, 0.000175, 0.000819, 0.000045, 0.000076
55811360, 21554585.889715, 0.000418, 0.001041, 0.000048, 0.000076
55811361, 21554593.452666, 0.000296, 0.000811, 0.000046, 0.000073
55811362, 21554602.010166, 0.000168, 0.000841, 0.000051, 0.000080
55811363, 21554609.578781, 0.000205, 0.000923, 0.000054, 0.000090
55811364, 21554618.159314, 0.000383, 0.000852, 0.000043, 0.000075
55811365, 21554625.907280, 0.000162, 0.000817, 0.000047, 0.000074
55811366, 21554634.319034, 0.000171, 0.000866, 0.000048, 0.000080
55811367, 21554642.762882, 0.000212, 0.000826, 0.000050, 0.000084
55811368, 21554651.295084, 0.000169, 0.000833, 0.000047, 0.000084
55811369, 21554659.263180, 0.000173, 0.000823, 0.000046, 0.000083
55811370, 21554667.746674, 0.000167, 0.000832, 0.000051, 0.000090
55811371, 21554676.026275, 0.000162, 0.000793, 0.000047, 0.000078
55811372, 21554684.499197, 0.000177, 0.000850, 0.000049, 0.000082
55811373, 21554692.732732, 0.000163, 0.000806, 0.000045, 0.000080
55811374, 21554701.338563, 0.000171, 0.000861, 0.000049, 0.000087
55811375, 21554709.791850, 0.000427, 0.000851, 0.000049, 0.000085
55811376, 21554717.816206, 0.000153, 0.000761, 0.000043, 0.000080
55811377, 21554726.652738, 0.000401, 0.001020, 0.000046, 0.000083
55811378, 21554734.967454, 0.000404, 0.000964, 0.000046, 0.000080
55811379, 21554742.883821, 0.000317, 0.000786, 0.000042, 0.000070
55811380, 21554751.205333, 0.000171, 0.000837, 0.000047, 0.000082
55811381, 21554759.821358, 0.000412, 0.000873, 0.000046, 0.000074
55811382, 21554768.044699, 0.000306, 0.000845, 0.000050, 0.000088
55811383, 21554776.070187, 0.000175, 0.000880, 0.000048, 0.000078
55811384, 21554784.640903, 0.000162, 0.000846, 0.000050, 0.000075
55811385, 21554793.019429, 0.000384, 0.000818, 0.000047, 0.000072
55811386, 21554801.054735, 0.000170, 0.000843, 0.000048, 0.000078
55811387, 21554809.389462, 0.000173, 0.000823, 0.000050, 0.000097
55811388, 21554817.809900, 0.000156, 0.000793, 0.000047, 0.000080
55811389, 21554826.262433, 0.000164, 0.000846, 0.000047, 0.000081
55811390, 21554834.909797, 0.000319, 0.000879, 0.000053, 0.000096
55811391, 21554842.673999, 0.000200, 0.000810, 0.000047, 0.000083
55811392, 21554851.982508, 0.000172, 0.000818, 0.000046, 0.000083
55811393, 21554859.649295, 0.000431, 0.000882, 0.000042, 0.000071
55811394, 21554868.107868, 0.000218, 0.000784, 0.000043, 0.000084
55811395, 21554876.126938, 0.000171, 0.000812, 0.000047, 0.000078
55811396, 21554884.569653, 0.000168, 0.000862, 0.000051, 0.000090
55811397, 21554892.896829, 0.000268, 0.000822, 0.000048, 0.000086
55811398, 21554901.309338, 0.000170, 0.000831, 0.000047, 0.000085
55811399, 21554909.602154, 0.000418, 0.000783, 0.000041, 0.000071
55811400, 21554918.039583, 0.000189, 0.000798, 0.000045, 0.000088
55811401, 21554925.994841, 0.000165, 0.000816, 0.000047, 0.000081
55811402, 21554934.987692, 0.000503, 0.000823, 0.000050, 0.000095
55811403, 21554942.871965, 0.000167, 0.000863, 0.000046, 0.000080
55811404, 21554951.185548, 0.000171, 0.000844, 0.000047, 0.000083
55811405, 21554959.855190, 0.000427, 0.000787, 0.000040, 0.000072
55811406, 21554967.848583, 0.000154, 0.000747, 0.000042, 0.000078
55811407, 21554976.170473, 0.000190, 0.000819, 0.000052, 0.000086
55811408, 21554984.974534, 0.000384, 0.000861, 0.000049, 0.000087
55811409, 21554993.107632, 0.000229, 0.000834, 0.000049, 0.000083
55811410, 21555001.050053, 0.000170, 0.000824, 0.000047, 0.000089
55811411, 21555009.323612, 0.000150, 0.000775, 0.000043, 0.000076
55811412, 21555017.997407, 0.000159, 0.000797, 0.000044, 0.000082
55811413, 21555026.234341, 0.000176, 0.000861, 0.000050, 0.000089
55811414, 21555035.065965, 0.000414, 0.000895, 0.000047, 0.000090
55811415, 21555042.902662, 0.000235, 0.000824, 0.000049, 0.000091
55811416, 21555052.903656, 0.000424, 0.001026, 0.000045, 0.000081
55811417, 21555059.490559, 0.000170, 0.000752, 0.000044, 0.000076
55811418, 21555069.457948, 0.000305, 0.000794, 0.000044, 0.000079
55811419, 21555076.268757, 0.000173, 0.000840, 0.000063, 0.000087
55811420, 21555084.883272, 0.000193, 0.000870, 0.000049, 0.000083
55811421, 21555093.599734, 0.000291, 0.000885, 0.000049, 0.000088
55811422, 21555101.336750, 0.000174, 0.000846, 0.000048, 0.000087
55811423, 21555110.437590, 0.000433, 0.000834, 0.000043, 0.000075
55811424, 21555117.683750, 0.000177, 0.000864, 0.000048, 0.000087
55811425, 21555126.817817, 0.000436, 0.000970, 0.000048, 0.000079
55811426, 21555134.579754, 0.000295, 0.000823, 0.000047, 0.000089
55811427, 21555142.883519, 0.000172, 0.000814, 0.000048, 0.000086
55811428, 21555151.621881, 0.000170, 0.000831, 0.000050, 0.000086
55811429, 21555160.226956, 0.000405, 0.000928, 0.000044, 0.000070
55811430, 21555167.795193, 0.000241, 0.000744, 0.000043, 0.000066
55811431, 21555176.196753, 0.000156, 0.000821, 0.000046, 0.000073
55811432, 21555184.819574, 0.000404, 0.000841, 0.000053, 0.000091
55811433, 21555192.790691, 0.000168, 0.000827, 0.000048, 0.000077
55811434, 21555202.355955, 0.000173, 0.000848, 0.000055, 0.000075
55811435, 21555209.724452, 0.000399, 0.000914, 0.000041, 0.000072
55811436, 21555217.741634, 0.000166, 0.000866, 0.000050, 0.000076
55811437, 21555226.414296, 0.000164, 0.000806, 0.000044, 0.000076
55811438, 21555234.707867, 0.000452, 0.000869, 0.000051, 0.000091
55811439, 21555242.878724, 0.000212, 0.000829, 0.000048, 0.000078
55811440, 21555252.194029, 0.000196, 0.000855, 0.000051, 0.000098
55811441, 21555259.567813, 0.000395, 0.000799, 0.000040, 0.000072
55811442, 21555267.840239, 0.000273, 0.000759, 0.000043, 0.000079
55811443, 21555276.696406, 0.000460, 0.000972, 0.000044, 0.000078
55811444, 21555284.360549, 0.000187, 0.000854, 0.000047, 0.000086
55811445, 21555292.759087, 0.000195, 0.000769, 0.000043, 0.000074
55811446, 21555301.570322, 0.000428, 0.001122, 0.000045, 0.000078
55811447, 21555309.702288, 0.000424, 0.000727, 0.000040, 0.000070
55811448, 21555318.118950, 0.000229, 0.000848, 0.000048, 0.000090
55811449, 21555326.234303, 0.000173, 0.000887, 0.000047, 0.000082
55811450, 21555334.949254, 0.000433, 0.000854, 0.000050, 0.000087
55811451, 21555342.770849, 0.000230, 0.000787, 0.000039, 0.000073
55811452, 21555351.619087, 0.000447, 0.001024, 0.000044, 0.000077
55811453, 21555359.777106, 0.000407, 0.000905, 0.000040, 0.000068
55811454, 21555367.767857, 0.000171, 0.000897, 0.000050, 0.000088
55811455, 21555376.041416, 0.000162, 0.000759, 0.000049, 0.000084
55811456, 21555384.589099, 0.000180, 0.000841, 0.000050, 0.000089
55811457, 21555393.064286, 0.000374, 0.000820, 0.000046, 0.000084
55811458, 21555400.943650, 0.000171, 0.000785, 0.000043, 0.000081
55811459, 21555409.515499, 0.000167, 0.000876, 0.000055, 0.000094
55811460, 21555417.806049, 0.000176, 0.000913, 0.000050, 0.000088
55811461, 21555426.031278, 0.000173, 0.000849, 0.000048, 0.000085
55811462, 21555435.083787, 0.000488, 0.000937, 0.000052, 0.000101
55811463, 21555443.096060, 0.000160, 0.000862, 0.000048, 0.000078
55811464, 21555450.931247, 0.000149, 0.000777, 0.000042, 0.000075
55811465, 21555459.843296, 0.000405, 0.000958, 0.000047, 0.000074
55811466, 21555468.127427, 0.000245, 0.000820, 0.000048, 0.000072
55811467, 21555476.075511, 0.000157, 0.000764, 0.000045, 0.000073
55811468, 21555484.326793, 0.000170, 0.000863, 0.000049, 0.000079
55811469, 21555493.001721, 0.000298, 0.000862, 0.000049, 0.000086
55811470, 21555501.108012, 0.000171, 0.000764, 0.000042, 0.000070
55811471, 21555510.676674, 0.000406, 0.000906, 0.000046, 0.000081
55811472, 21555517.938316, 0.000238, 0.000836, 0.000047, 0.000083
55811473, 21555526.225845, 0.000193, 0.000834, 0.000049, 0.000083
55811474, 21555535.064643, 0.000431, 0.000883, 0.000050, 0.000086
55811475, 21555542.910780, 0.000221, 0.000863, 0.000047, 0.000082
55811476, 21555551.126192, 0.000159, 0.000772, 0.000043, 0.000067
55811477, 21555560.130371, 0.000471, 0.000908, 0.000045, 0.000072
55811478, 21555568.292166, 0.000245, 0.000835, 0.000048, 0.000081
55811479, 21555575.902692, 0.000160, 0.000780, 0.000045, 0.000081
55811480, 21555584.387697, 0.000173, 0.000809, 0.000051, 0.000086
55811481, 21555593.047899, 0.000159, 0.000781, 0.000042, 0.000073
55811482, 21555600.947653, 0.000199, 0.000814, 0.000044, 0.000078
55811483, 21555609.873295, 0.000480, 0.000846, 0.000047, 0.000077
55811484, 21555617.819491, 0.000237, 0.000816, 0.000049, 0.000075
55811485, 21555626.171964, 0.000205, 0.000817, 0.000047, 0.000073
55811486, 21555634.533122, 0.000169, 0.000853, 0.000047, 0.000090
55811487, 21555642.739472, 0.000164, 0.000780, 0.000043, 0.000081
55811488, 21555650.917880, 0.000157, 0.000795, 0.000044, 0.000082
55811489, 21555659.897139, 0.000472, 0.000837, 0.000048, 0.000080
55811490, 21555668.495418, 0.000440, 0.000935, 0.000051, 0.000091
55811491, 21555676.731219, 0.000402, 0.001072, 0.000048, 0.000078
55811492, 21555684.842040, 0.000200, 0.000966, 0.000048, 0.000082
55811493, 21555692.865641, 0.000177, 0.000779, 0.000045, 0.000073
55811494, 21555701.041784, 0.000179, 0.000878, 0.000053, 0.000090
55811495, 21555709.769195, 0.000413, 0.000813, 0.000046, 0.000080
55811496, 21555717.978188, 0.000216, 0.000865, 0.000051, 0.000089
55811497, 21555726.683323, 0.000402, 0.001013, 0.000046, 0.000078
55811498, 21555734.481129, 0.000182, 0.000866, 0.000042, 0.000071
55811499, 21555743.096399, 0.000266, 0.000725, 0.000040, 0.000067
55811500, 21555751.796625, 0.000176, 0.000876, 0.000051, 0.000092
55811501, 21555759.864780, 0.000416, 0.000904, 0.000047, 0.000080
55811502, 21555767.861572, 0.000188, 0.000841, 0.000047, 0.000086
55811503, 21555776.408122, 0.000169, 0.000872, 0.000051, 0.000083
55811504, 21555784.342991, 0.000170, 0.000815, 0.000045, 0.000079
55811505, 21555792.942025, 0.000258, 0.000745, 0.000044, 0.000079
55811506, 21555801.190664, 0.000208, 0.000859, 0.000049, 0.000085
55811507, 21555809.428353, 0.000156, 0.000848, 0.000049, 0.000076
55811508, 21555817.864649, 0.000253, 0.000862, 0.000047, 0.000084
55811509, 21555825.992085, 0.000152, 0.000749, 0.000045, 0.000083
55811510, 21555834.637939, 0.000304, 0.000774, 0.000047, 0.000089
55811511, 21555842.836359, 0.000235, 0.000732, 0.000042, 0.000076
55811512, 21555851.798249, 0.000420, 0.001068, 0.000052, 0.000091
55811513, 21555859.738404, 0.000319, 0.000827, 0.000048, 0.000086
55811514, 21555867.771821, 0.000173, 0.000858, 0.000049, 0.000087
55811515, 21555876.156012, 0.000164, 0.000794, 0.000047, 0.000084
55811516, 21555884.788273, 0.000432, 0.000899, 0.000046, 0.000082
55811517, 21555892.876439, 0.000164, 0.000774, 0.000044, 0.000076
55811518, 21555901.110353, 0.000175, 0.000782, 0.000046, 0.000074
55811519, 21555909.776218, 0.000423, 0.000867, 0.000055, 0.000088
55811520, 21555917.805105, 0.000197, 0.000800, 0.000046, 0.000074
55811521, 21555926.527986, 0.000416, 0.000890, 0.000048, 0.000087
55811522, 21555934.957486, 0.000417, 0.000873, 0.000050, 0.000092
55811523, 21555942.889334, 0.000266, 0.000763, 0.000042, 0.000074
55811524, 21555953.088557, 0.000474, 0.001100, 0.000052, 0.000091
55811525, 21555959.428145, 0.000168, 0.000782, 0.000045, 0.000081
55811526, 21555968.396831, 0.000375, 0.000897, 0.000050, 0.000087
55811527, 21555976.048137, 0.000158, 0.000813, 0.000044, 0.000071
55811528, 21555984.829920, 0.000403, 0.000883, 0.000056, 0.000083
55811529, 21555992.881839, 0.000192, 0.000772, 0.000042, 0.000073
55811530, 21556001.056472, 0.000165, 0.000821, 0.000048, 0.000088
55811531, 21556009.898290, 0.000483, 0.000865, 0.000048, 0.000080
55811532, 21556018.326658, 0.000221, 0.000872, 0.000049, 0.000075
55811533, 21556026.231320, 0.000201, 0.000821, 0.000047, 0.000072
55811534, 21556034.388584, 0.000171, 0.000872, 0.000049, 0.000075
55811535, 21556045.871206, 0.000254, 0.000772, 0.000042, 0.000069
55811536, 21556052.400717, 0.000181, 0.000867, 0.000054, 0.000096
55811537, 21556060.008223, 0.000424, 0.000921, 0.000053, 0.000093
55811538, 21556068.102431, 0.000163, 0.000835, 0.000045, 0.000082
55811539, 21556076.277819, 0.000166, 0.000825, 0.000045, 0.000078
55811540, 21556084.864016, 0.000414, 0.000948, 0.000050, 0.000093
55811541, 21556092.969173, 0.000302, 0.000750, 0.000040, 0.000073
55811542, 21556102.518202, 0.000165, 0.000795, 0.000045, 0.000084
55811543, 21556109.466451, 0.000163, 0.000812, 0.000046, 0.000080
55811544, 21556118.190464, 0.000313, 0.000880, 0.000047, 0.000076
55811545, 21556127.494820, 0.000173, 0.000800, 0.000045, 0.000072
55811546, 21556135.113653, 0.000342, 0.000875, 0.000049, 0.000075
55811547, 21556142.680003, 0.000156, 0.000740, 0.000040, 0.000069
55811548, 21556151.134046, 0.000190, 0.000791, 0.000046, 0.000076
55811549, 21556159.819923, 0.000330, 0.000953, 0.000049, 0.000086
55811550, 21556167.811807, 0.000168, 0.000859, 0.000050, 0.000079
55811551, 21556176.737071, 0.000413, 0.001056, 0.000052, 0.000081
55811552, 21556185.099362, 0.000468, 0.000854, 0.000054, 0.000086
55811553, 21556192.942478, 0.000215, 0.000753, 0.000047, 0.000075
55811554, 21556201.290799, 0.000192, 0.000778, 0.000046, 0.000076
55811555, 21556209.596452, 0.000202, 0.000837, 0.000048, 0.000083
55811556, 21556218.366530, 0.000170, 0.000863, 0.000052, 0.000093
55811557, 21556226.131865, 0.000185, 0.000855, 0.000044, 0.000078
55811558, 21556234.863430, 0.000424, 0.000960, 0.000044, 0.000074
55811559, 21556242.614417, 0.000152, 0.000774, 0.000044, 0.000077
55811560, 21556251.366749, 0.000168, 0.000777, 0.000047, 0.000086
55811561, 21556259.945771, 0.000387, 0.000854, 0.000049, 0.000085
55811562, 21556267.774540, 0.000163, 0.000807, 0.000047, 0.000078
55811563, 21556276.086612, 0.000156, 0.000820, 0.000043, 0.000081
55811564, 21556284.902378, 0.000436, 0.000935, 0.000045, 0.000079
55811565, 21556293.004137, 0.000378, 0.000748, 0.000043, 0.000076
55811566, 21556302.082700, 0.000424, 0.000924, 0.000045, 0.000081
55811567, 21556309.683409, 0.000265, 0.000816, 0.000044, 0.000072
55811568, 21556317.845204, 0.000179, 0.000857, 0.000048, 0.000075
55811569, 21556326.256203, 0.000171, 0.000847, 0.000057, 0.000066
55811570, 21556336.058210, 0.000327, 0.000749, 0.000054, 0.000084
55811571, 21556342.692312, 0.000155, 0.000734, 0.000049, 0.000080
