Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55113191, 15736472.145269, 0.000505, 0.001010, 0.000048, 0.000085
55113192, 15736480.375028, 0.000412, 0.000999, 0.000048, 0.000087
55113193, 15736488.876269, 0.000462, 0.001111, 0.000040, 0.000069
55113194, 15736498.436625, 0.000183, 0.001006, 0.000049, 0.000088
55113195, 15736505.177582, 0.000170, 0.001050, 0.000047, 0.000088
55113196, 15736513.537984, 0.000212, 0.000993, 0.000046, 0.000087
55113197, 15736522.178175, 0.000433, 0.001046, 0.000044, 0.000078
55113198, 15736529.798518, 0.000168, 0.000862, 0.000042, 0.000075
55113199, 15736538.890296, 0.000171, 0.001038, 0.000053, 0.000099
55113200, 15736546.696032, 0.000185, 0.000977, 0.000050, 0.000094
55113201, 15736555.400789, 0.000393, 0.000964, 0.000047, 0.000088
55113202, 15736563.393050, 0.000179, 0.000990, 0.000048, 0.000089
55113203, 15736571.646220, 0.000176, 0.000966, 0.000047, 0.000088
55113204, 15736580.341537, 0.000391, 0.000900, 0.000042, 0.000080
55113205, 15736588.521078, 0.000175, 0.000977, 0.000045, 0.000082
55113206, 15736596.791239, 0.000161, 0.000892, 0.000041, 0.000068
55113207, 15736605.291347, 0.000316, 0.000958, 0.000045, 0.000075
55113208, 15736613.305130, 0.000173, 0.000957, 0.000045, 0.000073
55113209, 15736622.111834, 0.000432, 0.001119, 0.000040, 0.000070
55113210, 15736630.733900, 0.000361, 0.000891, 0.000040, 0.000066
55113211, 15736638.291565, 0.000158, 0.000848, 0.000039, 0.000070
55113212, 15736646.718422, 0.000179, 0.001048, 0.000052, 0.000093
55113213, 15736655.611970, 0.000462, 0.001035, 0.000048, 0.000094
55113214, 15736663.309718, 0.000184, 0.000980, 0.000044, 0.000083
55113215, 15736672.157578, 0.000465, 0.001132, 0.000043, 0.000081
55113216, 15736680.015042, 0.000155, 0.000902, 0.000039, 0.000073
55113217, 15736688.483433, 0.000178, 0.000993, 0.000046, 0.000090
55113218, 15736697.720580, 0.000464, 0.001047, 0.000048, 0.000094
55113219, 15736705.107578, 0.000181, 0.000964, 0.000045, 0.000089
55113220, 15736713.541232, 0.000175, 0.000986, 0.000046, 0.000083
55113221, 15736721.783074, 0.000172, 0.001052, 0.000049, 0.000098
55113222, 15736730.442521, 0.000446, 0.000882, 0.000042, 0.000077
55113223, 15736739.672493, 0.000173, 0.001028, 0.000048, 0.000085
55113224, 15736747.471433, 0.000165, 0.001043, 0.000047, 0.000087
55113225, 15736755.063080, 0.000177, 0.001000, 0.000047, 0.000091
55113226, 15736763.567719, 0.000166, 0.000963, 0.000040, 0.000072
55113227, 15736772.220369, 0.000470, 0.000970, 0.000045, 0.000080
55113228, 15736780.323639, 0.000317, 0.000845, 0.000040, 0.000071
55113229, 15736788.354791, 0.000175, 0.000967, 0.000048, 0.000090
55113230, 15736797.402014, 0.000554, 0.000989, 0.000042, 0.000076
55113231, 15736805.451668, 0.000209, 0.000991, 0.000047, 0.000086
55113232, 15736816.278808, 0.000244, 0.000976, 0.000042, 0.000093
55113233, 15736822.786798, 0.000493, 0.000930, 0.000045, 0.000078
55113234, 15736830.332380, 0.000223, 0.000858, 0.000041, 0.000068
55113235, 15736838.971061, 0.000470, 0.001203, 0.000047, 0.000076
55113236, 15736848.336962, 0.000181, 0.000970, 0.000047, 0.000080
55113238, 15736864.499703, 0.000163, 0.000978, 0.000042, 0.000079
55113239, 15736871.808164, 0.000161, 0.000896, 0.000041, 0.000078
55113240, 15736880.156107, 0.000177, 0.001005, 0.000050, 0.000087
55113241, 15736888.686799, 0.000217, 0.000982, 0.000047, 0.000083
55113242, 15736896.746647, 0.000178, 0.000990, 0.000048, 0.000103
55113243, 15736905.025492, 0.000206, 0.000989, 0.000047, 0.000081
55113244, 15736913.459145, 0.000178, 0.000969, 0.000048, 0.000088
55113245, 15736922.330416, 0.000487, 0.000875, 0.000043, 0.000075
55113246, 15736930.298134, 0.000188, 0.001002, 0.000049, 0.000086
55113247, 15736938.461817, 0.000173, 0.001014, 0.000047, 0.000094
55113248, 15736946.784084, 0.000183, 0.001009, 0.000048, 0.000079
55113249, 15736955.136180, 0.000202, 0.000954, 0.000045, 0.000068
55113250, 15736963.311945, 0.000159, 0.000972, 0.000042, 0.000068
55113251, 15736971.570024, 0.000148, 0.000853, 0.000040, 0.000070
55113252, 15736981.609152, 0.000219, 0.001003, 0.000047, 0.000075
55113253, 15736988.464139, 0.000157, 0.000974, 0.000047, 0.000072
55113254, 15736997.665793, 0.000443, 0.001101, 0.000051, 0.000086
55113255, 15737006.629570, 0.000439, 0.001061, 0.000044, 0.000081
55113256, 15737013.478515, 0.000170, 0.000919, 0.000045, 0.000085
55113257, 15737022.262564, 0.000429, 0.001039, 0.000039, 0.000073
55113258, 15737031.703227, 0.000180, 0.001023, 0.000047, 0.000079
55113259, 15737038.417753, 0.000188, 0.000988, 0.000047, 0.000078
55113260, 15737046.749460, 0.000173, 0.000997, 0.000047, 0.000088
55113261, 15737055.140069, 0.000174, 0.000964, 0.000046, 0.000082
55113262, 15737063.447610, 0.000170, 0.000991, 0.000047, 0.000081
55113263, 15737072.026255, 0.000205, 0.000930, 0.000047, 0.000084
55113264, 15737080.337195, 0.000303, 0.000973, 0.000047, 0.000085
55113265, 15737089.483344, 0.000247, 0.000998, 0.000048, 0.000091
55113266, 15737097.292100, 0.000439, 0.001010, 0.000046, 0.000085
55113267, 15737105.374603, 0.000288, 0.001024, 0.000050, 0.000091
55113268, 15737114.730688, 0.000191, 0.001004, 0.000047, 0.000086
55113269, 15737121.512046, 0.000157, 0.000893, 0.000042, 0.000079
55113270, 15737130.537747, 0.000384, 0.000933, 0.000043, 0.000086
55113271, 15737138.440144, 0.000175, 0.000987, 0.000049, 0.000087
55113272, 15737147.451874, 0.000472, 0.001093, 0.000045, 0.000080
55113273, 15737155.324064, 0.000183, 0.000953, 0.000043, 0.000080
55113274, 15737163.284986, 0.000186, 0.000880, 0.000042, 0.000073
55113275, 15737172.326168, 0.000442, 0.001184, 0.000048, 0.000090
55113276, 15737180.145119, 0.000284, 0.000984, 0.000045, 0.000081
55113277, 15737188.380920, 0.000214, 0.000975, 0.000047, 0.000088
55113278, 15737197.153641, 0.000422, 0.001134, 0.000046, 0.000078
55113279, 15737205.281077, 0.000421, 0.001012, 0.000047, 0.000078
55113280, 15737213.806482, 0.000202, 0.000946, 0.000045, 0.000082
55113281, 15737222.228808, 0.000436, 0.001108, 0.000047, 0.000086
55113282, 15737230.255429, 0.000359, 0.001013, 0.000048, 0.000088
55113283, 15737238.463667, 0.000176, 0.001081, 0.000048, 0.000086
55113284, 15737246.836152, 0.000172, 0.001006, 0.000045, 0.000082
55113285, 15737255.284909, 0.000426, 0.000961, 0.000042, 0.000078
55113286, 15737263.138975, 0.000153, 0.000867, 0.000041, 0.000069
55113287, 15737272.237549, 0.000483, 0.001171, 0.000047, 0.000084
55113288, 15737280.863014, 0.000352, 0.001043, 0.000047, 0.000086
55113289, 15737288.444467, 0.000180, 0.000943, 0.000047, 0.000083
55113290, 15737296.702545, 0.000160, 0.000972, 0.000048, 0.000094
55113291, 15737305.193969, 0.000193, 0.001045, 0.000052, 0.000091
55113292, 15737313.296861, 0.000167, 0.000952, 0.000047, 0.000083
55113293, 15737321.485087, 0.000150, 0.000910, 0.000044, 0.000078
55113294, 15737330.476805, 0.000447, 0.001010, 0.000047, 0.000081
55113295, 15737338.360701, 0.000176, 0.000980, 0.000045, 0.000081
55113296, 15737346.661823, 0.000171, 0.000978, 0.000049, 0.000091
55113297, 15737355.178167, 0.000170, 0.001026, 0.000046, 0.000081
55113298, 15737363.450216, 0.000174, 0.000928, 0.000044, 0.000080
55113299, 15737372.553321, 0.000468, 0.001151, 0.000046, 0.000088
55113300, 15737380.036980, 0.000178, 0.001012, 0.000047, 0.000089
55113301, 15737388.459683, 0.000176, 0.000974, 0.000045, 0.000082
55113302, 15737396.653195, 0.000162, 0.000977, 0.000049, 0.000086
55113303, 15737405.429315, 0.000303, 0.001002, 0.000047, 0.000084
55113304, 15737413.331334, 0.000148, 0.000862, 0.000040, 0.000073
55113305, 15737421.835218, 0.000168, 0.000989, 0.000047, 0.000079
55113306, 15737430.512411, 0.000328, 0.001018, 0.000047, 0.000080
55113307, 15737438.696106, 0.000188, 0.000996, 0.000046, 0.000081
55113308, 15737446.734432, 0.000173, 0.000967, 0.000050, 0.000088
55113309, 15737454.909820, 0.000169, 0.000919, 0.000045, 0.000083
55113310, 15737463.638742, 0.000186, 0.000906, 0.000042, 0.000079
55113311, 15737472.502083, 0.000422, 0.001215, 0.000050, 0.000085
55113312, 15737480.426002, 0.000158, 0.000983, 0.000053, 0.000078
55113313, 15737488.362003, 0.000167, 0.000983, 0.000048, 0.000085
55113314, 15737497.258571, 0.000428, 0.001047, 0.000047, 0.000085
55113315, 15737505.285192, 0.000163, 0.000985, 0.000047, 0.000079
55113316, 15737514.762103, 0.000211, 0.000874, 0.000040, 0.000068
55113317, 15737522.277479, 0.000421, 0.001175, 0.000048, 0.000084
55113318, 15737530.284465, 0.000304, 0.000954, 0.000048, 0.000082
55113319, 15737538.496479, 0.000233, 0.000856, 0.000043, 0.000078
55113320, 15737547.154415, 0.000419, 0.001075, 0.000046, 0.000084
55113321, 15737556.545237, 0.000186, 0.001058, 0.000048, 0.000087
55113322, 15737563.501793, 0.000219, 0.000885, 0.000041, 0.000074
55113323, 15737571.711541, 0.000169, 0.000980, 0.000050, 0.000091
55113324, 15737580.288298, 0.000169, 0.000994, 0.000046, 0.000084
55113325, 15737589.007780, 0.000475, 0.001150, 0.000047, 0.000088
55113326, 15737598.553788, 0.000434, 0.001243, 0.000046, 0.000080
55113327, 15737607.516433, 0.000344, 0.000995, 0.000048, 0.000083
55113328, 15737613.889248, 0.000166, 0.000973, 0.000046, 0.000081
55113329, 15737621.567362, 0.000166, 0.000983, 0.000048, 0.000081
55113330, 15737631.686915, 0.000430, 0.000953, 0.000045, 0.000080
55113331, 15737639.237029, 0.000172, 0.001035, 0.000048, 0.000083
55113332, 15737646.897774, 0.000159, 0.000962, 0.000046, 0.000083
55113333, 15737655.000288, 0.000159, 0.000873, 0.000042, 0.000084
55113334, 15737663.449423, 0.000180, 0.001031, 0.000051, 0.000090
55113335, 15737671.792834, 0.000167, 0.001013, 0.000047, 0.000084
55113336, 15737681.097568, 0.000188, 0.001078, 0.000064, 0.000093
55113337, 15737688.390926, 0.000194, 0.001060, 0.000048, 0.000094
55113338, 15737697.309016, 0.000439, 0.001177, 0.000046, 0.000089
55113339, 15737705.363201, 0.000425, 0.000919, 0.000040, 0.000072
55113340, 15737713.372075, 0.000222, 0.001001, 0.000048, 0.000085
55113341, 15737721.811770, 0.000168, 0.001000, 0.000046, 0.000088
55113342, 15737730.436480, 0.000277, 0.000976, 0.000050, 0.000089
55113343, 15737738.826334, 0.000345, 0.001150, 0.000043, 0.000070
55113344, 15737747.159928, 0.000423, 0.001059, 0.000045, 0.000069
55113345, 15737754.926396, 0.000149, 0.000880, 0.000041, 0.000072
55113346, 15737763.586976, 0.000178, 0.000995, 0.000048, 0.000089
55113347, 15737771.664192, 0.000178, 0.000973, 0.000045, 0.000084
55113348, 15737780.218672, 0.000273, 0.001015, 0.000048, 0.000088
55113349, 15737788.446544, 0.000184, 0.000966, 0.000045, 0.000084
55113350, 15737797.267973, 0.000431, 0.001166, 0.000049, 0.000087
55113351, 15737805.215680, 0.000407, 0.000959, 0.000043, 0.000081
55113352, 15737813.560224, 0.000183, 0.001010, 0.000047, 0.000087
55113353, 15737822.207966, 0.000444, 0.001177, 0.000046, 0.000081
55113354, 15737830.247802, 0.000313, 0.000949, 0.000044, 0.000085
55113355, 15737838.941232, 0.000401, 0.001245, 0.000045, 0.000081
55113356, 15737846.760183, 0.000171, 0.000967, 0.000045, 0.000076
55113357, 15737855.053376, 0.000345, 0.000856, 0.000040, 0.000074
55113358, 15737863.380552, 0.000155, 0.000951, 0.000045, 0.000073
55113359, 15737871.893875, 0.000160, 0.001006, 0.000048, 0.000076
55113360, 15737880.607316, 0.000422, 0.000995, 0.000046, 0.000083
55113361, 15737888.969984, 0.000420, 0.001245, 0.000050, 0.000085
55113362, 15737896.697939, 0.000171, 0.000977, 0.000047, 0.000081
55113363, 15737904.897869, 0.000150, 0.000866, 0.000044, 0.000079
55113364, 15737913.521824, 0.000242, 0.000964, 0.000048, 0.000081
55113365, 15737921.762156, 0.000167, 0.000975, 0.000048, 0.000084
55113366, 15737930.206004, 0.000171, 0.000997, 0.000045, 0.000081
55113367, 15737938.506749, 0.000173, 0.000987, 0.000042, 0.000066
55113368, 15737946.710078, 0.000158, 0.000902, 0.000042, 0.000070
55113369, 15737955.263802, 0.000324, 0.001004, 0.000047, 0.000084
55113370, 15737963.513196, 0.000164, 0.001057, 0.000047, 0.000086
55113371, 15737972.225505, 0.000429, 0.001102, 0.000047, 0.000088
55113372, 15737980.247595, 0.000319, 0.000958, 0.000045, 0.000081
55113373, 15737989.023714, 0.000452, 0.001261, 0.000047, 0.000083
55113374, 15737997.187397, 0.000435, 0.001056, 0.000045, 0.000086
55113375, 15738005.266880, 0.000155, 0.000913, 0.000042, 0.000075
55113376, 15738013.592167, 0.000167, 0.000977, 0.000047, 0.000081
55113377, 15738021.669007, 0.000168, 0.000973, 0.000046, 0.000080
55113378, 15738030.337138, 0.000431, 0.000940, 0.000045, 0.000081
55113379, 15738038.425305, 0.000201, 0.000897, 0.000040, 0.000073
55113380, 15738047.043595, 0.000440, 0.000873, 0.000040, 0.000071
55113381, 15738054.992435, 0.000153, 0.000882, 0.000042, 0.000078
55113382, 15738063.381156, 0.000169, 0.000944, 0.000045, 0.000071
55113383, 15738071.878243, 0.000179, 0.001020, 0.000048, 0.000080
55113384, 15738080.010964, 0.000159, 0.000951, 0.000049, 0.000085
55113385, 15738088.542034, 0.000220, 0.000894, 0.000043, 0.000084
55113386, 15738096.647569, 0.000171, 0.000962, 0.000043, 0.000076
55113387, 15738105.617388, 0.000415, 0.000994, 0.000050, 0.000085
55113388, 15738113.836198, 0.000207, 0.000977, 0.000047, 0.000088
55113389, 15738122.610052, 0.000467, 0.001067, 0.000045, 0.000083
55113390, 15738130.534726, 0.000381, 0.001018, 0.000048, 0.000091
55113391, 15738138.539070, 0.000165, 0.000989, 0.000041, 0.000071
55113392, 15738146.900983, 0.000321, 0.000886, 0.000042, 0.000068
55113393, 15738155.181339, 0.000174, 0.001031, 0.000051, 0.000080
55113394, 15738166.035287, 0.000180, 0.001011, 0.000051, 0.000086
55113395, 15738172.193637, 0.000413, 0.000954, 0.000047, 0.000080
55113396, 15738180.189296, 0.000338, 0.000940, 0.000047, 0.000085
55113397, 15738188.380920, 0.000164, 0.000879, 0.000043, 0.000084
55113398, 15738197.093984, 0.000426, 0.000897, 0.000042, 0.000078
55113399, 15738205.711519, 0.000175, 0.000972, 0.000047, 0.000081
55113400, 15738213.604099, 0.000193, 0.000977, 0.000043, 0.000073
55113401, 15738223.257717, 0.000468, 0.000967, 0.000046, 0.000086
55113402, 15738230.018308, 0.000182, 0.000941, 0.000044, 0.000075
55113403, 15738238.361720, 0.000196, 0.000876, 0.000042, 0.000069
55113404, 15738246.677946, 0.000177, 0.000885, 0.000040, 0.000074
55113405, 15738254.925074, 0.000173, 0.000998, 0.000045, 0.000081
55113406, 15738263.547141, 0.000198, 0.000998, 0.000047, 0.000086
55113407, 15738272.006470, 0.000205, 0.000972, 0.000047, 0.000078
55113408, 15738280.145610, 0.000174, 0.001011, 0.000052, 0.000076
55113409, 15738288.485246, 0.000168, 0.000997, 0.000047, 0.000076
55113410, 15738298.173979, 0.000313, 0.000896, 0.000041, 0.000071
55113411, 15738305.235880, 0.000404, 0.000899, 0.000045, 0.000079
55113412, 15738313.473191, 0.000197, 0.001003, 0.000045, 0.000089
55113413, 15738321.722208, 0.000179, 0.000992, 0.000048, 0.000087
55113414, 15738330.472652, 0.000181, 0.000992, 0.000046, 0.000082
55113415, 15738338.569125, 0.000173, 0.001044, 0.000048, 0.000090
55113416, 15738346.648608, 0.000159, 0.000861, 0.000040, 0.000075
55113417, 15738355.097364, 0.000172, 0.000930, 0.000046, 0.000088
55113418, 15738363.586145, 0.000171, 0.001054, 0.000045, 0.000086
55113419, 15738371.963916, 0.000339, 0.000950, 0.000046, 0.000087
55113420, 15738380.601086, 0.000173, 0.000998, 0.000045, 0.000094
55113421, 15738389.742704, 0.000191, 0.000974, 0.000044, 0.000083
55113422, 15738396.575791, 0.000154, 0.000862, 0.000040, 0.000073
55113423, 15738406.612277, 0.000311, 0.001001, 0.000047, 0.000085
55113424, 15738415.013081, 0.000164, 0.000991, 0.000047, 0.000081
55113425, 15738422.167489, 0.000433, 0.001078, 0.000050, 0.000083
55113426, 15738431.706700, 0.000266, 0.000922, 0.000040, 0.000071
55113427, 15738438.398194, 0.000163, 0.000975, 0.000042, 0.000072
55113428, 15738448.084662, 0.000423, 0.001024, 0.000045, 0.000084
55113429, 15738457.476617, 0.000423, 0.001027, 0.000046, 0.000081
55113430, 15738463.568512, 0.000157, 0.000930, 0.000047, 0.000079
55113431, 15738472.139982, 0.000165, 0.000984, 0.000047, 0.000087
55113432, 15738480.448657, 0.000385, 0.000916, 0.000045, 0.000077
55113433, 15738489.552894, 0.000164, 0.000892, 0.000043, 0.000072
55113434, 15738496.894583, 0.000172, 0.001004, 0.000048, 0.000091
55113435, 15738505.920661, 0.000343, 0.000974, 0.000048, 0.000084
55113436, 15738513.727530, 0.000171, 0.000954, 0.000047, 0.000086
55113437, 15738522.178175, 0.000433, 0.001038, 0.000046, 0.000082
55113438, 15738530.267474, 0.000173, 0.000968, 0.000043, 0.000069
55113439, 15738538.453057, 0.000159, 0.000853, 0.000043, 0.000073
55113440, 15738547.016598, 0.000408, 0.000999, 0.000047, 0.000089
55113441, 15738555.051904, 0.000180, 0.000991, 0.000047, 0.000080
55113442, 15738563.607894, 0.000167, 0.000917, 0.000048, 0.000087
55113443, 15738572.220521, 0.000413, 0.001109, 0.000048, 0.000091
55113444, 15738580.532593, 0.000387, 0.001025, 0.000048, 0.000087
55113445, 15738588.457645, 0.000174, 0.000892, 0.000043, 0.000070
55113446, 15738597.938331, 0.000187, 0.000993, 0.000047, 0.000075
55113447, 15738605.827512, 0.000380, 0.000893, 0.000042, 0.000073
55113448, 15738613.423691, 0.000141, 0.000887, 0.000048, 0.000064
55113449, 15738621.796176, 0.000167, 0.000947, 0.000046, 0.000085
55113450, 15738631.165853, 0.000424, 0.000975, 0.000048, 0.000086
55113451, 15738638.399176, 0.000155, 0.000833, 0.000040, 0.000072
55113452, 15738646.963473, 0.000163, 0.001022, 0.000048, 0.000087
55113453, 15738655.573457, 0.000384, 0.000940, 0.000046, 0.000090
55113454, 15738664.092443, 0.000168, 0.000915, 0.000044, 0.000083
55113455, 15738678.743726, 0.000395, 0.001033, 0.000047, 0.000085
55113456, 15738681.634866, 0.000203, 0.001084, 0.000054, 0.000102
55113457, 15738689.437581, 0.000198, 0.000951, 0.000047, 0.000088
55113458, 15738697.409830, 0.000214, 0.001003, 0.000048, 0.000090
55113459, 15738705.714351, 0.000263, 0.000992, 0.000049, 0.000090
55113460, 15738713.649597, 0.000164, 0.000971, 0.000047, 0.000083
55113461, 15738724.811275, 0.000416, 0.001024, 0.000050, 0.000093
55113462, 15738731.260362, 0.000355, 0.001005, 0.000047, 0.000083
55113463, 15738739.575832, 0.000159, 0.000885, 0.000041, 0.000068
55113464, 15738747.663244, 0.000419, 0.000983, 0.000046, 0.000082
55113465, 15738756.343836, 0.000411, 0.001004, 0.000050, 0.000086
55113466, 15738763.316627, 0.000164, 0.000892, 0.000044, 0.000082
55113467, 15738772.711980, 0.000170, 0.000926, 0.000046, 0.000086
55113468, 15738781.526613, 0.000171, 0.000922, 0.000046, 0.000085
55113469, 15738788.373670, 0.000159, 0.000877, 0.000044, 0.000083
55113470, 15738797.189436, 0.000435, 0.001137, 0.000046, 0.000083
55113471, 15738805.213036, 0.000204, 0.001002, 0.000046, 0.000085
55113472, 15738813.741840, 0.000169, 0.001021, 0.000046, 0.000087
55113473, 15738823.675624, 0.000467, 0.001058, 0.000048, 0.000091
55113474, 15738830.692593, 0.000456, 0.000957, 0.000046, 0.000081
55113475, 15738838.333703, 0.000163, 0.000908, 0.000045, 0.000086
55113476, 15738846.892336, 0.000159, 0.000908, 0.000044, 0.000087
55113477, 15738855.375453, 0.000429, 0.000975, 0.000048, 0.000089
55113478, 15738864.109661, 0.000439, 0.001256, 0.000048, 0.000077
55113479, 15738872.166489, 0.000406, 0.001064, 0.000047, 0.000076
55113480, 15738880.533688, 0.000403, 0.000987, 0.000046, 0.000075
55113481, 15738888.167247, 0.000145, 0.000862, 0.000040, 0.000073
55113482, 15738897.456122, 0.000484, 0.000938, 0.000045, 0.000090
55113483, 15738905.391746, 0.000191, 0.000954, 0.000046, 0.000082
55113484, 15738913.896007, 0.000165, 0.000979, 0.000048, 0.000082
55113485, 15738922.641542, 0.000432, 0.001125, 0.000047, 0.000086
55113486, 15738930.093485, 0.000188, 0.000974, 0.000047, 0.000089
55113487, 15738938.407823, 0.000175, 0.000967, 0.000045, 0.000082
55113488, 15738946.752745, 0.000171, 0.000988, 0.000048, 0.000091
55113489, 15738955.188286, 0.000170, 0.001033, 0.000055, 0.000090
55113490, 15738963.621562, 0.000241, 0.001019, 0.000050, 0.000093
55113491, 15738972.049174, 0.000441, 0.001011, 0.000046, 0.000083
55113492, 15738980.514167, 0.000411, 0.001034, 0.000049, 0.000085
55113493, 15738988.446393, 0.000185, 0.000999, 0.000045, 0.000081
55113494, 15738997.274241, 0.000436, 0.001155, 0.000045, 0.000084
55113495, 15739005.253287, 0.000180, 0.000967, 0.000045, 0.000083
55113496, 15739013.615955, 0.000168, 0.000976, 0.000047, 0.000088
55113497, 15739021.999390, 0.000415, 0.001043, 0.000039, 0.000073
55113498, 15739029.995049, 0.000150, 0.000905, 0.000040, 0.000071
55113499, 15739038.478544, 0.000159, 0.000999, 0.000046, 0.000081
55113500, 15739047.307147, 0.000435, 0.001081, 0.000047, 0.000078
55113501, 15739055.357556, 0.000398, 0.000965, 0.000045, 0.000075
55113502, 15739063.475929, 0.000156, 0.000972, 0.000045, 0.000073
55113503, 15739072.170113, 0.000432, 0.000948, 0.000042, 0.000073
55113504, 15739080.349277, 0.000387, 0.000872, 0.000041, 0.000072
55113505, 15739088.825220, 0.000211, 0.001099, 0.000049, 0.000089
55113506, 15739097.607003, 0.000447, 0.001227, 0.000046, 0.000081
55113507, 15739105.026096, 0.000171, 0.000992, 0.000048, 0.000084
55113508, 15739113.408776, 0.000154, 0.000863, 0.000043, 0.000075
55113509, 15739122.180742, 0.000425, 0.000932, 0.000043, 0.000078
55113510, 15739131.260815, 0.000408, 0.000898, 0.000040, 0.000073
55113511, 15739138.555306, 0.000172, 0.000995, 0.000048, 0.000085
55113512, 15739147.375603, 0.000422, 0.001110, 0.000046, 0.000084
55113513, 15739155.245527, 0.000174, 0.001052, 0.000049, 0.000092
55113514, 15739163.482839, 0.000175, 0.001087, 0.000045, 0.000083
55113515, 15739175.111207, 0.000446, 0.001167, 0.000048, 0.000086
55113516, 15739180.264057, 0.000256, 0.000857, 0.000040, 0.000072
55113517, 15739190.198218, 0.000185, 0.000976, 0.000047, 0.000087
55113518, 15739197.310715, 0.000426, 0.001175, 0.000046, 0.000081
55113519, 15739205.386422, 0.000393, 0.000996, 0.000047, 0.000090
55113520, 15739213.413043, 0.000184, 0.000944, 0.000041, 0.000075
55113521, 15739221.645445, 0.000160, 0.000881, 0.000043, 0.000082
55113522, 15739230.441955, 0.000419, 0.000999, 0.000046, 0.000081
55113523, 15739238.829166, 0.000189, 0.001031, 0.000045, 0.000081
55113524, 15739247.493144, 0.000432, 0.000940, 0.000044, 0.000081
55113525, 15739255.310585, 0.000296, 0.000981, 0.000047, 0.000082
55113526, 15739263.480309, 0.000176, 0.000962, 0.000041, 0.000071
55113527, 15739272.228865, 0.000465, 0.000967, 0.000042, 0.000076
55113528, 15739281.166589, 0.000392, 0.000913, 0.000043, 0.000078
55113529, 15739289.011216, 0.000431, 0.001169, 0.000047, 0.000084
55113530, 15739297.771100, 0.000175, 0.000967, 0.000047, 0.000084
55113531, 15739305.124494, 0.000168, 0.000953, 0.000046, 0.000084
55113532, 15739313.967823, 0.000210, 0.000986, 0.000043, 0.000078
55113533, 15739322.016721, 0.000464, 0.000864, 0.000042, 0.000076
55113534, 15739330.308026, 0.000375, 0.000862, 0.000042, 0.000078
55113535, 15739338.692594, 0.000226, 0.000948, 0.000044, 0.000077
55113536, 15739347.196478, 0.000424, 0.000984, 0.000046, 0.000076
55113537, 15739355.358651, 0.000255, 0.000974, 0.000045, 0.000082
55113538, 15739364.450428, 0.000431, 0.001247, 0.000047, 0.000085
55113539, 15739372.338099, 0.000439, 0.001153, 0.000046, 0.000082
55113540, 15739380.132130, 0.000155, 0.000875, 0.000042, 0.000081
