Frame Number, Timestamp
55018021, 14943463.524335
55018022, 14943463.579462
55018023, 14943463.595698
55018024, 14943463.606647
55018025, 14943463.617220
55018026, 14943463.628170
55018027, 14943463.637609
55018028, 14943463.647426
55018029, 14943463.657243
55018030, 14943463.667438
55018031, 14943466.302200
55018032, 14943474.755110
55018033, 14943483.290710
55018034, 14943491.438157
55018035, 14943500.087032
55018036, 14943508.142727
55018037, 14943516.368333
55018038, 14943525.168995
55018039, 14943533.212608
55018040, 14943541.476727
55018041, 14943550.459384
55018042, 14943557.983444
55018043, 14943566.464295
55018044, 14943575.020663
55018045, 14943583.998788
55018046, 14943591.604406
55018047, 14943600.232892
55018048, 14943608.150014
55018049, 14943616.485874
55018050, 14943624.628035
55018051, 14943633.393205
55018052, 14943641.402079
55018053, 14943650.050954
55018054, 14943658.659805
55018055, 14943666.324703
55018056, 14943674.887490
55018057, 14943683.259220
55018058, 14943691.604142
55018059, 14943700.939837
55018060, 14943708.452570
55018061, 14943716.344772
55018062, 14943725.111830
55018063, 14943733.476386
55018064, 14943741.538877
55018065, 14943749.800353
55018066, 14943758.112426
55018067, 14943766.553631
55018068, 14943775.037880
55018069, 14943783.320124
55018070, 14943791.706202
55018071, 14943800.041307
55018072, 14943808.171008
55018073, 14943816.417381
55018074, 14943824.951471
55018075, 14943834.776133
55018076, 14943842.621516
55018077, 14943850.163700
55018078, 14943858.124244
55018079, 14943866.404600
55018080, 14943874.831457
55018081, 14943883.249629
55018082, 14943891.738032
55018083, 14943899.663839
55018084, 14943908.469032
55018085, 14943916.360102
55018086, 14943925.268752
55018087, 14943933.114134
55018088, 14943941.705617
55018089, 14943950.036191
55018090, 14943958.307484
55018091, 14943966.929551
55018092, 14943975.343948
55018093, 14943983.160633
55018094, 14943991.535762
55018095, 14944000.158961
55018096, 14944008.261476
55018097, 14944017.355519
55018098, 14944025.084984
55018099, 14944033.453316
55018100, 14944041.442178
55018101, 14944050.718216
55018102, 14944058.460140
55018103, 14944066.617782
55018104, 14944074.970633
55018105, 14944083.200770
55018106, 14944091.219840
55018107, 14944100.517399
55018108, 14944108.257436
55018109, 14944116.494747
55018110, 14944125.121345
55018111, 14944133.092839
55018112, 14944141.240663
55018113, 14944149.703013
55018114, 14944158.272596
55018115, 14944166.419665
55018116, 14944175.236186
55018117, 14944183.077037
55018118, 14944191.454053
55018119, 14944199.775943
55018120, 14944208.120865
55018121, 14944216.498636
55018122, 14944225.234732
55018123, 14944233.398793
55018124, 14944241.497532
55018125, 14944250.152448
55018126, 14944258.307446
55018127, 14944266.470374
55018128, 14944275.195520
55018129, 14944283.339192
55018130, 14944291.341270
55018131, 14944300.008646
55018132, 14944308.418890
55018133, 14944316.556519
55018134, 14944325.166503
55018135, 14944334.985880
55018136, 14944341.494624
55018137, 14944350.185411
55018138, 14944358.565825
55018139, 14944366.591314
55018140, 14944375.084247
55018141, 14944383.212438
55018142, 14944391.347802
55018143, 14944399.803733
55018144, 14944408.416360
55018145, 14944416.678591
55018146, 14944425.137920
55018147, 14944433.436400
55018148, 14944442.433405
55018149, 14944449.852120
55018150, 14944458.692051
55018151, 14944467.110223
55018152, 14944475.148172
55018153, 14944483.463642
55018154, 14944491.615998
55018155, 14944500.356625
55018156, 14944508.719293
55018157, 14944516.433655
55018158, 14944524.879768
55018159, 14944533.009091
55018160, 14944541.456715
55018161, 14944550.249449
55018162, 14944558.318359
55018163, 14944566.458632
55018164, 14944574.930043
55018165, 14944583.111095
55018166, 14944591.961220
55018167, 14944600.046744
55018168, 14944608.239123
55018169, 14944616.455668
55018170, 14944625.136259
55018171, 14944632.983151
55018172, 14944642.288640
55018173, 14944650.113633
55018174, 14944658.391345
55018175, 14944666.490839
55018176, 14944675.195596
55018177, 14944683.193143
55018178, 14944691.902053
55018179, 14944700.294928
55018180, 14944708.328723
