Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55914463, 22413781.808666, 0.000173, 0.000920, 0.000045, 0.000088
55914464, 22413790.506249, 0.000195, 0.001000, 0.000048, 0.000085
55914465, 22413798.455088, 0.000176, 0.000959, 0.000050, 0.000096
55914466, 22413807.236117, 0.000180, 0.001041, 0.000049, 0.000084
55914467, 22413815.759634, 0.000383, 0.001020, 0.000050, 0.000086
55914468, 22413823.773418, 0.000295, 0.000969, 0.000044, 0.000085
55914469, 22413831.770965, 0.000167, 0.000908, 0.000047, 0.000089
55914470, 22413840.538778, 0.000180, 0.001060, 0.000048, 0.000085
55914471, 22413848.691511, 0.000323, 0.000994, 0.000046, 0.000081
55914472, 22413857.442710, 0.000467, 0.001198, 0.000047, 0.000077
55914473, 22413865.457626, 0.000390, 0.001065, 0.000051, 0.000085
55914474, 22413874.769533, 0.000308, 0.001021, 0.000047, 0.000081
55914475, 22413882.258479, 0.000465, 0.001013, 0.000049, 0.000084
55914476, 22413891.505820, 0.000301, 0.001031, 0.000049, 0.000087
55914477, 22413898.650789, 0.000330, 0.001028, 0.000050, 0.000095
55914478, 22413906.861292, 0.000180, 0.000991, 0.000047, 0.000082
55914479, 22413915.123901, 0.000193, 0.000944, 0.000046, 0.000085
55914480, 22413924.192268, 0.000156, 0.000872, 0.000042, 0.000075
55914481, 22413931.988565, 0.000176, 0.000974, 0.000047, 0.000086
55914482, 22413940.888531, 0.000288, 0.000989, 0.000051, 0.000092
55914483, 22413948.539836, 0.000257, 0.001007, 0.000052, 0.000094
55914484, 22413956.843224, 0.000174, 0.001086, 0.000062, 0.000102
55914485, 22413964.975568, 0.000158, 0.000972, 0.000050, 0.000093
55914486, 22413975.368113, 0.000248, 0.000977, 0.000048, 0.000083
55914487, 22413981.873837, 0.000173, 0.001021, 0.000047, 0.000085
55914488, 22413990.330900, 0.000173, 0.000999, 0.000052, 0.000096
55914489, 22413998.296353, 0.000162, 0.000896, 0.000049, 0.000090
55914490, 22414007.611659, 0.000464, 0.001222, 0.000050, 0.000097
55914491, 22414015.453643, 0.000326, 0.001008, 0.000045, 0.000073
55914492, 22414023.576169, 0.000167, 0.000922, 0.000043, 0.000077
55914493, 22414032.587144, 0.000476, 0.001113, 0.000051, 0.000098
55914494, 22414040.479724, 0.000344, 0.000982, 0.000049, 0.000083
55914495, 22414048.423655, 0.000152, 0.000918, 0.000045, 0.000076
55914496, 22414056.856931, 0.000172, 0.001037, 0.000051, 0.000083
55914497, 22414065.782950, 0.000448, 0.001042, 0.000052, 0.000085
55914498, 22414073.555081, 0.000164, 0.000910, 0.000047, 0.000080
55914499, 22414081.985714, 0.000190, 0.001059, 0.000055, 0.000098
55914500, 22414090.553787, 0.000458, 0.001017, 0.000048, 0.000096
55914501, 22414098.688396, 0.000184, 0.001065, 0.000052, 0.000096
55914502, 22414106.901919, 0.000192, 0.001049, 0.000049, 0.000088
55914503, 22414115.509638, 0.000391, 0.001011, 0.000052, 0.000094
55914504, 22414123.461120, 0.000166, 0.000930, 0.000043, 0.000074
55914505, 22414131.886467, 0.000177, 0.001099, 0.000053, 0.000081
55914506, 22414140.418291, 0.000368, 0.000974, 0.000045, 0.000078
55914507, 22414148.677502, 0.000249, 0.001003, 0.000052, 0.000094
55914508, 22414157.446826, 0.000391, 0.001171, 0.000047, 0.000089
55914509, 22414166.492916, 0.000450, 0.001042, 0.000050, 0.000095
55914510, 22414173.497425, 0.000157, 0.000894, 0.000041, 0.000073
55914511, 22414182.586937, 0.000434, 0.001302, 0.000055, 0.000098
55914512, 22414190.619976, 0.000427, 0.001108, 0.000047, 0.000085
55914513, 22414198.809713, 0.000183, 0.001023, 0.000052, 0.000107
55914514, 22414206.855213, 0.000176, 0.000958, 0.000042, 0.000074
55914515, 22414215.838624, 0.000388, 0.000934, 0.000047, 0.000091
55914516, 22414223.509186, 0.000311, 0.000859, 0.000042, 0.000080
55914517, 22414231.985506, 0.000211, 0.001053, 0.000053, 0.000100
55914518, 22414240.589071, 0.000346, 0.000985, 0.000048, 0.000086
55914519, 22414248.584731, 0.000190, 0.001017, 0.000053, 0.000097
55914520, 22414257.391057, 0.000429, 0.001082, 0.000046, 0.000082
55914521, 22414266.324250, 0.000420, 0.001020, 0.000053, 0.000096
55914522, 22414273.609679, 0.000166, 0.000916, 0.000047, 0.000086
55914523, 22414281.971970, 0.000174, 0.000979, 0.000050, 0.000093
55914524, 22414290.348231, 0.000302, 0.000980, 0.000047, 0.000083
55914525, 22414298.456787, 0.000201, 0.001035, 0.000052, 0.000096
55914526, 22414307.067526, 0.000175, 0.000990, 0.000041, 0.000073
55914527, 22414315.833451, 0.000403, 0.000935, 0.000045, 0.000085
55914528, 22414323.705642, 0.000197, 0.000948, 0.000041, 0.000070
55914529, 22414332.555390, 0.000435, 0.001150, 0.000049, 0.000100
55914530, 22414340.728512, 0.000231, 0.000996, 0.000047, 0.000085
55914531, 22414348.703782, 0.000161, 0.000998, 0.000045, 0.000087
55914532, 22414356.918439, 0.000190, 0.000902, 0.000045, 0.000080
55914533, 22414365.793862, 0.000231, 0.000944, 0.000045, 0.000088
55914534, 22414373.592046, 0.000180, 0.000994, 0.000049, 0.000090
55914535, 22414382.326632, 0.000440, 0.001084, 0.000053, 0.000097
55914536, 22414390.418197, 0.000184, 0.001004, 0.000050, 0.000083
55914537, 22414398.541101, 0.000161, 0.000942, 0.000045, 0.000074
55914538, 22414406.698365, 0.000153, 0.000901, 0.000043, 0.000072
55914539, 22414415.471087, 0.000429, 0.000940, 0.000047, 0.000088
55914540, 22414423.644587, 0.000187, 0.001035, 0.000048, 0.000090
55914541, 22414431.685556, 0.000170, 0.000957, 0.000046, 0.000088
55914542, 22414440.254006, 0.000157, 0.000926, 0.000043, 0.000074
55914543, 22414448.708049, 0.000279, 0.001010, 0.000050, 0.000090
55914544, 22414457.597820, 0.000182, 0.001056, 0.000051, 0.000091
55914545, 22414465.423568, 0.000254, 0.000935, 0.000047, 0.000084
55914546, 22414473.741682, 0.000171, 0.001018, 0.000050, 0.000084
55914547, 22414482.192704, 0.000466, 0.001131, 0.000042, 0.000075
55914548, 22414490.245378, 0.000235, 0.001019, 0.000050, 0.000088
55914549, 22414498.489486, 0.000178, 0.001006, 0.000050, 0.000094
55914550, 22414506.676579, 0.000183, 0.000973, 0.000049, 0.000091
55914551, 22414515.886917, 0.000425, 0.000937, 0.000048, 0.000089
55914552, 22414523.477054, 0.000162, 0.000989, 0.000046, 0.000084
55914553, 22414531.718896, 0.000166, 0.000939, 0.000048, 0.000083
55914554, 22414540.498414, 0.000387, 0.001060, 0.000047, 0.000086
55914555, 22414548.720622, 0.000306, 0.001047, 0.000053, 0.000093
55914556, 22414556.930370, 0.000172, 0.001015, 0.000050, 0.000087
55914557, 22414565.397251, 0.000450, 0.000939, 0.000050, 0.000091
55914558, 22414573.444639, 0.000176, 0.000984, 0.000047, 0.000082
55914559, 22414581.924735, 0.000189, 0.001015, 0.000051, 0.000096
55914560, 22414590.519993, 0.000446, 0.001007, 0.000048, 0.000082
55914561, 22414598.451464, 0.000184, 0.001038, 0.000049, 0.000091
55914562, 22414607.030863, 0.000473, 0.000932, 0.000042, 0.000074
55914563, 22414615.437709, 0.000393, 0.000939, 0.000045, 0.000071
55914564, 22414623.533805, 0.000323, 0.000959, 0.000047, 0.000076
55914565, 22414631.663505, 0.000170, 0.000925, 0.000043, 0.000069
55914566, 22414640.459637, 0.000439, 0.000977, 0.000047, 0.000085
55914567, 22414648.499851, 0.000211, 0.000981, 0.000047, 0.000086
55914568, 22414657.191014, 0.000485, 0.001035, 0.000045, 0.000078
55914569, 22414665.486473, 0.000381, 0.001064, 0.000053, 0.000097
55914570, 22414673.624481, 0.000178, 0.001070, 0.000048, 0.000085
55914571, 22414682.316400, 0.000198, 0.000980, 0.000050, 0.000098
55914572, 22414690.486124, 0.000361, 0.000988, 0.000047, 0.000083
55914573, 22414698.474609, 0.000192, 0.000961, 0.000045, 0.000085
55914574, 22414706.710788, 0.000196, 0.000894, 0.000041, 0.000075
55914575, 22414715.873551, 0.000454, 0.001067, 0.000052, 0.000096
55914576, 22414723.410449, 0.000166, 0.000914, 0.000045, 0.000083
55914577, 22414732.168067, 0.000191, 0.001044, 0.000053, 0.000098
55914578, 22414740.286440, 0.000188, 0.001083, 0.000058, 0.000103
55914579, 22414748.920967, 0.000195, 0.001075, 0.000055, 0.000103
55914580, 22414756.887552, 0.000182, 0.001054, 0.000052, 0.000096
55914581, 22414765.589289, 0.000463, 0.001082, 0.000048, 0.000093
55914582, 22414773.695579, 0.000166, 0.001016, 0.000048, 0.000092
55914583, 22414782.348230, 0.000160, 0.000916, 0.000045, 0.000083
55914584, 22414790.829836, 0.000437, 0.001009, 0.000050, 0.000091
55914585, 22414798.921023, 0.000291, 0.000951, 0.000047, 0.000085
55914586, 22414807.034866, 0.000201, 0.000910, 0.000044, 0.000079
55914587, 22414815.314466, 0.000209, 0.001012, 0.000057, 0.000138
55914588, 22414824.777028, 0.000188, 0.001040, 0.000050, 0.000091
55914589, 22414832.050375, 0.000204, 0.001030, 0.000053, 0.000092
55914590, 22414840.468170, 0.000451, 0.001018, 0.000049, 0.000088
55914591, 22414848.984514, 0.000236, 0.001017, 0.000047, 0.000082
55914592, 22414856.849152, 0.000209, 0.000953, 0.000047, 0.000086
55914593, 22414865.627915, 0.000491, 0.001003, 0.000053, 0.000097
55914594, 22414873.646607, 0.000188, 0.001006, 0.000049, 0.000089
55914595, 22414882.354007, 0.000478, 0.001133, 0.000046, 0.000081
55914596, 22414890.175979, 0.000167, 0.001011, 0.000048, 0.000083
55914597, 22414898.509196, 0.000192, 0.000985, 0.000045, 0.000086
55914598, 22414906.628702, 0.000164, 0.000895, 0.000048, 0.000078
55914599, 22414915.207724, 0.000164, 0.001035, 0.000051, 0.000094
55914600, 22414924.042369, 0.000183, 0.001007, 0.000050, 0.000089
55914601, 22414931.826960, 0.000168, 0.001017, 0.000048, 0.000088
55914602, 22414940.436189, 0.000428, 0.001017, 0.000051, 0.000086
55914603, 22414948.976320, 0.000242, 0.001048, 0.000052, 0.000088
55914604, 22414956.642351, 0.000148, 0.000872, 0.000041, 0.000072
55914605, 22414965.816441, 0.000180, 0.001046, 0.000052, 0.000097
55914606, 22414973.682590, 0.000308, 0.001009, 0.000049, 0.000086
55914607, 22414982.157400, 0.000188, 0.001028, 0.000051, 0.000096
55914608, 22414990.462299, 0.000394, 0.001001, 0.000048, 0.000084
55914609, 22414998.639952, 0.000194, 0.001013, 0.000050, 0.000092
55914610, 22415006.674125, 0.000190, 0.000889, 0.000040, 0.000067
55914611, 22415015.351696, 0.000185, 0.001022, 0.000053, 0.000093
55914612, 22415023.783839, 0.000175, 0.000999, 0.000048, 0.000080
55914613, 22415031.900324, 0.000162, 0.000928, 0.000048, 0.000087
55914614, 22415040.537871, 0.000477, 0.001012, 0.000052, 0.000084
55914615, 22415049.046664, 0.000322, 0.001077, 0.000053, 0.000099
55914616, 22415056.770464, 0.000160, 0.000924, 0.000042, 0.000072
55914617, 22415065.546962, 0.000209, 0.001061, 0.000052, 0.000098
55914618, 22415073.905477, 0.000296, 0.000952, 0.000046, 0.000083
55914619, 22415081.863378, 0.000185, 0.001060, 0.000055, 0.000102
55914620, 22415090.881149, 0.000430, 0.001117, 0.000048, 0.000085
55914621, 22415098.737104, 0.000182, 0.001028, 0.000050, 0.000098
55914622, 22415107.265908, 0.000451, 0.001076, 0.000047, 0.000080
55914623, 22415115.749402, 0.000408, 0.001046, 0.000053, 0.000094
55914624, 22415123.610642, 0.000164, 0.000941, 0.000043, 0.000070
55914625, 22415132.475116, 0.000438, 0.001201, 0.000051, 0.000091
55914626, 22415140.508533, 0.000341, 0.001058, 0.000050, 0.000089
55914627, 22415148.826269, 0.000239, 0.001023, 0.000052, 0.000091
55914628, 22415156.769067, 0.000163, 0.000899, 0.000045, 0.000083
55914629, 22415165.666768, 0.000404, 0.001053, 0.000055, 0.000091
55914630, 22415174.476115, 0.000265, 0.001058, 0.000049, 0.000088
55914631, 22415182.502736, 0.000449, 0.001181, 0.000048, 0.000082
55914632, 22415190.519917, 0.000461, 0.001012, 0.000047, 0.000099
55914633, 22415198.805937, 0.000200, 0.001045, 0.000051, 0.000091
55914634, 22415207.233549, 0.000439, 0.001121, 0.000048, 0.000081
55914635, 22415215.130282, 0.000171, 0.000980, 0.000049, 0.000085
55914636, 22415224.941729, 0.000188, 0.000909, 0.000048, 0.000085
55914637, 22415232.446911, 0.000480, 0.001163, 0.000052, 0.000084
55914638, 22415240.687620, 0.000538, 0.000996, 0.000051, 0.000088
55914639, 22415248.466170, 0.000180, 0.000875, 0.000045, 0.000091
55914640, 22415256.949665, 0.000178, 0.001033, 0.000050, 0.000090
55914641, 22415265.673300, 0.000416, 0.001028, 0.000052, 0.000097
55914642, 22415273.773172, 0.000279, 0.001012, 0.000051, 0.000091
55914643, 22415281.851899, 0.000179, 0.001013, 0.000051, 0.000090
55914644, 22415290.555901, 0.000355, 0.001000, 0.000046, 0.000086
55914645, 22415298.505118, 0.000162, 0.000921, 0.000047, 0.000086
55914646, 22415306.746205, 0.000195, 0.000984, 0.000050, 0.000086
55914647, 22415316.826868, 0.000457, 0.000946, 0.000047, 0.000075
55914648, 22415323.520627, 0.000171, 0.001003, 0.000048, 0.000078
55914649, 22415332.375283, 0.000187, 0.001044, 0.000053, 0.000081
55914650, 22415340.716430, 0.000435, 0.001024, 0.000048, 0.000087
55914651, 22415348.733611, 0.000316, 0.000928, 0.000045, 0.000075
55914652, 22415356.802521, 0.000170, 0.001059, 0.000048, 0.000080
55914653, 22415365.511431, 0.000338, 0.001031, 0.000053, 0.000095
55914654, 22415374.691940, 0.000186, 0.000979, 0.000048, 0.000083
55914655, 22415382.122361, 0.000322, 0.001038, 0.000047, 0.000071
55914656, 22415390.420085, 0.000437, 0.000954, 0.000047, 0.000080
55914657, 22415398.608688, 0.000232, 0.000920, 0.000047, 0.000085
55914658, 22415408.280053, 0.000188, 0.000971, 0.000050, 0.000088
55914659, 22415415.358190, 0.000185, 0.001050, 0.000053, 0.000137
55914660, 22415423.637413, 0.000173, 0.001013, 0.000047, 0.000077
55914661, 22415431.910972, 0.000209, 0.001004, 0.000052, 0.000094
55914662, 22415440.534926, 0.000348, 0.000917, 0.000042, 0.000075
55914663, 22415448.570232, 0.000174, 0.000997, 0.000050, 0.000088
55914664, 22415457.190033, 0.000188, 0.001015, 0.000050, 0.000085
55914665, 22415465.682211, 0.000438, 0.000961, 0.000047, 0.000075
55914666, 22415473.861375, 0.000193, 0.000992, 0.000045, 0.000073
55914667, 22415482.496279, 0.000442, 0.001140, 0.000052, 0.000097
55914668, 22415490.183832, 0.000191, 0.001008, 0.000049, 0.000087
55914669, 22415498.470607, 0.000173, 0.000906, 0.000046, 0.000093
55914670, 22415507.164791, 0.000182, 0.001013, 0.000049, 0.000089
55914671, 22415515.601466, 0.000426, 0.001031, 0.000051, 0.000098
55914672, 22415523.468370, 0.000177, 0.000990, 0.000048, 0.000088
55914673, 22415532.493693, 0.000425, 0.001258, 0.000053, 0.000100
55914674, 22415540.644161, 0.000227, 0.001013, 0.000050, 0.000085
55914675, 22415548.752339, 0.000246, 0.000948, 0.000045, 0.000075
55914676, 22415557.757273, 0.000424, 0.001126, 0.000048, 0.000080
55914677, 22415565.671375, 0.000408, 0.001069, 0.000051, 0.000087
55914678, 22415573.728202, 0.000167, 0.001035, 0.000050, 0.000091
55914679, 22415581.813726, 0.000190, 0.001004, 0.000047, 0.000085
55914680, 22415589.981940, 0.000163, 0.000885, 0.000045, 0.000081
55914681, 22415598.967239, 0.000283, 0.001073, 0.000053, 0.000092
55914682, 22415607.235890, 0.000210, 0.001031, 0.000050, 0.000083
55914683, 22415615.599313, 0.000462, 0.001040, 0.000050, 0.000083
55914684, 22415625.212153, 0.000163, 0.000912, 0.000044, 0.000071
55914685, 22415631.966325, 0.000204, 0.000956, 0.000047, 0.000082
55914686, 22415640.511743, 0.000423, 0.000910, 0.000046, 0.000081
55914687, 22415648.813998, 0.000298, 0.001022, 0.000052, 0.000092
55914688, 22415657.124560, 0.000172, 0.001087, 0.000060, 0.000102
55914689, 22415665.303346, 0.000197, 0.001069, 0.000053, 0.000099
55914690, 22415673.510829, 0.000183, 0.001010, 0.000050, 0.000089
55914691, 22415681.945237, 0.000187, 0.001035, 0.000045, 0.000082
55914692, 22415690.198030, 0.000219, 0.000872, 0.000045, 0.000086
55914693, 22415698.680013, 0.000186, 0.001054, 0.000050, 0.000091
55914694, 22415707.575071, 0.000453, 0.001245, 0.000051, 0.000089
55914695, 22415715.403084, 0.000277, 0.000934, 0.000049, 0.000089
55914696, 22415723.581493, 0.000183, 0.001007, 0.000048, 0.000086
55914697, 22415732.945129, 0.000467, 0.001032, 0.000048, 0.000090
55914698, 22415740.285307, 0.000392, 0.000868, 0.000041, 0.000079
55914699, 22415748.789191, 0.000213, 0.001048, 0.000051, 0.000081
55914700, 22415756.825629, 0.000166, 0.000974, 0.000044, 0.000073
55914701, 22415765.391058, 0.000401, 0.000914, 0.000048, 0.000089
55914702, 22415774.090152, 0.000171, 0.000985, 0.000048, 0.000086
55914703, 22415781.818861, 0.000171, 0.001063, 0.000062, 0.000085
55914704, 22415790.648597, 0.000436, 0.000951, 0.000042, 0.000075
55914705, 22415798.951230, 0.000209, 0.001056, 0.000052, 0.000094
55914706, 22415806.843054, 0.000183, 0.001002, 0.000048, 0.000085
55914707, 22415815.487776, 0.000186, 0.001070, 0.000057, 0.000106
55914708, 22415823.796072, 0.000224, 0.001064, 0.000053, 0.000095
55914709, 22415832.189702, 0.000190, 0.001059, 0.000065, 0.000091
55914710, 22415840.260878, 0.000310, 0.000882, 0.000043, 0.000076
55914711, 22415848.794968, 0.000193, 0.001046, 0.000052, 0.000094
55914712, 22415857.409483, 0.000465, 0.001192, 0.000046, 0.000082
55914713, 22415865.702299, 0.000447, 0.001049, 0.000053, 0.000094
55914714, 22415874.315681, 0.000192, 0.001000, 0.000047, 0.000080
55914715, 22415882.447269, 0.000485, 0.001072, 0.000047, 0.000091
55914716, 22415890.386669, 0.000454, 0.000889, 0.000043, 0.000074
55914717, 22415898.670800, 0.000197, 0.000989, 0.000052, 0.000092
55914718, 22415906.871109, 0.000168, 0.000948, 0.000048, 0.000084
55914719, 22415915.603051, 0.000353, 0.000996, 0.000048, 0.000078
55914720, 22415924.194156, 0.000472, 0.001354, 0.000050, 0.000088
55914721, 22415932.185662, 0.000185, 0.001028, 0.000050, 0.000089
55914722, 22415940.640083, 0.000273, 0.000869, 0.000043, 0.000077
55914723, 22415948.595718, 0.000192, 0.001025, 0.000052, 0.000096
55914724, 22415957.207590, 0.000444, 0.001056, 0.000049, 0.000094
55914725, 22415965.245161, 0.000298, 0.000871, 0.000044, 0.000086
55914726, 22415973.648608, 0.000293, 0.000974, 0.000049, 0.000087
55914727, 22415982.005990, 0.000186, 0.000984, 0.000050, 0.000092
55914728, 22415990.224800, 0.000191, 0.000991, 0.000049, 0.000091
55914729, 22415998.773238, 0.000180, 0.001067, 0.000049, 0.000093
55914730, 22416006.851588, 0.000187, 0.001012, 0.000048, 0.000086
55914731, 22416015.378126, 0.000328, 0.000977, 0.000049, 0.000094
55914732, 22416023.655839, 0.000302, 0.000956, 0.000047, 0.000084
55914733, 22416031.810837, 0.000155, 0.000899, 0.000046, 0.000088
55914734, 22416040.595264, 0.000437, 0.001022, 0.000055, 0.000090
55914735, 22416048.724964, 0.000190, 0.000990, 0.000052, 0.000096
55914736, 22416056.748187, 0.000165, 0.000904, 0.000047, 0.000090
55914737, 22416065.511469, 0.000353, 0.001022, 0.000052, 0.000095
55914738, 22416073.573960, 0.000182, 0.000997, 0.000057, 0.000089
55914739, 22416082.081997, 0.000158, 0.000882, 0.000045, 0.000080
55914740, 22416090.853208, 0.000303, 0.000976, 0.000052, 0.000094
55914741, 22416098.460714, 0.000175, 0.000902, 0.000047, 0.000091
55914742, 22416107.430911, 0.000425, 0.001160, 0.000045, 0.000082
55914743, 22416115.524741, 0.000331, 0.001035, 0.000051, 0.000095
55914744, 22416123.539657, 0.000204, 0.001005, 0.000043, 0.000075
55914745, 22416134.063600, 0.000429, 0.000973, 0.000047, 0.000081
55914746, 22416140.502870, 0.000418, 0.000997, 0.000050, 0.000086
55914747, 22416148.709974, 0.000227, 0.001046, 0.000054, 0.000097
55914748, 22416157.326000, 0.000436, 0.001105, 0.000050, 0.000086
