Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55814210, 21578334.837868, 0.000392, 0.000840, 0.000047, 0.000074
55814211, 21578343.121622, 0.000196, 0.000914, 0.000051, 0.000085
55814212, 21578351.983830, 0.000405, 0.000917, 0.000047, 0.000083
55814213, 21578360.013094, 0.000305, 0.000831, 0.000046, 0.000081
55814214, 21578368.285143, 0.000190, 0.000894, 0.000050, 0.000092
55814215, 21578376.630442, 0.000436, 0.000841, 0.000045, 0.000080
55814216, 21578384.703883, 0.000175, 0.000821, 0.000043, 0.000082
55814217, 21578393.453195, 0.000422, 0.001081, 0.000040, 0.000070
55814218, 21578401.045220, 0.000176, 0.000770, 0.000043, 0.000081
55814219, 21578409.762059, 0.000371, 0.000832, 0.000046, 0.000080
55814220, 21578418.173813, 0.000167, 0.000846, 0.000047, 0.000087
55814221, 21578426.544788, 0.000455, 0.000892, 0.000048, 0.000081
55814222, 21578434.906701, 0.000369, 0.000868, 0.000043, 0.000081
55814223, 21578442.729051, 0.000157, 0.000783, 0.000040, 0.000070
55814224, 21578451.305052, 0.000186, 0.000848, 0.000048, 0.000091
55814225, 21578460.113266, 0.000255, 0.000839, 0.000045, 0.000082
55814226, 21578467.939014, 0.000193, 0.000900, 0.000048, 0.000091
55814227, 21578476.089104, 0.000178, 0.000827, 0.000046, 0.000080
55814228, 21578485.536186, 0.000389, 0.000881, 0.000050, 0.000093
55814229, 21578493.613402, 0.000188, 0.000750, 0.000040, 0.000070
55814230, 21578501.610950, 0.000409, 0.000995, 0.000050, 0.000092
55814231, 21578509.551860, 0.000179, 0.000828, 0.000045, 0.000078
55814232, 21578518.412180, 0.000165, 0.000843, 0.000048, 0.000086
55814233, 21578526.651757, 0.000415, 0.000957, 0.000045, 0.000077
55814234, 21578534.801469, 0.000166, 0.000878, 0.000048, 0.000087
55814235, 21578542.702733, 0.000137, 0.000771, 0.000044, 0.000073
55814236, 21578551.167726, 0.000157, 0.000840, 0.000049, 0.000073
55814237, 21578560.517391, 0.000176, 0.000843, 0.000048, 0.000076
55814238, 21578568.234018, 0.000180, 0.000903, 0.000056, 0.000099
55814239, 21578576.505312, 0.000169, 0.000875, 0.000051, 0.000089
55814240, 21578584.947650, 0.000319, 0.000879, 0.000051, 0.000088
55814241, 21578592.878365, 0.000151, 0.000756, 0.000043, 0.000070
55814242, 21578602.140432, 0.000442, 0.000931, 0.000044, 0.000072
55814243, 21578609.785696, 0.000168, 0.000849, 0.000051, 0.000083
55814244, 21578618.924671, 0.000410, 0.001038, 0.000052, 0.000080
55814245, 21578626.875776, 0.000359, 0.000890, 0.000050, 0.000086
55814246, 21578635.939235, 0.000174, 0.000842, 0.000052, 0.000090
55814247, 21578642.850103, 0.000173, 0.000777, 0.000044, 0.000081
55814248, 21578651.604701, 0.000411, 0.000808, 0.000043, 0.000076
55814249, 21578659.890342, 0.000395, 0.000868, 0.000050, 0.000085
55814250, 21578668.201282, 0.000226, 0.001020, 0.000055, 0.000104
55814251, 21578676.453697, 0.000192, 0.000882, 0.000046, 0.000081
55814252, 21578684.870736, 0.000266, 0.000821, 0.000045, 0.000080
55814253, 21578692.977405, 0.000190, 0.000758, 0.000043, 0.000075
55814254, 21578701.617973, 0.000433, 0.000884, 0.000051, 0.000091
55814255, 21578709.815260, 0.000339, 0.000856, 0.000046, 0.000075
55814256, 21578717.886058, 0.000167, 0.000895, 0.000051, 0.000090
55814257, 21578726.582886, 0.000294, 0.000871, 0.000048, 0.000086
55814258, 21578734.730333, 0.000192, 0.000886, 0.000050, 0.000088
55814259, 21578742.753178, 0.000159, 0.000804, 0.000044, 0.000077
55814260, 21578751.751693, 0.000435, 0.000912, 0.000051, 0.000084
55814261, 21578760.050550, 0.000205, 0.000860, 0.000048, 0.000080
55814262, 21578767.968428, 0.000176, 0.000858, 0.000050, 0.000079
55814263, 21578776.853291, 0.000425, 0.000850, 0.000047, 0.000080
55814264, 21578784.780230, 0.000311, 0.000861, 0.000051, 0.000092
55814265, 21578792.878214, 0.000156, 0.000768, 0.000041, 0.000076
55814266, 21578801.247679, 0.000178, 0.000861, 0.000053, 0.000093
55814267, 21578810.206170, 0.000358, 0.000879, 0.000048, 0.000085
55814268, 21578817.724189, 0.000170, 0.000815, 0.000047, 0.000080
55814269, 21578826.701937, 0.000406, 0.000874, 0.000044, 0.000069
55814270, 21578834.697219, 0.000246, 0.000844, 0.000050, 0.000088
55814271, 21578842.933020, 0.000183, 0.000759, 0.000041, 0.000071
55814272, 21578851.524880, 0.000458, 0.000815, 0.000047, 0.000080
55814273, 21578859.859230, 0.000332, 0.000813, 0.000048, 0.000080
55814274, 21578867.988175, 0.000198, 0.000881, 0.000047, 0.000083
55814275, 21578876.705015, 0.000454, 0.000907, 0.000041, 0.000071
55814276, 21578884.885689, 0.000386, 0.000835, 0.000043, 0.000070
55814277, 21578893.123378, 0.000175, 0.000840, 0.000046, 0.000073
55814278, 21578901.598943, 0.000414, 0.000888, 0.000045, 0.000071
55814279, 21578909.918189, 0.000296, 0.000810, 0.000047, 0.000087
55814280, 21578918.408480, 0.000380, 0.001002, 0.000049, 0.000084
55814281, 21578926.153425, 0.000151, 0.000821, 0.000044, 0.000070
55814282, 21578935.151940, 0.000231, 0.000803, 0.000046, 0.000084
55814283, 21578942.917652, 0.000185, 0.000849, 0.000048, 0.000080
55814284, 21578952.103825, 0.000454, 0.000863, 0.000046, 0.000082
55814285, 21578959.963178, 0.000264, 0.000844, 0.000047, 0.000099
55814286, 21578967.825929, 0.000166, 0.000856, 0.000050, 0.000090
55814287, 21578977.502579, 0.000412, 0.000944, 0.000048, 0.000083
55814288, 21578984.653590, 0.000201, 0.000797, 0.000045, 0.000075
55814289, 21578992.869756, 0.000167, 0.000862, 0.000049, 0.000088
55814290, 21579001.921510, 0.000437, 0.000958, 0.000049, 0.000078
55814291, 21579011.234173, 0.000181, 0.000872, 0.000048, 0.000074
55814292, 21579018.527531, 0.000171, 0.000854, 0.000047, 0.000079
55814293, 21579026.463910, 0.000299, 0.000845, 0.000047, 0.000071
55814294, 21579034.823935, 0.000351, 0.000816, 0.000043, 0.000075
55814295, 21579043.961023, 0.000408, 0.001240, 0.000060, 0.000092
55814296, 21579051.638003, 0.000416, 0.000946, 0.000051, 0.000090
55814297, 21579059.683881, 0.000282, 0.000854, 0.000048, 0.000086
55814298, 21579067.833971, 0.000167, 0.000856, 0.000049, 0.000075
55814299, 21579076.408085, 0.000324, 0.000872, 0.000053, 0.000081
55814300, 21579084.684287, 0.000142, 0.000780, 0.000044, 0.000068
55814301, 21579092.886483, 0.000160, 0.000838, 0.000048, 0.000074
55814302, 21579101.519499, 0.000162, 0.000849, 0.000050, 0.000074
55814303, 21579110.060008, 0.000200, 0.000868, 0.000048, 0.000071
55814304, 21579117.892553, 0.000162, 0.000788, 0.000045, 0.000078
55814305, 21579126.936377, 0.000419, 0.000802, 0.000046, 0.000078
55814306, 21579134.723612, 0.000378, 0.000753, 0.000045, 0.000081
55814307, 21579143.010009, 0.000165, 0.000840, 0.000049, 0.000082
55814308, 21579151.724205, 0.000431, 0.000943, 0.000050, 0.000089
55814309, 21579160.212985, 0.000194, 0.000866, 0.000050, 0.000078
55814310, 21579167.927724, 0.000198, 0.000808, 0.000045, 0.000069
55814311, 21579176.191089, 0.000283, 0.000755, 0.000041, 0.000071
55814312, 21579184.571126, 0.000183, 0.000762, 0.000050, 0.000091
55814313, 21579192.855635, 0.000193, 0.000837, 0.000049, 0.000082
55814314, 21579201.248887, 0.000174, 0.000886, 0.000054, 0.000092
55814315, 21579209.619107, 0.000211, 0.000858, 0.000050, 0.000082
55814316, 21579218.465834, 0.000442, 0.001025, 0.000052, 0.000097
55814317, 21579226.622343, 0.000431, 0.000932, 0.000050, 0.000084
55814318, 21579234.804528, 0.000156, 0.000831, 0.000046, 0.000083
55814319, 21579243.912919, 0.000163, 0.000862, 0.000049, 0.000086
55814320, 21579251.918773, 0.000439, 0.001003, 0.000053, 0.000092
55814321, 21579259.819659, 0.000360, 0.000837, 0.000048, 0.000081
55814322, 21579268.212534, 0.000198, 0.000938, 0.000051, 0.000084
55814323, 21579276.596347, 0.000456, 0.000811, 0.000042, 0.000073
55814324, 21579284.947310, 0.000331, 0.000821, 0.000049, 0.000080
55814325, 21579293.137801, 0.000168, 0.000823, 0.000047, 0.000083
55814326, 21579301.651502, 0.000405, 0.000938, 0.000053, 0.000092
55814327, 21579309.401356, 0.000165, 0.000804, 0.000048, 0.000078
55814328, 21579317.873900, 0.000170, 0.000827, 0.000050, 0.000087
55814329, 21579326.480486, 0.000428, 0.000796, 0.000045, 0.000073
55814330, 21579338.483792, 0.000155, 0.000812, 0.000047, 0.000075
55814331, 21579342.899226, 0.000168, 0.000834, 0.000048, 0.000074
55814332, 21579351.628904, 0.000396, 0.000973, 0.000050, 0.000075
55814333, 21579359.643064, 0.000151, 0.000859, 0.000050, 0.000070
55814334, 21579368.843585, 0.000480, 0.001102, 0.000048, 0.000073
55814335, 21579376.604012, 0.000404, 0.000893, 0.000052, 0.000083
55814336, 21579384.859447, 0.000392, 0.000846, 0.000051, 0.000092
55814337, 21579393.216451, 0.000221, 0.000858, 0.000049, 0.000085
55814338, 21579401.907993, 0.000427, 0.001041, 0.000051, 0.000086
55814339, 21579409.461882, 0.000168, 0.000844, 0.000050, 0.000083
55814340, 21579418.168904, 0.000181, 0.000917, 0.000051, 0.000091
55814341, 21579426.029390, 0.000150, 0.000751, 0.000044, 0.000076
55814342, 21579434.896506, 0.000216, 0.000829, 0.000052, 0.000091
55814343, 21579442.979009, 0.000175, 0.000845, 0.000053, 0.000088
55814344, 21579451.926928, 0.000443, 0.000967, 0.000049, 0.000089
55814345, 21579459.502340, 0.000170, 0.000845, 0.000050, 0.000084
55814346, 21579468.111191, 0.000170, 0.000830, 0.000050, 0.000090
55814347, 21579476.631688, 0.000409, 0.000961, 0.000046, 0.000084
55814348, 21579484.761011, 0.000169, 0.000836, 0.000050, 0.000085
55814349, 21579493.208635, 0.000170, 0.000773, 0.000047, 0.000086
55814350, 21579501.640401, 0.000409, 0.000987, 0.000050, 0.000086
55814351, 21579510.143907, 0.000406, 0.000874, 0.000048, 0.000080
55814352, 21579517.973053, 0.000166, 0.000857, 0.000051, 0.000085
55814353, 21579526.321751, 0.000290, 0.000757, 0.000044, 0.000066
55814354, 21579534.709339, 0.000280, 0.000859, 0.000050, 0.000073
55814355, 21579543.293270, 0.000415, 0.001002, 0.000049, 0.000079
55814356, 21579551.360292, 0.000180, 0.000884, 0.000050, 0.000087
55814357, 21579559.606666, 0.000163, 0.000862, 0.000048, 0.000082
55814358, 21579567.953475, 0.000176, 0.000886, 0.000053, 0.000086
55814359, 21579576.475861, 0.000417, 0.000759, 0.000042, 0.000067
55814360, 21579584.835131, 0.000353, 0.000867, 0.000052, 0.000090
55814361, 21579593.301256, 0.000403, 0.001043, 0.000049, 0.000080
55814362, 21579601.356573, 0.000190, 0.000856, 0.000053, 0.000089
55814363, 21579609.646746, 0.000163, 0.000803, 0.000042, 0.000072
55814364, 21579618.580317, 0.000401, 0.001003, 0.000046, 0.000083
55814365, 21579626.527268, 0.000436, 0.000823, 0.000042, 0.000071
55814366, 21579634.851801, 0.000380, 0.000853, 0.000053, 0.000092
55814367, 21579642.869737, 0.000157, 0.000828, 0.000048, 0.000078
55814368, 21579651.299238, 0.000178, 0.000846, 0.000050, 0.000078
55814369, 21579659.727227, 0.000286, 0.000809, 0.000044, 0.000079
55814370, 21579668.477671, 0.000453, 0.000962, 0.000052, 0.000089
55814371, 21579676.443502, 0.000447, 0.000776, 0.000043, 0.000073
55814372, 21579684.631350, 0.000196, 0.000866, 0.000052, 0.000090
55814373, 21579692.765204, 0.000148, 0.000811, 0.000043, 0.000071
55814374, 21579701.671967, 0.000389, 0.000951, 0.000048, 0.000085
55814375, 21579709.564169, 0.000240, 0.000808, 0.000043, 0.000072
55814376, 21579719.616135, 0.000153, 0.000782, 0.000044, 0.000083
55814377, 21579730.046061, 0.000320, 0.000904, 0.000052, 0.000091
55814378, 21579734.714852, 0.000176, 0.000876, 0.000052, 0.000091
55814379, 21579742.705980, 0.000153, 0.000813, 0.000054, 0.000085
55814380, 21579751.806442, 0.000428, 0.000889, 0.000050, 0.000088
55814381, 21579759.701665, 0.000180, 0.000826, 0.000048, 0.000073
55814382, 21579767.906882, 0.000178, 0.000796, 0.000045, 0.000069
55814383, 21579776.249161, 0.000165, 0.000832, 0.000050, 0.000084
55814384, 21579784.807794, 0.000224, 0.000894, 0.000049, 0.000083
55814385, 21579792.891052, 0.000171, 0.000824, 0.000045, 0.000084
55814386, 21579801.630546, 0.000245, 0.000999, 0.000050, 0.000086
55814387, 21579809.544648, 0.000170, 0.000862, 0.000048, 0.000083
55814388, 21579817.892590, 0.000168, 0.000797, 0.000045, 0.000083
55814389, 21579826.169925, 0.000160, 0.000867, 0.000050, 0.000086
55814390, 21579834.855426, 0.000317, 0.000854, 0.000051, 0.000085
55814391, 21579843.026283, 0.000194, 0.000880, 0.000048, 0.000082
55814392, 21579851.728396, 0.000486, 0.000871, 0.000051, 0.000089
55814393, 21579859.759171, 0.000163, 0.000849, 0.000050, 0.000091
55814394, 21579868.615715, 0.000457, 0.001013, 0.000047, 0.000085
55814395, 21579876.734088, 0.000417, 0.000907, 0.000048, 0.000086
55814396, 21579884.957052, 0.000373, 0.000829, 0.000048, 0.000086
55814397, 21579893.249490, 0.000177, 0.000860, 0.000048, 0.000088
55814398, 21579901.283285, 0.000183, 0.000841, 0.000051, 0.000088
55814399, 21579910.092254, 0.000238, 0.000864, 0.000049, 0.000084
55814400, 21579917.903654, 0.000190, 0.000784, 0.000045, 0.000078
55814401, 21579926.204021, 0.000156, 0.000813, 0.000042, 0.000076
55814402, 21579934.614264, 0.000171, 0.000781, 0.000044, 0.000078
55814403, 21579943.241240, 0.000197, 0.000853, 0.000047, 0.000082
55814404, 21579951.818374, 0.000411, 0.000898, 0.000056, 0.000090
55814405, 21579960.006600, 0.000225, 0.000853, 0.000050, 0.000085
55814406, 21579967.912017, 0.000172, 0.000793, 0.000049, 0.000084
55814407, 21579976.643582, 0.000401, 0.000853, 0.000049, 0.000086
55814408, 21579984.651324, 0.000157, 0.000832, 0.000050, 0.000092
55814409, 21579994.000612, 0.000170, 0.000855, 0.000049, 0.000080
55814410, 21580002.538478, 0.000208, 0.000844, 0.000045, 0.000078
55814411, 21580009.885453, 0.000243, 0.000802, 0.000042, 0.000072
55814412, 21580017.974375, 0.000172, 0.000800, 0.000046, 0.000082
55814413, 21580026.603238, 0.000176, 0.000851, 0.000048, 0.000079
55814414, 21580034.740490, 0.000202, 0.000811, 0.000046, 0.000082
55814415, 21580042.953636, 0.000163, 0.000808, 0.000044, 0.000079
55814416, 21580051.335561, 0.000171, 0.000897, 0.000043, 0.000073
55814417, 21580059.746182, 0.000181, 0.000764, 0.000042, 0.000071
55814418, 21580067.898915, 0.000147, 0.000829, 0.000043, 0.000068
55814419, 21580076.200793, 0.000152, 0.000787, 0.000045, 0.000067
55814420, 21580084.904417, 0.000357, 0.000853, 0.000047, 0.000069
55814421, 21580093.103215, 0.000165, 0.000833, 0.000048, 0.000078
55814422, 21580101.518744, 0.000290, 0.000815, 0.000045, 0.000081
55814423, 21580109.590297, 0.000163, 0.000733, 0.000041, 0.000072
55814424, 21580118.543503, 0.000414, 0.001021, 0.000045, 0.000079
55814425, 21580126.848401, 0.000435, 0.000801, 0.000046, 0.000079
55814426, 21580134.789689, 0.000209, 0.000862, 0.000050, 0.000074
55814427, 21580143.040593, 0.000170, 0.000826, 0.000048, 0.000074
55814428, 21580152.178058, 0.000404, 0.000948, 0.000047, 0.000079
55814429, 21580159.735723, 0.000199, 0.000805, 0.000043, 0.000073
55814430, 21580168.207512, 0.000167, 0.000894, 0.000052, 0.000087
55814431, 21580176.745756, 0.000462, 0.000880, 0.000048, 0.000083
55814432, 21580185.089167, 0.000369, 0.000867, 0.000048, 0.000077
55814433, 21580193.025924, 0.000168, 0.000874, 0.000051, 0.000091
55814434, 21580201.249265, 0.000172, 0.000843, 0.000049, 0.000089
55814435, 21580209.831308, 0.000222, 0.000792, 0.000043, 0.000076
55814436, 21580218.256277, 0.000165, 0.000860, 0.000052, 0.000087
55814437, 21580226.783570, 0.000390, 0.000852, 0.000048, 0.000087
55814438, 21580235.114899, 0.000177, 0.000856, 0.000049, 0.000090
55814439, 21580243.050523, 0.000176, 0.000789, 0.000048, 0.000093
55814440, 21580251.788885, 0.000441, 0.000850, 0.000048, 0.000091
55814441, 21580259.757736, 0.000199, 0.000779, 0.000043, 0.000077
55814442, 21580267.989761, 0.000185, 0.000864, 0.000051, 0.000095
55814443, 21580278.261857, 0.000407, 0.000880, 0.000049, 0.000088
55814444, 21580284.917859, 0.000175, 0.000858, 0.000047, 0.000076
55814445, 21580293.501034, 0.000355, 0.001025, 0.000048, 0.000085
55814446, 21580301.952057, 0.000407, 0.000924, 0.000048, 0.000086
55814447, 21580309.658489, 0.000157, 0.000825, 0.000043, 0.000076
55814448, 21580318.120461, 0.000187, 0.000860, 0.000050, 0.000087
55814449, 21580327.476923, 0.000404, 0.000879, 0.000043, 0.000071
55814450, 21580334.783874, 0.000175, 0.000885, 0.000052, 0.000089
55814451, 21580343.072536, 0.000170, 0.000838, 0.000047, 0.000082
55814452, 21580351.736892, 0.000408, 0.000975, 0.000053, 0.000076
55814453, 21580359.450120, 0.000156, 0.000789, 0.000041, 0.000070
55814454, 21580368.490169, 0.000409, 0.001089, 0.000055, 0.000090
55814455, 21580379.251611, 0.000454, 0.000870, 0.000047, 0.000081
55814456, 21580384.621193, 0.000187, 0.000888, 0.000052, 0.000090
55814457, 21580393.587991, 0.000446, 0.001157, 0.000048, 0.000081
55814458, 21580401.906860, 0.000412, 0.000937, 0.000054, 0.000092
55814459, 21580409.801705, 0.000391, 0.000783, 0.000041, 0.000075
55814460, 21580418.627666, 0.000406, 0.001176, 0.000051, 0.000088
55814461, 21580426.687891, 0.000411, 0.000866, 0.000048, 0.000083
55814462, 21580434.773792, 0.000214, 0.000905, 0.000052, 0.000094
55814463, 21580442.957865, 0.000171, 0.000833, 0.000051, 0.000085
55814464, 21580452.272415, 0.000448, 0.000938, 0.000052, 0.000095
55814465, 21580459.418894, 0.000151, 0.000771, 0.000040, 0.000073
55814466, 21580468.602802, 0.000454, 0.001092, 0.000050, 0.000083
55814467, 21580476.511617, 0.000363, 0.000835, 0.000046, 0.000073
55814468, 21580484.775737, 0.000218, 0.000895, 0.000047, 0.000079
55814469, 21580492.757048, 0.000166, 0.000816, 0.000047, 0.000069
55814470, 21580501.579233, 0.000393, 0.000820, 0.000045, 0.000083
55814471, 21580509.871293, 0.000142, 0.000758, 0.000040, 0.000070
55814472, 21580517.842410, 0.000165, 0.000837, 0.000047, 0.000081
55814473, 21580526.663084, 0.000415, 0.000902, 0.000047, 0.000079
55814474, 21580534.671581, 0.000187, 0.000872, 0.000052, 0.000088
55814475, 21580543.411831, 0.000409, 0.001037, 0.000047, 0.000081
55814476, 21580551.802440, 0.000413, 0.000923, 0.000053, 0.000094
55814477, 21580559.557958, 0.000183, 0.000763, 0.000041, 0.000070
55814478, 21580567.856815, 0.000170, 0.000847, 0.000048, 0.000087
55814479, 21580576.520415, 0.000420, 0.000823, 0.000048, 0.000087
55814480, 21580584.860429, 0.000240, 0.000875, 0.000051, 0.000086
55814481, 21580592.993905, 0.000173, 0.000802, 0.000046, 0.000085
55814482, 21580601.757942, 0.000473, 0.000773, 0.000044, 0.000080
55814483, 21580609.412646, 0.000150, 0.000781, 0.000042, 0.000070
55814484, 21580618.321674, 0.000405, 0.001028, 0.000047, 0.000075
55814485, 21580626.255410, 0.000189, 0.000837, 0.000046, 0.000073
55814486, 21580634.920521, 0.000295, 0.000857, 0.000050, 0.000089
55814487, 21580643.097419, 0.000173, 0.000810, 0.000046, 0.000086
55814488, 21580651.221833, 0.000154, 0.000766, 0.000043, 0.000080
55814489, 21580659.580348, 0.000178, 0.000834, 0.000048, 0.000086
55814490, 21580668.032503, 0.000174, 0.000971, 0.000058, 0.000101
55814491, 21580676.532233, 0.000373, 0.000875, 0.000046, 0.000087
55814492, 21580684.612849, 0.000171, 0.000870, 0.000052, 0.000089
55814493, 21580692.901133, 0.000166, 0.000862, 0.000047, 0.000077
55814494, 21580701.608533, 0.000426, 0.000926, 0.000042, 0.000071
55814495, 21580709.759001, 0.000214, 0.000846, 0.000048, 0.000081
55814496, 21580717.907958, 0.000173, 0.000845, 0.000048, 0.000085
55814497, 21580726.289883, 0.000175, 0.000841, 0.000049, 0.000089
55814498, 21580734.847761, 0.000250, 0.000881, 0.000050, 0.000089
55814499, 21580744.684128, 0.000172, 0.000812, 0.000048, 0.000089
55814500, 21580751.682218, 0.000151, 0.000793, 0.000045, 0.000082
55814501, 21580759.767364, 0.000217, 0.000848, 0.000046, 0.000112
55814502, 21580769.530103, 0.000169, 0.000860, 0.000049, 0.000090
55814503, 21580776.272571, 0.000167, 0.000823, 0.000046, 0.000080
55814504, 21580784.750024, 0.000170, 0.000892, 0.000053, 0.000088
55814505, 21580792.877081, 0.000159, 0.000838, 0.000048, 0.000076
55814506, 21580801.094003, 0.000154, 0.000795, 0.000045, 0.000080
55814507, 21580809.639043, 0.000225, 0.000818, 0.000043, 0.000071
55814508, 21580817.957534, 0.000172, 0.000913, 0.000052, 0.000079
55814509, 21580826.820498, 0.000418, 0.000941, 0.000050, 0.000079
55814510, 21580834.819933, 0.000219, 0.000905, 0.000054, 0.000091
