Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55804257, 21495392.525100, 0.000265, 0.000828, 0.000046, 0.000085
55804258, 21495401.054282, 0.000444, 0.000834, 0.000047, 0.000075
55804259, 21495408.970649, 0.000169, 0.000831, 0.000047, 0.000072
55804260, 21495417.372963, 0.000171, 0.000844, 0.000051, 0.000080
55804261, 21495426.112458, 0.000157, 0.000779, 0.000044, 0.000075
55804262, 21495434.029580, 0.000233, 0.000801, 0.000046, 0.000080
55804263, 21495442.436048, 0.000172, 0.000825, 0.000048, 0.000086
55804264, 21495451.112486, 0.000437, 0.000908, 0.000045, 0.000075
55804265, 21495458.919732, 0.000168, 0.000823, 0.000047, 0.000075
55804266, 21495467.645256, 0.000276, 0.000823, 0.000046, 0.000074
55804267, 21495475.961104, 0.000161, 0.000756, 0.000044, 0.000073
55804268, 21495484.565424, 0.000425, 0.000828, 0.000046, 0.000080
55804269, 21495492.419113, 0.000167, 0.000833, 0.000047, 0.000080
55804270, 21495500.754596, 0.000165, 0.000800, 0.000046, 0.000080
55804271, 21495509.883754, 0.000381, 0.000791, 0.000047, 0.000081
55804272, 21495517.297183, 0.000170, 0.000767, 0.000043, 0.000073
55804273, 21495525.549597, 0.000156, 0.000734, 0.000042, 0.000075
55804274, 21495534.110118, 0.000304, 0.000807, 0.000046, 0.000076
55804275, 21495543.622143, 0.000194, 0.000815, 0.000046, 0.000080
55804276, 21495550.635336, 0.000158, 0.000816, 0.000049, 0.000075
55804277, 21495559.545120, 0.000201, 0.000812, 0.000046, 0.000071
55804278, 21495567.505287, 0.000188, 0.000810, 0.000048, 0.000086
55804279, 21495575.452616, 0.000145, 0.000742, 0.000043, 0.000091
55804280, 21495584.238552, 0.000170, 0.000834, 0.000048, 0.000086
55804281, 21495592.369763, 0.000234, 0.000795, 0.000046, 0.000082
55804282, 21495600.725257, 0.000167, 0.000833, 0.000048, 0.000086
55804283, 21495609.368846, 0.000434, 0.000833, 0.000047, 0.000082
55804284, 21495617.438511, 0.000171, 0.000849, 0.000048, 0.000086
55804285, 21495627.134419, 0.000157, 0.000757, 0.000044, 0.000073
55804286, 21495634.450810, 0.000432, 0.000929, 0.000045, 0.000085
55804287, 21495642.986032, 0.000429, 0.001141, 0.000051, 0.000089
55804288, 21495651.076087, 0.000452, 0.000981, 0.000053, 0.000093
55804289, 21495659.031345, 0.000240, 0.000828, 0.000046, 0.000081
55804290, 21495667.523901, 0.000179, 0.000902, 0.000052, 0.000096
55804291, 21495675.981720, 0.000474, 0.000874, 0.000042, 0.000077
55804292, 21495684.436518, 0.000439, 0.000825, 0.000049, 0.000083
55804293, 21495692.299269, 0.000160, 0.000761, 0.000046, 0.000079
55804294, 21495701.187153, 0.000443, 0.001030, 0.000047, 0.000080
55804295, 21495709.069160, 0.000206, 0.000785, 0.000042, 0.000070
55804296, 21495717.196217, 0.000151, 0.000739, 0.000042, 0.000066
55804297, 21495726.144514, 0.000458, 0.000891, 0.000046, 0.000072
55804298, 21495734.002734, 0.000159, 0.000815, 0.000046, 0.000071
55804299, 21495742.483208, 0.000268, 0.000822, 0.000049, 0.000080
55804300, 21495751.039575, 0.000411, 0.000812, 0.000051, 0.000082
55804301, 21495759.089984, 0.000267, 0.000795, 0.000052, 0.000073
55804302, 21495768.089254, 0.000455, 0.001011, 0.000044, 0.000073
55804303, 21495776.093220, 0.000430, 0.000843, 0.000048, 0.000081
55804304, 21495784.099829, 0.000183, 0.000811, 0.000047, 0.000082
55804305, 21495792.454568, 0.000289, 0.000803, 0.000048, 0.000086
55804306, 21495801.234086, 0.000451, 0.001035, 0.000048, 0.000082
55804307, 21495809.162913, 0.000293, 0.000759, 0.000045, 0.000086
55804308, 21495818.001711, 0.000454, 0.001103, 0.000042, 0.000071
55804309, 21495826.089878, 0.000471, 0.000883, 0.000048, 0.000083
55804310, 21495834.417431, 0.000192, 0.000834, 0.000046, 0.000080
55804311, 21495842.394589, 0.000190, 0.000785, 0.000047, 0.000087
55804312, 21495850.775759, 0.000180, 0.000845, 0.000051, 0.000087
55804313, 21495858.975312, 0.000177, 0.000875, 0.000043, 0.000073
55804314, 21495867.303243, 0.000168, 0.000783, 0.000043, 0.000070
55804315, 21495876.602690, 0.000437, 0.001007, 0.000048, 0.000086
55804316, 21495884.354810, 0.000405, 0.000802, 0.000047, 0.000082
55804317, 21495892.503389, 0.000237, 0.000834, 0.000048, 0.000086
55804318, 21495900.661786, 0.000171, 0.000837, 0.000046, 0.000077
55804319, 21495909.167180, 0.000168, 0.000823, 0.000050, 0.000092
55804320, 21495917.306698, 0.000163, 0.000746, 0.000042, 0.000075
55804321, 21495926.601236, 0.000472, 0.000860, 0.000051, 0.000092
55804322, 21495933.968978, 0.000183, 0.000844, 0.000046, 0.000075
55804323, 21495943.441358, 0.000239, 0.000774, 0.000043, 0.000065
55804324, 21495950.729052, 0.000193, 0.000848, 0.000046, 0.000078
55804325, 21495959.172900, 0.000243, 0.000859, 0.000047, 0.000084
55804326, 21495967.778353, 0.000190, 0.000784, 0.000041, 0.000073
55804327, 21495977.163134, 0.000188, 0.000823, 0.000045, 0.000078
55804328, 21495983.900693, 0.000170, 0.000832, 0.000048, 0.000080
55804329, 21495992.299986, 0.000189, 0.000809, 0.000046, 0.000079
55804330, 21496001.187870, 0.000162, 0.000769, 0.000043, 0.000078
55804331, 21496009.795966, 0.000409, 0.000822, 0.000041, 0.000069
55804332, 21496017.321159, 0.000179, 0.000740, 0.000043, 0.000073
55804333, 21496026.262282, 0.000493, 0.000956, 0.000046, 0.000082
55804334, 21496034.206212, 0.000309, 0.000820, 0.000047, 0.000084
55804335, 21496043.138651, 0.000412, 0.001057, 0.000047, 0.000080
55804336, 21496051.640269, 0.000419, 0.001030, 0.000048, 0.000082
55804337, 21496060.877415, 0.000222, 0.000795, 0.000046, 0.000078
55804338, 21496067.858514, 0.000149, 0.000756, 0.000040, 0.000065
55804339, 21496075.671801, 0.000182, 0.000830, 0.000048, 0.000071
55804340, 21496084.396570, 0.000373, 0.000861, 0.000048, 0.000081
55804341, 21496092.679946, 0.000172, 0.000807, 0.000046, 0.000076
55804342, 21496100.760939, 0.000174, 0.000795, 0.000041, 0.000072
55804343, 21496109.825908, 0.000430, 0.000722, 0.000042, 0.000071
55804344, 21496117.744541, 0.000269, 0.000763, 0.000044, 0.000076
55804345, 21496125.804389, 0.000168, 0.000811, 0.000046, 0.000080
55804346, 21496134.100225, 0.000289, 0.000806, 0.000047, 0.000083
55804347, 21496142.579189, 0.000263, 0.000880, 0.000048, 0.000084
55804348, 21496151.174825, 0.000420, 0.001042, 0.000053, 0.000088
55804349, 21496159.132726, 0.000261, 0.000832, 0.000047, 0.000083
55804350, 21496167.496527, 0.000282, 0.000787, 0.000042, 0.000076
55804351, 21496176.347407, 0.000168, 0.000855, 0.000134, 0.000086
55804352, 21496184.027409, 0.000181, 0.000826, 0.000048, 0.000083
55804353, 21496192.627576, 0.000267, 0.000831, 0.000048, 0.000082
55804354, 21496201.255306, 0.000433, 0.001012, 0.000048, 0.000081
55804355, 21496208.948900, 0.000169, 0.000810, 0.000048, 0.000083
55804356, 21496217.651769, 0.000170, 0.000809, 0.000047, 0.000082
55804357, 21496226.325942, 0.000469, 0.001033, 0.000050, 0.000074
55804358, 21496233.910415, 0.000172, 0.000873, 0.000047, 0.000075
55804359, 21496242.449414, 0.000173, 0.000928, 0.000048, 0.000086
55804360, 21496251.319551, 0.000439, 0.000981, 0.000047, 0.000080
55804361, 21496259.331069, 0.000381, 0.000829, 0.000048, 0.000084
55804362, 21496267.508345, 0.000192, 0.000805, 0.000046, 0.000078
55804363, 21496276.250105, 0.000445, 0.001010, 0.000049, 0.000089
55804364, 21496284.030165, 0.000168, 0.000832, 0.000047, 0.000079
55804365, 21496292.571052, 0.000260, 0.000853, 0.000049, 0.000088
55804366, 21496301.038310, 0.000462, 0.000858, 0.000045, 0.000081
55804367, 21496316.182336, 0.000180, 0.000728, 0.000040, 0.000071
55804368, 21496317.773086, 0.000144, 0.000745, 0.000040, 0.000072
55804369, 21496326.133866, 0.000177, 0.000853, 0.000047, 0.000079
55804370, 21496334.528629, 0.000159, 0.000822, 0.000046, 0.000080
55804371, 21496342.527687, 0.000155, 0.000785, 0.000041, 0.000075
55804372, 21496350.960585, 0.000153, 0.000775, 0.000043, 0.000075
55804373, 21496359.237920, 0.000344, 0.000780, 0.000041, 0.000073
55804374, 21496367.571514, 0.000172, 0.000815, 0.000052, 0.000083
55804375, 21496376.452602, 0.000452, 0.000914, 0.000045, 0.000079
55804376, 21496384.306668, 0.000326, 0.000804, 0.000046, 0.000075
55804377, 21496392.703318, 0.000170, 0.000812, 0.000046, 0.000076
55804378, 21496400.758636, 0.000176, 0.000858, 0.000049, 0.000090
55804379, 21496409.235711, 0.000374, 0.000716, 0.000041, 0.000074
55804380, 21496417.473777, 0.000225, 0.000816, 0.000050, 0.000088
55804381, 21496426.212517, 0.000457, 0.000906, 0.000045, 0.000081
55804382, 21496434.630689, 0.000442, 0.000796, 0.000044, 0.000075
55804383, 21496442.806077, 0.000431, 0.001048, 0.000043, 0.000071
55804384, 21496450.722822, 0.000170, 0.000754, 0.000045, 0.000074
55804385, 21496458.942009, 0.000180, 0.000713, 0.000041, 0.000073
55804386, 21496467.516501, 0.000174, 0.000844, 0.000047, 0.000089
55804387, 21496476.164620, 0.000426, 0.000975, 0.000045, 0.000081
55804388, 21496484.455171, 0.000450, 0.000820, 0.000047, 0.000083
55804389, 21496492.524836, 0.000166, 0.000822, 0.000045, 0.000080
55804390, 21496500.789711, 0.000169, 0.000840, 0.000048, 0.000085
55804391, 21496510.876792, 0.000284, 0.000730, 0.000040, 0.000071
55804392, 21496517.376097, 0.000178, 0.000812, 0.000051, 0.000086
55804393, 21496526.264736, 0.000418, 0.000943, 0.000046, 0.000080
55804394, 21496534.292867, 0.000306, 0.000793, 0.000046, 0.000081
55804395, 21496542.323264, 0.000182, 0.000824, 0.000045, 0.000082
55804396, 21496550.911726, 0.000172, 0.000807, 0.000055, 0.000079
55804397, 21496559.278925, 0.000442, 0.000789, 0.000042, 0.000072
55804398, 21496567.740142, 0.000184, 0.000822, 0.000047, 0.000078
55804399, 21496575.700309, 0.000169, 0.000817, 0.000048, 0.000089
55804400, 21496584.466989, 0.000441, 0.000846, 0.000047, 0.000075
55804401, 21496592.515887, 0.000168, 0.000812, 0.000048, 0.000082
55804402, 21496600.705246, 0.000166, 0.000826, 0.000048, 0.000080
55804403, 21496609.535359, 0.000160, 0.000766, 0.000045, 0.000074
55804404, 21496617.529131, 0.000235, 0.000869, 0.000054, 0.000087
55804405, 21496625.594643, 0.000165, 0.000812, 0.000051, 0.000082
55804406, 21496634.081158, 0.000170, 0.000853, 0.000048, 0.000090
55804407, 21496642.632239, 0.000168, 0.000806, 0.000045, 0.000079
55804408, 21496650.993019, 0.000440, 0.000804, 0.000042, 0.000071
55804409, 21496659.321705, 0.000322, 0.000833, 0.000045, 0.000073
55804410, 21496667.646238, 0.000256, 0.000905, 0.000052, 0.000093
55804411, 21496676.041755, 0.000426, 0.000825, 0.000048, 0.000091
55804412, 21496684.464837, 0.000452, 0.000810, 0.000045, 0.000082
55804413, 21496692.586986, 0.000276, 0.000846, 0.000045, 0.000075
55804414, 21496701.054622, 0.000457, 0.000881, 0.000040, 0.000069
55804415, 21496709.265125, 0.000429, 0.000736, 0.000041, 0.000070
55804416, 21496717.497527, 0.000171, 0.000804, 0.000046, 0.000078
55804417, 21496725.519995, 0.000161, 0.000801, 0.000045, 0.000071
55804418, 21496734.287808, 0.000383, 0.000832, 0.000049, 0.000080
55804419, 21496742.517190, 0.000197, 0.000848, 0.000043, 0.000077
55804420, 21496751.674666, 0.000434, 0.000999, 0.000047, 0.000075
55804421, 21496759.246680, 0.000344, 0.000831, 0.000047, 0.000079
55804422, 21496767.511932, 0.000203, 0.000818, 0.000049, 0.000083
55804423, 21496776.049043, 0.000486, 0.000828, 0.000048, 0.000084
55804424, 21496784.056030, 0.000173, 0.000821, 0.000048, 0.000082
55804425, 21496792.361683, 0.000169, 0.000852, 0.000044, 0.000074
55804426, 21496801.172918, 0.000461, 0.000938, 0.000044, 0.000073
55804427, 21496808.947314, 0.000160, 0.000800, 0.000048, 0.000080
55804428, 21496817.481782, 0.000208, 0.000838, 0.000052, 0.000090
55804429, 21496826.204663, 0.000432, 0.001028, 0.000047, 0.000082
55804430, 21496834.351732, 0.000407, 0.000846, 0.000046, 0.000074
55804431, 21496842.374200, 0.000167, 0.000756, 0.000044, 0.000072
55804432, 21496851.032514, 0.000432, 0.000853, 0.000045, 0.000078
55804433, 21496859.206392, 0.000261, 0.000792, 0.000047, 0.000079
55804434, 21496867.609839, 0.000224, 0.000841, 0.000057, 0.000088
55804435, 21496875.949097, 0.000437, 0.000805, 0.000046, 0.000091
55804436, 21496884.310255, 0.000285, 0.000856, 0.000049, 0.000089
55804437, 21496892.306669, 0.000176, 0.000839, 0.000045, 0.000079
55804438, 21496901.099780, 0.000482, 0.000925, 0.000041, 0.000078
55804439, 21496909.432242, 0.000410, 0.000861, 0.000044, 0.000079
55804440, 21496917.637081, 0.000273, 0.000849, 0.000047, 0.000080
55804441, 21496926.228564, 0.000441, 0.000950, 0.000047, 0.000078
55804442, 21496934.416034, 0.000263, 0.000781, 0.000043, 0.000080
55804443, 21496942.397346, 0.000237, 0.000802, 0.000047, 0.000084
55804444, 21496951.007707, 0.000425, 0.000888, 0.000040, 0.000072
55804445, 21496959.058493, 0.000169, 0.000835, 0.000051, 0.000076
55804446, 21496967.328654, 0.000163, 0.000839, 0.000047, 0.000083
55804447, 21496977.846556, 0.000169, 0.000809, 0.000046, 0.000090
55804448, 21496984.638109, 0.000281, 0.000838, 0.000046, 0.000083
55804449, 21496992.247502, 0.000156, 0.000848, 0.000048, 0.000077
55804450, 21497001.104424, 0.000443, 0.000964, 0.000040, 0.000070
55804451, 21497009.369677, 0.000288, 0.000835, 0.000052, 0.000082
55804452, 21497017.429525, 0.000170, 0.000790, 0.000047, 0.000081
55804453, 21497025.909998, 0.000389, 0.000758, 0.000044, 0.000086
55804454, 21497034.121257, 0.000157, 0.000782, 0.000046, 0.000081
55804455, 21497042.411807, 0.000191, 0.000835, 0.000049, 0.000088
55804456, 21497051.166782, 0.000415, 0.000922, 0.000042, 0.000074
55804457, 21497059.164329, 0.000261, 0.000856, 0.000047, 0.000085
55804458, 21497067.469983, 0.000154, 0.000833, 0.000046, 0.000081
55804459, 21497076.300474, 0.000432, 0.001047, 0.000047, 0.000074
55804460, 21497084.301042, 0.000421, 0.000807, 0.000047, 0.000077
55804461, 21497092.363156, 0.000159, 0.000828, 0.000047, 0.000088
55804462, 21497101.063759, 0.000463, 0.000878, 0.000046, 0.000082
55804463, 21497108.952940, 0.000147, 0.000767, 0.000042, 0.000075
55804464, 21497117.557261, 0.000159, 0.000819, 0.000045, 0.000080
55804465, 21497126.022253, 0.000171, 0.000798, 0.000043, 0.000070
55804466, 21497134.022066, 0.000228, 0.000790, 0.000040, 0.000068
55804467, 21497142.964699, 0.000426, 0.001051, 0.000041, 0.000068
55804468, 21497150.674152, 0.000167, 0.000827, 0.000048, 0.000084
55804469, 21497159.412136, 0.000388, 0.000834, 0.000048, 0.000082
55804470, 21497167.462922, 0.000264, 0.000796, 0.000051, 0.000080
55804471, 21497175.780280, 0.000172, 0.000830, 0.000045, 0.000082
55804472, 21497184.132376, 0.000258, 0.000812, 0.000047, 0.000083
55804473, 21497192.569806, 0.000159, 0.000746, 0.000046, 0.000069
55804474, 21497200.631542, 0.000173, 0.000864, 0.000047, 0.000093
55804475, 21497209.430316, 0.000402, 0.000806, 0.000046, 0.000077
55804476, 21497217.510554, 0.000174, 0.000882, 0.000053, 0.000085
55804477, 21497226.323299, 0.000431, 0.001093, 0.000048, 0.000082
55804478, 21497234.105247, 0.000195, 0.000860, 0.000048, 0.000083
55804479, 21497242.453945, 0.000154, 0.000726, 0.000040, 0.000070
55804480, 21497251.118301, 0.000430, 0.000895, 0.000048, 0.000084
55804481, 21497259.058078, 0.000163, 0.000824, 0.000047, 0.000081
55804482, 21497267.419236, 0.000168, 0.000820, 0.000049, 0.000087
55804483, 21497276.218766, 0.000460, 0.000862, 0.000046, 0.000081
55804484, 21497284.356773, 0.000427, 0.000854, 0.000049, 0.000083
55804485, 21497292.376220, 0.000149, 0.000730, 0.000043, 0.000076
55804486, 21497301.446853, 0.000473, 0.001060, 0.000049, 0.000087
55804487, 21497309.216341, 0.000350, 0.000797, 0.000045, 0.000078
55804488, 21497317.432130, 0.000261, 0.000805, 0.000047, 0.000083
55804489, 21497325.832934, 0.000171, 0.000793, 0.000047, 0.000078
55804490, 21497333.966033, 0.000167, 0.000897, 0.000048, 0.000080
55804491, 21497342.507297, 0.000153, 0.000715, 0.000042, 0.000072
55804492, 21497351.352514, 0.000427, 0.001046, 0.000048, 0.000088
55804493, 21497359.247737, 0.000376, 0.000770, 0.000044, 0.000077
55804494, 21497367.390653, 0.000266, 0.000769, 0.000045, 0.000080
55804495, 21497376.126371, 0.000351, 0.000976, 0.000048, 0.000089
55804496, 21497383.940037, 0.000168, 0.000859, 0.000053, 0.000088
55804497, 21497392.279295, 0.000165, 0.000811, 0.000050, 0.000086
55804498, 21497400.479981, 0.000160, 0.000757, 0.000042, 0.000075
55804499, 21497409.434319, 0.000439, 0.000826, 0.000050, 0.000088
55804500, 21497417.653506, 0.000263, 0.000850, 0.000050, 0.000086
55804501, 21497425.622735, 0.000205, 0.000816, 0.000047, 0.000086
55804502, 21497434.112270, 0.000160, 0.000802, 0.000042, 0.000070
55804503, 21497442.188732, 0.000163, 0.000731, 0.000044, 0.000080
55804504, 21497450.630315, 0.000205, 0.000811, 0.000047, 0.000082
55804505, 21497459.426069, 0.000351, 0.000839, 0.000047, 0.000074
55804506, 21497467.454577, 0.000167, 0.000772, 0.000043, 0.000068
55804507, 21497476.183499, 0.000444, 0.000931, 0.000049, 0.000083
55804508, 21497484.336233, 0.000415, 0.000813, 0.000047, 0.000079
55804509, 21497492.377202, 0.000212, 0.000762, 0.000044, 0.000078
55804510, 21497501.393840, 0.000173, 0.000911, 0.000048, 0.000081
55804511, 21497509.235824, 0.000265, 0.000837, 0.000052, 0.000088
55804512, 21497517.659661, 0.000180, 0.000895, 0.000047, 0.000079
55804513, 21497525.904146, 0.000172, 0.000803, 0.000043, 0.000072
55804514, 21497534.229811, 0.000255, 0.000801, 0.000041, 0.000076
55804515, 21497542.804680, 0.000242, 0.000762, 0.000042, 0.000072
55804516, 21497551.423348, 0.000465, 0.000990, 0.000048, 0.000084
55804517, 21497559.365014, 0.000269, 0.000844, 0.000046, 0.000075
55804518, 21497567.797912, 0.000247, 0.000900, 0.000049, 0.000076
55804519, 21497575.679919, 0.000202, 0.000835, 0.000042, 0.000070
55804520, 21497583.868900, 0.000161, 0.000762, 0.000044, 0.000075
55804521, 21497592.469822, 0.000164, 0.000823, 0.000047, 0.000082
55804522, 21497601.015995, 0.000171, 0.000843, 0.000049, 0.000085
55804523, 21497609.378663, 0.000426, 0.000813, 0.000050, 0.000082
55804524, 21497618.961296, 0.000437, 0.001083, 0.000048, 0.000086
55804525, 21497625.805711, 0.000168, 0.000813, 0.000047, 0.000080
55804526, 21497633.910113, 0.000149, 0.000776, 0.000042, 0.000077
55804527, 21497642.401914, 0.000225, 0.000796, 0.000048, 0.000080
55804528, 21497651.625468, 0.000371, 0.000916, 0.000048, 0.000076
55804529, 21497659.521068, 0.000458, 0.000834, 0.000046, 0.000088
55804530, 21497668.246969, 0.000216, 0.000908, 0.000053, 0.000100
55804531, 21497676.158428, 0.000456, 0.000915, 0.000042, 0.000078
55804532, 21497684.337969, 0.000424, 0.000781, 0.000042, 0.000075
55804533, 21497692.459363, 0.000192, 0.000820, 0.000047, 0.000079
55804534, 21497701.062173, 0.000370, 0.000874, 0.000046, 0.000085
55804535, 21497709.180924, 0.000339, 0.000775, 0.000043, 0.000073
55804536, 21497717.695757, 0.000201, 0.000813, 0.000047, 0.000086
55804537, 21497726.224184, 0.000430, 0.000913, 0.000045, 0.000082
55804538, 21497734.132244, 0.000147, 0.000784, 0.000042, 0.000071
55804539, 21497742.748647, 0.000253, 0.000807, 0.000051, 0.000083
55804540, 21497750.816424, 0.000170, 0.000861, 0.000047, 0.000080
55804541, 21497759.289346, 0.000272, 0.000834, 0.000046, 0.000075
55804542, 21497768.029973, 0.000414, 0.001116, 0.000046, 0.000077
55804543, 21497775.878376, 0.000173, 0.000801, 0.000048, 0.000084
55804544, 21497784.449469, 0.000411, 0.000810, 0.000043, 0.000072
55804545, 21497792.610887, 0.000173, 0.000832, 0.000048, 0.000085
55804546, 21497800.965248, 0.000163, 0.000838, 0.000047, 0.000084
55804547, 21497809.161403, 0.000159, 0.000843, 0.000047, 0.000086
55804548, 21497818.666254, 0.000274, 0.000839, 0.000044, 0.000080
55804549, 21497826.550150, 0.000421, 0.001059, 0.000050, 0.000085
55804550, 21497834.190127, 0.000308, 0.000738, 0.000042, 0.000070
55804551, 21497842.778967, 0.000168, 0.000844, 0.000048, 0.000082
