Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55889503, 22205780.818648, 0.000452, 0.000924, 0.000042, 0.000075
55889504, 22205789.090697, 0.000378, 0.000837, 0.000043, 0.000079
55889505, 22205797.255890, 0.000174, 0.000947, 0.000048, 0.000094
55889506, 22205806.084116, 0.000511, 0.001015, 0.000051, 0.000091
55889507, 22205814.039752, 0.000250, 0.000837, 0.000045, 0.000086
55889508, 22205822.044851, 0.000160, 0.000853, 0.000045, 0.000082
55889509, 22205830.943684, 0.000456, 0.001012, 0.000043, 0.000081
55889510, 22205839.160229, 0.000380, 0.000817, 0.000044, 0.000080
55889511, 22205847.108690, 0.000173, 0.000927, 0.000048, 0.000091
55889512, 22205855.501188, 0.000176, 0.000937, 0.000051, 0.000092
55889513, 22205863.848375, 0.000170, 0.000936, 0.000049, 0.000088
55889514, 22205872.178194, 0.000240, 0.000930, 0.000051, 0.000092
55889515, 22205880.341121, 0.000170, 0.000924, 0.000049, 0.000091
55889516, 22205888.747967, 0.000155, 0.000827, 0.000045, 0.000083
55889517, 22205897.382871, 0.000188, 0.000913, 0.000048, 0.000081
55889518, 22205905.256949, 0.000196, 0.000877, 0.000047, 0.000079
55889519, 22205913.975299, 0.000306, 0.000848, 0.000043, 0.000086
55889520, 22205922.323241, 0.000177, 0.000856, 0.000044, 0.000077
55889521, 22205930.385733, 0.000172, 0.000815, 0.000040, 0.000076
55889522, 22205939.048200, 0.000262, 0.000938, 0.000056, 0.000094
55889523, 22205947.304013, 0.000159, 0.000931, 0.000045, 0.000083
55889524, 22205955.413324, 0.000182, 0.000885, 0.000050, 0.000096
55889525, 22205963.952323, 0.000187, 0.000902, 0.000047, 0.000086
55889526, 22205972.063900, 0.000177, 0.000940, 0.000052, 0.000096
55889527, 22205980.968775, 0.000420, 0.000858, 0.000041, 0.000076
55889528, 22205988.910440, 0.000350, 0.000847, 0.000046, 0.000087
55889529, 22205997.950489, 0.000185, 0.000904, 0.000047, 0.000087
55889530, 22206005.338620, 0.000162, 0.000899, 0.000051, 0.000096
55889531, 22206014.120403, 0.000464, 0.000918, 0.000047, 0.000083
55889532, 22206022.279178, 0.000170, 0.000935, 0.000045, 0.000083
55889533, 22206031.020182, 0.000423, 0.001031, 0.000041, 0.000074
55889534, 22206038.954296, 0.000403, 0.000836, 0.000043, 0.000082
55889535, 22206047.185188, 0.000167, 0.000926, 0.000047, 0.000085
55889536, 22206055.329992, 0.000162, 0.000858, 0.000047, 0.000084
55889537, 22206064.134430, 0.000418, 0.000907, 0.000047, 0.000091
55889538, 22206072.133866, 0.000181, 0.000963, 0.000047, 0.000086
55889539, 22206080.371932, 0.000153, 0.000806, 0.000042, 0.000076
55889540, 22206089.140878, 0.000385, 0.000926, 0.000050, 0.000096
55889541, 22206097.286437, 0.000171, 0.000909, 0.000048, 0.000086
55889542, 22206105.718958, 0.000455, 0.000881, 0.000048, 0.000090
55889543, 22206114.481484, 0.000332, 0.000948, 0.000047, 0.000086
55889544, 22206122.138076, 0.000304, 0.000932, 0.000043, 0.000080
55889545, 22206130.548697, 0.000181, 0.000800, 0.000041, 0.000068
55889546, 22206139.014445, 0.000292, 0.000928, 0.000050, 0.000091
55889547, 22206147.753184, 0.000438, 0.001246, 0.000051, 0.000090
55889548, 22206155.480005, 0.000169, 0.000892, 0.000048, 0.000092
55889549, 22206164.103960, 0.000297, 0.000851, 0.000045, 0.000081
55889550, 22206173.145141, 0.000428, 0.001095, 0.000043, 0.000083
55889551, 22206180.419621, 0.000152, 0.000811, 0.000045, 0.000082
55889552, 22206190.454596, 0.000329, 0.000994, 0.000054, 0.000102
55889553, 22206197.276355, 0.000170, 0.000918, 0.000048, 0.000094
55889554, 22206205.931649, 0.000452, 0.001078, 0.000049, 0.000094
55889555, 22206214.851627, 0.000368, 0.000928, 0.000049, 0.000088
55889556, 22206222.276761, 0.000178, 0.000949, 0.000050, 0.000089
55889557, 22206230.739866, 0.000179, 0.000828, 0.000042, 0.000075
55889558, 22206239.816540, 0.000161, 0.000923, 0.000048, 0.000080
55889559, 22206246.943763, 0.000153, 0.000841, 0.000043, 0.000081
55889560, 22206256.124650, 0.000158, 0.000911, 0.000047, 0.000091
55889561, 22206264.496002, 0.000444, 0.000939, 0.000048, 0.000092
55889562, 22206271.994387, 0.000164, 0.000927, 0.000049, 0.000088
55889563, 22206280.927203, 0.000160, 0.000810, 0.000042, 0.000078
55889564, 22206288.965151, 0.000173, 0.000932, 0.000051, 0.000089
55889565, 22206297.298368, 0.000183, 0.000896, 0.000048, 0.000089
55889566, 22206305.226063, 0.000165, 0.000907, 0.000047, 0.000076
55889567, 22206313.861345, 0.000395, 0.000865, 0.000045, 0.000076
55889568, 22206322.856462, 0.000230, 0.000876, 0.000045, 0.000085
55889569, 22206330.917820, 0.000160, 0.000839, 0.000041, 0.000070
55889570, 22206339.425102, 0.000418, 0.001023, 0.000048, 0.000078
55889571, 22206347.081316, 0.000171, 0.000909, 0.000048, 0.000083
55889572, 22206356.192350, 0.000415, 0.001206, 0.000050, 0.000096
55889573, 22206364.960540, 0.000400, 0.000908, 0.000046, 0.000083
55889574, 22206372.400778, 0.000155, 0.000929, 0.000047, 0.000082
55889575, 22206381.134986, 0.000384, 0.000799, 0.000040, 0.000074
55889576, 22206389.007931, 0.000350, 0.000941, 0.000049, 0.000096
55889577, 22206397.094965, 0.000169, 0.000881, 0.000046, 0.000086
55889578, 22206405.915262, 0.000432, 0.000825, 0.000044, 0.000088
55889579, 22206414.206945, 0.000433, 0.000948, 0.000047, 0.000088
55889580, 22206423.360646, 0.000275, 0.000924, 0.000050, 0.000093
55889581, 22206430.595101, 0.000164, 0.000918, 0.000046, 0.000081
55889582, 22206439.743139, 0.000442, 0.000941, 0.000049, 0.000079
55889583, 22206447.244167, 0.000238, 0.000839, 0.000041, 0.000072
55889584, 22206455.830363, 0.000444, 0.001060, 0.000046, 0.000095
55889585, 22206463.559450, 0.000205, 0.000849, 0.000046, 0.000081
55889586, 22206471.894555, 0.000166, 0.000851, 0.000048, 0.000093
55889587, 22206480.227772, 0.000157, 0.000830, 0.000047, 0.000088
55889588, 22206488.665578, 0.000183, 0.000977, 0.000054, 0.000102
55889589, 22206497.097722, 0.000162, 0.000903, 0.000048, 0.000088
55889590, 22206505.307092, 0.000165, 0.000896, 0.000046, 0.000088
55889591, 22206513.821925, 0.000161, 0.000829, 0.000042, 0.000078
55889592, 22206521.943697, 0.000160, 0.000823, 0.000043, 0.000085
55889593, 22206530.347899, 0.000176, 0.000906, 0.000048, 0.000085
55889594, 22206538.813647, 0.000268, 0.000931, 0.000047, 0.000081
55889595, 22206546.947501, 0.000173, 0.000842, 0.000053, 0.000090
55889596, 22206555.872388, 0.000335, 0.001163, 0.000047, 0.000084
55889597, 22206563.991138, 0.000168, 0.000958, 0.000046, 0.000082
55889598, 22206572.346633, 0.000158, 0.000862, 0.000044, 0.000091
55889599, 22206580.449147, 0.000163, 0.000924, 0.000047, 0.000079
55889600, 22206588.986258, 0.000399, 0.000959, 0.000048, 0.000075
55889601, 22206596.923015, 0.000162, 0.000886, 0.000045, 0.000080
55889602, 22206605.543193, 0.000170, 0.000907, 0.000047, 0.000085
55889603, 22206613.984021, 0.000215, 0.000929, 0.000052, 0.000096
55889604, 22206623.487740, 0.000236, 0.000802, 0.000043, 0.000082
55889605, 22206632.183057, 0.000424, 0.000992, 0.000049, 0.000096
55889606, 22206639.103743, 0.000454, 0.000931, 0.000047, 0.000081
55889607, 22206647.160948, 0.000231, 0.000888, 0.000048, 0.000089
55889608, 22206655.808312, 0.000423, 0.000877, 0.000049, 0.000086
55889609, 22206664.202320, 0.000253, 0.001018, 0.000052, 0.000100
55889610, 22206672.147761, 0.000179, 0.000843, 0.000045, 0.000083
55889611, 22206680.854405, 0.000486, 0.000948, 0.000047, 0.000086
55889612, 22206688.915764, 0.000418, 0.000871, 0.000048, 0.000086
55889613, 22206697.478928, 0.000192, 0.000854, 0.000046, 0.000083
55889614, 22206705.269183, 0.000186, 0.000875, 0.000042, 0.000077
55889615, 22206713.965633, 0.000191, 0.000862, 0.000043, 0.000081
55889616, 22206721.890684, 0.000151, 0.000818, 0.000043, 0.000084
55889617, 22206730.732503, 0.000440, 0.000892, 0.000045, 0.000085
55889618, 22206739.206936, 0.000467, 0.000965, 0.000050, 0.000096
55889619, 22206747.176919, 0.000286, 0.000899, 0.000049, 0.000087
55889620, 22206755.564130, 0.000204, 0.000895, 0.000047, 0.000078
55889621, 22206763.548462, 0.000194, 0.000787, 0.000049, 0.000090
55889622, 22206772.140322, 0.000201, 0.000880, 0.000048, 0.000089
55889623, 22206780.456170, 0.000207, 0.000876, 0.000047, 0.000081
55889624, 22206789.132986, 0.000403, 0.000904, 0.000049, 0.000092
55889625, 22206797.991796, 0.000172, 0.000870, 0.000044, 0.000080
55889626, 22206805.893815, 0.000481, 0.001000, 0.000050, 0.000089
55889627, 22206814.042395, 0.000431, 0.000849, 0.000047, 0.000080
55889628, 22206822.133205, 0.000196, 0.000820, 0.000045, 0.000081
55889629, 22206830.785100, 0.000445, 0.000986, 0.000047, 0.000088
55889630, 22206838.713928, 0.000204, 0.000939, 0.000049, 0.000095
55889631, 22206849.333776, 0.000447, 0.001148, 0.000048, 0.000087
55889632, 22206855.797211, 0.000444, 0.000973, 0.000048, 0.000092
55889633, 22206863.765685, 0.000330, 0.000812, 0.000041, 0.000076
55889634, 22206872.726064, 0.000427, 0.001094, 0.000052, 0.000093
55889635, 22206881.105723, 0.000206, 0.000893, 0.000046, 0.000079
55889636, 22206888.862751, 0.000278, 0.000928, 0.000051, 0.000094
55889637, 22206897.062305, 0.000224, 0.000904, 0.000048, 0.000081
55889638, 22206905.327179, 0.000210, 0.000935, 0.000050, 0.000087
55889639, 22206913.720809, 0.000264, 0.000796, 0.000042, 0.000083
55889640, 22206922.061955, 0.000191, 0.000986, 0.000052, 0.000092
55889641, 22206930.489567, 0.000179, 0.000966, 0.000052, 0.000091
55889642, 22206938.572070, 0.000171, 0.000904, 0.000050, 0.000088
55889643, 22206947.226609, 0.000193, 0.000930, 0.000047, 0.000085
55889644, 22206955.311000, 0.000190, 0.000928, 0.000049, 0.000091
55889645, 22206963.751072, 0.000160, 0.000803, 0.000043, 0.000076
55889646, 22206972.094106, 0.000168, 0.000900, 0.000050, 0.000088
55889647, 22206980.341990, 0.000165, 0.000873, 0.000049, 0.000085
55889648, 22206988.819065, 0.000186, 0.001008, 0.000048, 0.000075
55889649, 22206997.258760, 0.000261, 0.000957, 0.000046, 0.000089
55889650, 22207005.941995, 0.000429, 0.001079, 0.000048, 0.000084
55889651, 22207013.973147, 0.000340, 0.000872, 0.000042, 0.000074
55889652, 22207022.620511, 0.000454, 0.001266, 0.000049, 0.000087
55889653, 22207030.836300, 0.000450, 0.000901, 0.000048, 0.000075
55889654, 22207038.586909, 0.000178, 0.000843, 0.000047, 0.000076
55889655, 22207047.127418, 0.000173, 0.000946, 0.000047, 0.000089
55889656, 22207055.304317, 0.000181, 0.000913, 0.000046, 0.000090
55889657, 22207070.940331, 0.000446, 0.000839, 0.000044, 0.000079
55889658, 22207072.818043, 0.000196, 0.000969, 0.000049, 0.000084
55889659, 22207080.437631, 0.000184, 0.001031, 0.000049, 0.000088
55889660, 22207088.842966, 0.000169, 0.000992, 0.000049, 0.000088
55889661, 22207097.044407, 0.000172, 0.000918, 0.000047, 0.000078
55889662, 22207105.955323, 0.000438, 0.001039, 0.000049, 0.000083
55889663, 22207113.625130, 0.000158, 0.000845, 0.000042, 0.000072
55889664, 22207122.640636, 0.000416, 0.001180, 0.000052, 0.000090
55889665, 22207130.385582, 0.000161, 0.000938, 0.000046, 0.000081
55889666, 22207138.614209, 0.000179, 0.000845, 0.000050, 0.000075
55889667, 22207147.503980, 0.000413, 0.001073, 0.000045, 0.000073
55889668, 22207155.359179, 0.000170, 0.000811, 0.000049, 0.000076
55889669, 22207163.828703, 0.000166, 0.000710, 0.000041, 0.000066
55889670, 22207172.110191, 0.000173, 0.000816, 0.000049, 0.000073
55889671, 22207181.182712, 0.000426, 0.000880, 0.000046, 0.000078
55889672, 22207188.829864, 0.000172, 0.000930, 0.000049, 0.000092
55889673, 22207197.006762, 0.000190, 0.000830, 0.000041, 0.000073
55889674, 22207205.960723, 0.000460, 0.000972, 0.000048, 0.000085
55889675, 22207213.935615, 0.000329, 0.000799, 0.000042, 0.000073
55889676, 22207221.993575, 0.000165, 0.000882, 0.000047, 0.000080
55889677, 22207231.042686, 0.000437, 0.001056, 0.000046, 0.000074
55889678, 22207238.613567, 0.000161, 0.000844, 0.000045, 0.000069
55889679, 22207247.143503, 0.000163, 0.000790, 0.000042, 0.000065
55889680, 22207255.966066, 0.000466, 0.000939, 0.000046, 0.000068
55889681, 22207263.973807, 0.000358, 0.000797, 0.000042, 0.000073
55889682, 22207272.064995, 0.000161, 0.000836, 0.000042, 0.000079
55889683, 22207282.085244, 0.000191, 0.000813, 0.000042, 0.000076
55889684, 22207288.774850, 0.000210, 0.000882, 0.000052, 0.000089
55889685, 22207297.043879, 0.000194, 0.000830, 0.000041, 0.000076
55889686, 22207305.258913, 0.000150, 0.000850, 0.000044, 0.000080
55889687, 22207313.993121, 0.000326, 0.000967, 0.000047, 0.000083
55889688, 22207322.927447, 0.000414, 0.001185, 0.000048, 0.000090
55889689, 22207330.723743, 0.000164, 0.000948, 0.000048, 0.000078
55889690, 22207338.897999, 0.000186, 0.000906, 0.000047, 0.000083
55889691, 22207349.269021, 0.000178, 0.000921, 0.000044, 0.000077
55889692, 22207355.278603, 0.000188, 0.000869, 0.000045, 0.000077
55889693, 22207363.697154, 0.000175, 0.000907, 0.000047, 0.000085
55889694, 22207372.201037, 0.000216, 0.000904, 0.000049, 0.000088
55889695, 22207381.347564, 0.000201, 0.000906, 0.000046, 0.000088
55889696, 22207388.734563, 0.000207, 0.000917, 0.000049, 0.000086
55889697, 22207397.633774, 0.000433, 0.001172, 0.000050, 0.000086
55889698, 22207405.294141, 0.000173, 0.000914, 0.000048, 0.000085
55889699, 22207414.102733, 0.000347, 0.000970, 0.000052, 0.000089
55889700, 22207422.131619, 0.000183, 0.000916, 0.000051, 0.000091
55889701, 22207430.415750, 0.000195, 0.000911, 0.000048, 0.000085
55889702, 22207438.802584, 0.000165, 0.000820, 0.000045, 0.000077
55889703, 22207447.121075, 0.000216, 0.000827, 0.000044, 0.000081
55889704, 22207455.376510, 0.000163, 0.000805, 0.000043, 0.000080
55889705, 22207463.757680, 0.000179, 0.000888, 0.000052, 0.000088
55889706, 22207472.114307, 0.000164, 0.000841, 0.000049, 0.000090
55889707, 22207480.841719, 0.000417, 0.001061, 0.000048, 0.000084
55889708, 22207488.605165, 0.000167, 0.000767, 0.000042, 0.000076
55889709, 22207497.016919, 0.000147, 0.000815, 0.000041, 0.000072
55889710, 22207505.167009, 0.000158, 0.000784, 0.000044, 0.000080
55889711, 22207513.846846, 0.000365, 0.000878, 0.000050, 0.000077
55889712, 22207521.962953, 0.000176, 0.000917, 0.000049, 0.000088
55889713, 22207530.624288, 0.000410, 0.000871, 0.000046, 0.000075
55889714, 22207538.728691, 0.000167, 0.000890, 0.000047, 0.000091
55889715, 22207546.878781, 0.000156, 0.000792, 0.000045, 0.000085
55889716, 22207555.487632, 0.000162, 0.000826, 0.000044, 0.000084
55889717, 22207564.841074, 0.000424, 0.000878, 0.000048, 0.000080
55889718, 22207571.949040, 0.000168, 0.000856, 0.000050, 0.000091
55889719, 22207580.929431, 0.000460, 0.000957, 0.000046, 0.000082
55889720, 22207588.719308, 0.000164, 0.000840, 0.000046, 0.000088
55889721, 22207596.969080, 0.000164, 0.000793, 0.000043, 0.000080
55889722, 22207605.340432, 0.000157, 0.000837, 0.000043, 0.000078
55889723, 22207613.660812, 0.000193, 0.000909, 0.000047, 0.000081
55889724, 22207622.072943, 0.000211, 0.000870, 0.000048, 0.000076
55889725, 22207630.458644, 0.000168, 0.000846, 0.000045, 0.000078
55889726, 22207638.641206, 0.000254, 0.000834, 0.000045, 0.000081
55889727, 22207646.864924, 0.000190, 0.000728, 0.000041, 0.000063
55889728, 22207655.297067, 0.000204, 0.000788, 0.000042, 0.000072
55889729, 22207664.008998, 0.000380, 0.000915, 0.000049, 0.000088
55889730, 22207672.106227, 0.000175, 0.000902, 0.000049, 0.000085
55889731, 22207681.685462, 0.000168, 0.000884, 0.000048, 0.000087
55889732, 22207688.803622, 0.000178, 0.000931, 0.000050, 0.000087
55889733, 22207697.199518, 0.000259, 0.000800, 0.000042, 0.000072
55889734, 22207705.450799, 0.000170, 0.000880, 0.000049, 0.000080
55889735, 22207714.026046, 0.000441, 0.000873, 0.000047, 0.000079
55889736, 22207722.221446, 0.000171, 0.000854, 0.000050, 0.000086
55889737, 22207730.282049, 0.000176, 0.000865, 0.000052, 0.000086
55889738, 22207738.801791, 0.000180, 0.000872, 0.000049, 0.000088
55889739, 22207747.070441, 0.000156, 0.000839, 0.000044, 0.000080
55889740, 22207755.400638, 0.000205, 0.000897, 0.000053, 0.000094
55889741, 22207763.573005, 0.000209, 0.000853, 0.000049, 0.000089
55889742, 22207771.977207, 0.000198, 0.000867, 0.000049, 0.000081
55889743, 22207780.729917, 0.000446, 0.000862, 0.000043, 0.000083
55889744, 22207788.394060, 0.000141, 0.000739, 0.000042, 0.000080
55889745, 22207796.887749, 0.000150, 0.000775, 0.000043, 0.000076
55889746, 22207805.407868, 0.000204, 0.000900, 0.000049, 0.000090
55889747, 22207814.037864, 0.000392, 0.000879, 0.000050, 0.000086
55889748, 22207822.215140, 0.000170, 0.000875, 0.000049, 0.000087
55889749, 22207830.871189, 0.000361, 0.000897, 0.000045, 0.000083
55889750, 22207838.539863, 0.000161, 0.000790, 0.000043, 0.000080
55889751, 22207846.927074, 0.000159, 0.000766, 0.000045, 0.000085
55889752, 22207855.265577, 0.000162, 0.000774, 0.000043, 0.000076
55889753, 22207863.579537, 0.000172, 0.000806, 0.000043, 0.000073
55889754, 22207872.247291, 0.000201, 0.000837, 0.000050, 0.000083
55889755, 22207880.910891, 0.000469, 0.000989, 0.000049, 0.000088
55889756, 22207889.064380, 0.000417, 0.000872, 0.000048, 0.000095
55889757, 22207896.974328, 0.000193, 0.000770, 0.000041, 0.000072
55889758, 22207905.341150, 0.000255, 0.000858, 0.000049, 0.000083
55889759, 22207913.625659, 0.000205, 0.000859, 0.000048, 0.000087
55889760, 22207922.085365, 0.000197, 0.000922, 0.000053, 0.000094
55889761, 22207931.000057, 0.000448, 0.001090, 0.000052, 0.000098
55889762, 22207938.681569, 0.000175, 0.000943, 0.000051, 0.000096
55889763, 22207946.897358, 0.000154, 0.000770, 0.000041, 0.000075
55889764, 22207955.445796, 0.000171, 0.000891, 0.000049, 0.000089
55889765, 22207963.968181, 0.000412, 0.000798, 0.000045, 0.000083
55889766, 22207971.952891, 0.000170, 0.000869, 0.000049, 0.000092
55889767, 22207980.800373, 0.000416, 0.000975, 0.000047, 0.000087
55889768, 22207988.695974, 0.000178, 0.000872, 0.000049, 0.000089
55889769, 22207997.418477, 0.000418, 0.000937, 0.000040, 0.000072
55889770, 22208005.447741, 0.000168, 0.000905, 0.000051, 0.000089
55889771, 22208013.679766, 0.000165, 0.000882, 0.000050, 0.000085
55889772, 22208022.105868, 0.000188, 0.000887, 0.000053, 0.000093
55889773, 22208030.235946, 0.000165, 0.000802, 0.000044, 0.000078
55889774, 22208038.776833, 0.000177, 0.000861, 0.000047, 0.000085
55889775, 22208046.909176, 0.000158, 0.000758, 0.000041, 0.000081
55889776, 22208055.407774, 0.000197, 0.000892, 0.000050, 0.000091
55889777, 22208063.677180, 0.000185, 0.000854, 0.000050, 0.000083
55889778, 22208072.535990, 0.000196, 0.000992, 0.000054, 0.000096
55889779, 22208080.686080, 0.000362, 0.000886, 0.000046, 0.000081
55889780, 22208089.217149, 0.000481, 0.000862, 0.000047, 0.000086
55889781, 22208097.650047, 0.000420, 0.001018, 0.000043, 0.000074
55889782, 22208105.433884, 0.000218, 0.000799, 0.000050, 0.000081
55889783, 22208113.777295, 0.000186, 0.000806, 0.000049, 0.000084
55889784, 22208122.207551, 0.000185, 0.000892, 0.000050, 0.000089
55889785, 22208130.365192, 0.000172, 0.000876, 0.000042, 0.000070
55889786, 22208138.692368, 0.000208, 0.000781, 0.000045, 0.000079
55889787, 22208147.007838, 0.000208, 0.000780, 0.000043, 0.000081
55889788, 22208155.417327, 0.000201, 0.000867, 0.000049, 0.000092
55889789, 22208163.654638, 0.000217, 0.000841, 0.000047, 0.000089
55889790, 22208172.197413, 0.000276, 0.000948, 0.000063, 0.000097
55889791, 22208180.933509, 0.000458, 0.001020, 0.000066, 0.000101
55889792, 22208188.785687, 0.000228, 0.000895, 0.000055, 0.000093
55889793, 22208197.203482, 0.000230, 0.000819, 0.000046, 0.000084
55889794, 22208205.462693, 0.000170, 0.000895, 0.000050, 0.000091
55889795, 22208213.780807, 0.000268, 0.000851, 0.000050, 0.000094
55889796, 22208223.360042, 0.000167, 0.000903, 0.000050, 0.000091
55889797, 22208230.895430, 0.000417, 0.000951, 0.000047, 0.000086
55889798, 22208238.831431, 0.000248, 0.000853, 0.000047, 0.000091
55889799, 22208247.051751, 0.000170, 0.000836, 0.000043, 0.000080
55889800, 22208255.320024, 0.000181, 0.000834, 0.000047, 0.000083
55889801, 22208264.041394, 0.000243, 0.000771, 0.000042, 0.000077
55889802, 22208271.992499, 0.000185, 0.000940, 0.000048, 0.000088
55889803, 22208280.773150, 0.000185, 0.000854, 0.000043, 0.000078
55889804, 22208288.441446, 0.000160, 0.000772, 0.000043, 0.000081
55889805, 22208299.901035, 0.000186, 0.000845, 0.000049, 0.000085
55889806, 22208305.611196, 0.000176, 0.000873, 0.000049, 0.000090
55889807, 22208314.792083, 0.000302, 0.000860, 0.000047, 0.000089
55889808, 22208322.265925, 0.000159, 0.000853, 0.000047, 0.000088
55889809, 22208330.549301, 0.000176, 0.000881, 0.000054, 0.000075
55889810, 22208338.836075, 0.000355, 0.000788, 0.000046, 0.000076
55889811, 22208347.251982, 0.000192, 0.000821, 0.000050, 0.000083
55889812, 22208355.467772, 0.000182, 0.000927, 0.000050, 0.000101
55889813, 22208364.085685, 0.000413, 0.000888, 0.000049, 0.000087
55889814, 22208372.512542, 0.000199, 0.000815, 0.000047, 0.000090
55889815, 22208380.401723, 0.000204, 0.000797, 0.000051, 0.000070
55889816, 22208389.124982, 0.000396, 0.000833, 0.000046, 0.000079
55889817, 22208397.832004, 0.000200, 0.000862, 0.000047, 0.000081
55889818, 22208405.433091, 0.000235, 0.000902, 0.000050, 0.000089
55889819, 22208413.837671, 0.000173, 0.000862, 0.000049, 0.000083
55889820, 22208422.119159, 0.000213, 0.000924, 0.000052, 0.000094
55889821, 22208430.715927, 0.000444, 0.000835, 0.000043, 0.000072
55889822, 22208438.637203, 0.000147, 0.000842, 0.000043, 0.000070
55889823, 22208447.093889, 0.000163, 0.000861, 0.000046, 0.000078
55889824, 22208455.461466, 0.000159, 0.000891, 0.000046, 0.000080
55889825, 22208463.982718, 0.000430, 0.000862, 0.000047, 0.000081
55889826, 22208472.509257, 0.000168, 0.000851, 0.000046, 0.000078
55889827, 22208480.819441, 0.000456, 0.001010, 0.000042, 0.000073
55889828, 22208489.133024, 0.000435, 0.000813, 0.000045, 0.000076
55889829, 22208497.231385, 0.000194, 0.000873, 0.000046, 0.000081
55889830, 22208505.802478, 0.000430, 0.000933, 0.000049, 0.000086
55889831, 22208514.130409, 0.000344, 0.000946, 0.000049, 0.000081
55889832, 22208522.053951, 0.000216, 0.000859, 0.000050, 0.000085
55889833, 22208530.835734, 0.000463, 0.000866, 0.000049, 0.000085
55889834, 22208538.804963, 0.000145, 0.000814, 0.000044, 0.000076
55889835, 22208547.110994, 0.000180, 0.000928, 0.000046, 0.000087
55889836, 22208555.762134, 0.000198, 0.000895, 0.000051, 0.000086
55889837, 22208563.809144, 0.000163, 0.000883, 0.000048, 0.000088
55889838, 22208572.094031, 0.000163, 0.000889, 0.000051, 0.000086
55889839, 22208580.420074, 0.000164, 0.000942, 0.000049, 0.000094
55889840, 22208589.303049, 0.000338, 0.000804, 0.000042, 0.000077
