Frame Number, Timestamp
55927945, 22526132.409794
55927946, 22526140.513442
55927947, 22526149.280500
55927948, 22526157.992053
55927949, 22526165.657329
55927950, 22526175.159915
55927951, 22526182.855774
55927952, 22526190.670950
55927953, 22526198.844450
55927954, 22526207.665879
55927955, 22526215.681928
55927956, 22526224.191098
55927957, 22526232.424256
55927958, 22526240.537720
55927959, 22526248.841108
55927960, 22526257.289488
55927961, 22526265.671790
55927962, 22526274.257231
55927963, 22526282.453009
55927964, 22526290.759795
55927965, 22526299.490605
55927966, 22526307.672034
55927967, 22526315.691103
55927968, 22526324.395105
55927969, 22526332.329596
55927970, 22526340.619769
55927971, 22526349.397021
55927972, 22526357.232209
55927973, 22526365.644340
55927974, 22526374.467280
55927975, 22526382.727623
55927976, 22526391.063106
55927977, 22526399.153916
55927978, 22526407.260206
55927979, 22526415.910214
55927980, 22526424.429578
55927981, 22526432.682748
55927982, 22526440.759587
55927983, 22526449.389583
55927984, 22526457.363342
55927985, 22526465.718837
55927986, 22526473.860620
55927987, 22526482.285967
55927988, 22526490.732836
55927989, 22526499.012813
55927990, 22526507.224072
55927991, 22526515.617324
55927992, 22526524.359084
55927993, 22526532.764419
55927994, 22526541.222237
55927995, 22526548.907525
55927996, 22526557.298512
55927997, 22526565.703469
55927998, 22526574.416910
55927999, 22526582.426918
55928000, 22526590.748430
55928001, 22526599.324054
55928002, 22526607.538332
55928003, 22526616.027868
55928004, 22526624.743952
55928005, 22526633.328638
55928006, 22526640.554410
55928007, 22526649.512523
55928008, 22526657.210271
55928009, 22526666.132515
55928010, 22526674.456670
55928011, 22526682.284305
55928012, 22526690.766667
55928013, 22526699.867884
55928014, 22526707.683059
55928015, 22526715.978518
55928016, 22526724.172408
55928017, 22526732.658167
55928018, 22526740.654204
55928019, 22526749.271740
55928020, 22526757.528685
55928021, 22526765.520946
55928022, 22526774.135461
55928023, 22526782.359180
55928024, 22526790.572326
55928025, 22526800.283714
55928026, 22526807.248577
55928027, 22526816.644685
55928028, 22526824.374527
55928029, 22526832.498941
55928030, 22526840.466660
55928031, 22526848.830838
55928032, 22526857.213896
55928033, 22526865.757803
55928034, 22526874.286985
55928035, 22526882.705912
55928036, 22526890.562244
55928037, 22526898.845243
55928038, 22526907.566236
55928039, 22526915.642320
55928040, 22526924.466770
55928041, 22526932.374075
55928042, 22526940.732968
55928043, 22526948.924969
55928044, 22526957.544393
55928045, 22526965.948217
55928046, 22526974.001647
55928047, 22526982.593129
55928048, 22526991.618075
55928049, 22526999.509144
55928050, 22527007.440614
55928051, 22527016.424026
55928052, 22527024.434789
55928053, 22527032.710613
55928054, 22527040.563169
55928055, 22527048.939431
55928056, 22527057.360246
55928057, 22527065.705546
55928058, 22527074.144863
55928059, 22527082.522257
55928060, 22527094.409268
55928061, 22527100.112254
55928062, 22527107.398439
55928063, 22527115.756954
55928064, 22527124.125285
55928065, 22527132.504190
55928066, 22527140.720356
55928067, 22527149.402081
55928068, 22527157.484961
55928069, 22527165.798166
55928070, 22527174.388139
55928071, 22527182.569945
55928072, 22527190.638478
55928073, 22527199.371176
55928074, 22527207.380050
55928075, 22527215.540713
55928076, 22527224.038177
55928077, 22527232.405754
55928078, 22527240.572458
55928079, 22527248.937769
55928080, 22527257.435612
55928081, 22527265.749572
55928082, 22527273.827544
55928083, 22527282.422047
55928084, 22527290.504550
55928085, 22527298.930274
55928086, 22527307.397532
55928087, 22527315.680153
55928088, 22527324.017524
55928089, 22527332.331484
55928090, 22527340.615615
55928091, 22527349.374366
55928092, 22527357.674356
55928093, 22527365.632635
55928094, 22527374.417816
55928095, 22527382.488237
55928096, 22527390.597926
55928097, 22527399.265680
55928098, 22527407.383298
55928099, 22527415.765600
55928100, 22527424.455254
55928101, 22527432.487538
55928102, 22527440.448460
55928103, 22527449.030881
55928104, 22527458.829113
55928105, 22527465.681456
55928106, 22527474.144939
55928107, 22527482.373943
55928108, 22527490.894440
55928109, 22527498.969014
