Frame Number, Receipt Time, Data Synchronized, Data Processed - General, Data Processed, Delivered To DataStream
55923376, 22488057.613226, 0.000428, 0.000972, 0.000051, 0.000089
55923377, 22488065.983446, 0.000421, 0.000885, 0.000052, 0.000088
55923378, 22488073.940969, 0.000183, 0.000898, 0.000044, 0.000076
55923379, 22488082.827720, 0.000443, 0.001074, 0.000049, 0.000079
55923380, 22488091.008017, 0.000219, 0.000824, 0.000044, 0.000076
55923381, 22488099.156596, 0.000174, 0.001003, 0.000048, 0.000085
55923382, 22488107.869660, 0.000482, 0.000983, 0.000049, 0.000088
55923383, 22488116.025036, 0.000371, 0.000915, 0.000107, 0.000120
55923384, 22488123.901757, 0.000186, 0.000909, 0.000044, 0.000077
55923385, 22488132.757169, 0.000427, 0.000845, 0.000043, 0.000093
55923386, 22488140.391106, 0.000150, 0.000820, 0.000044, 0.000068
55923387, 22488149.036205, 0.000317, 0.000909, 0.000049, 0.000083
55923388, 22488157.159109, 0.000183, 0.000920, 0.000051, 0.000087
55923389, 22488165.547830, 0.000184, 0.000888, 0.000049, 0.000083
55923390, 22488173.992811, 0.000269, 0.000876, 0.000043, 0.000075
55923391, 22488182.537473, 0.000158, 0.000808, 0.000043, 0.000075
55923392, 22488191.303021, 0.000201, 0.000946, 0.000053, 0.000088
55923393, 22488198.867482, 0.000162, 0.000880, 0.000050, 0.000086
55923394, 22488208.903591, 0.000484, 0.001075, 0.000052, 0.000091
55923395, 22488215.685326, 0.000188, 0.000962, 0.000050, 0.000089
55923396, 22488223.977009, 0.000252, 0.000906, 0.000061, 0.000075
55923397, 22488232.392161, 0.000154, 0.000853, 0.000046, 0.000083
55923398, 22488241.812812, 0.000388, 0.000938, 0.000051, 0.000086
55923399, 22488249.085781, 0.000219, 0.000990, 0.000050, 0.000087
55923400, 22488257.244178, 0.000200, 0.000894, 0.000046, 0.000073
55923401, 22488265.832640, 0.000240, 0.000891, 0.000045, 0.000067
55923402, 22488273.841137, 0.000204, 0.000854, 0.000043, 0.000071
55923403, 22488282.078448, 0.000168, 0.000783, 0.000045, 0.000076
55923404, 22488291.317860, 0.000387, 0.000909, 0.000050, 0.000086
55923405, 22488298.879301, 0.000245, 0.000951, 0.000052, 0.000089
55923406, 22488307.198925, 0.000221, 0.000891, 0.000048, 0.000080
55923407, 22488315.534030, 0.000169, 0.000975, 0.000050, 0.000091
55923408, 22488323.922751, 0.000188, 0.000889, 0.000043, 0.000073
55923409, 22488332.854056, 0.000417, 0.001076, 0.000047, 0.000083
55923410, 22488340.963745, 0.000413, 0.000825, 0.000043, 0.000075
55923411, 22488348.905788, 0.000174, 0.000976, 0.000049, 0.000080
55923412, 22488357.311501, 0.000211, 0.000916, 0.000047, 0.000081
55923413, 22488365.923750, 0.000219, 0.001022, 0.000051, 0.000091
55923414, 22488374.077238, 0.000255, 0.000897, 0.000052, 0.000087
55923415, 22488382.253381, 0.000170, 0.000877, 0.000042, 0.000070
55923416, 22488391.642315, 0.000361, 0.000856, 0.000046, 0.000077
55923417, 22488399.277385, 0.000185, 0.000943, 0.000048, 0.000081
55923418, 22488407.087652, 0.000175, 0.000867, 0.000047, 0.000078
55923419, 22488415.867547, 0.000341, 0.000949, 0.000050, 0.000086
55923420, 22488424.240788, 0.000209, 0.000929, 0.000048, 0.000077
55923421, 22488433.178512, 0.000482, 0.001072, 0.000045, 0.000074
55923422, 22488440.865687, 0.000326, 0.000836, 0.000046, 0.000079
55923423, 22488449.003695, 0.000227, 0.000953, 0.000049, 0.000083
55923424, 22488457.340310, 0.000168, 0.000942, 0.000052, 0.000092
55923425, 22488465.920087, 0.000384, 0.000990, 0.000048, 0.000084
55923426, 22488474.372242, 0.000311, 0.000944, 0.000049, 0.000085
55923427, 22488482.199501, 0.000152, 0.000815, 0.000044, 0.000070
55923428, 22488490.744918, 0.000321, 0.000923, 0.000047, 0.000081
55923429, 22488499.551244, 0.000165, 0.000999, 0.000047, 0.000079
55923430, 22488508.277146, 0.000185, 0.000910, 0.000050, 0.000090
55923431, 22488516.010386, 0.000395, 0.000972, 0.000049, 0.000117
55923432, 22488524.116677, 0.000235, 0.000939, 0.000048, 0.000093
55923433, 22488531.907309, 0.000151, 0.000811, 0.000042, 0.000069
55923434, 22488541.131995, 0.000393, 0.000939, 0.000049, 0.000081
55923435, 22488549.241684, 0.000154, 0.000799, 0.000041, 0.000066
55923436, 22488557.189391, 0.000155, 0.000869, 0.000042, 0.000066
55923437, 22488565.860165, 0.000151, 0.000842, 0.000041, 0.000063
55923438, 22488574.786185, 0.000173, 0.000843, 0.000045, 0.000082
55923439, 22488582.204145, 0.000170, 0.000922, 0.000048, 0.000081
55923440, 22488590.902105, 0.000181, 0.000878, 0.000048, 0.000089
55923441, 22488599.989729, 0.000271, 0.000890, 0.000050, 0.000089
55923442, 22488607.248728, 0.000173, 0.000902, 0.000050, 0.000089
55923443, 22488615.826995, 0.000379, 0.000920, 0.000050, 0.000081
55923444, 22488624.269333, 0.000306, 0.000894, 0.000059, 0.000078
55923445, 22488631.930455, 0.000161, 0.000806, 0.000046, 0.000081
55923446, 22488640.788510, 0.000415, 0.000895, 0.000049, 0.000080
55923447, 22488648.701856, 0.000155, 0.000877, 0.000048, 0.000084
55923448, 22488657.127581, 0.000171, 0.000910, 0.000053, 0.000092
55923449, 22488665.318827, 0.000180, 0.000842, 0.000052, 0.000080
55923450, 22488673.960150, 0.000244, 0.000834, 0.000047, 0.000078
55923451, 22488685.233592, 0.000183, 0.000927, 0.000050, 0.000085
55923452, 22488691.009451, 0.000386, 0.000984, 0.000054, 0.000096
55923453, 22488698.882019, 0.000172, 0.000866, 0.000046, 0.000081
55923454, 22488708.007779, 0.000494, 0.000935, 0.000053, 0.000087
55923455, 22488715.997020, 0.000192, 0.000968, 0.000043, 0.000076
55923456, 22488723.788785, 0.000159, 0.000805, 0.000043, 0.000073
55923457, 22488732.230745, 0.000195, 0.000941, 0.000053, 0.000088
55923458, 22488740.793532, 0.000197, 0.000912, 0.000052, 0.000090
55923459, 22488751.592731, 0.000253, 0.000916, 0.000048, 0.000080
55923460, 22488758.396744, 0.000185, 0.000911, 0.000049, 0.000086
55923461, 22488765.987637, 0.000445, 0.000941, 0.000043, 0.000078
55923462, 22488773.760523, 0.000165, 0.000845, 0.000051, 0.000073
55923463, 22488782.785846, 0.000457, 0.001129, 0.000054, 0.000084
55923464, 22488790.709765, 0.000182, 0.000940, 0.000050, 0.000087
55923465, 22488799.299737, 0.000306, 0.000941, 0.000048, 0.000083
55923466, 22488807.143609, 0.000174, 0.000943, 0.000051, 0.000093
55923467, 22488815.584059, 0.000176, 0.000881, 0.000051, 0.000081
55923468, 22488823.845158, 0.000163, 0.000838, 0.000044, 0.000084
55923469, 22488832.113809, 0.000191, 0.000904, 0.000048, 0.000079
55923470, 22488840.527450, 0.000170, 0.000913, 0.000050, 0.000090
55923471, 22488849.297151, 0.000182, 0.000888, 0.000048, 0.000083
55923472, 22488857.479335, 0.000219, 0.000858, 0.000050, 0.000091
55923473, 22488865.543337, 0.000203, 0.000875, 0.000048, 0.000083
55923474, 22488874.007575, 0.000210, 0.000872, 0.000045, 0.000068
55923475, 22488882.688921, 0.000471, 0.000915, 0.000047, 0.000075
55923476, 22488891.108604, 0.000396, 0.000994, 0.000047, 0.000080
55923477, 22488899.029880, 0.000239, 0.000870, 0.000047, 0.000079
55923478, 22488907.352902, 0.000181, 0.000883, 0.000048, 0.000081
55923479, 22488915.598143, 0.000328, 0.000815, 0.000043, 0.000076
55923480, 22488923.848669, 0.000161, 0.000854, 0.000044, 0.000077
55923481, 22488932.376718, 0.000185, 0.000897, 0.000047, 0.000081
55923482, 22488940.834159, 0.000384, 0.000942, 0.000047, 0.000074
55923483, 22488949.166621, 0.000214, 0.000946, 0.000047, 0.000079
55923484, 22488957.192109, 0.000182, 0.000959, 0.000052, 0.000088
55923485, 22488965.984843, 0.000162, 0.000916, 0.000049, 0.000094
55923486, 22488973.853257, 0.000157, 0.000886, 0.000047, 0.000081
55923487, 22488982.270297, 0.000160, 0.000967, 0.000052, 0.000090
55923488, 22488991.771750, 0.000308, 0.000949, 0.000050, 0.000084
